id_salle,nom_etablissement,circuit_cinema,commune,code_departement,nom_region,nombre_ecrans,nombre_fauteuils,classification_art_et_essai
CIN-00441,MK2 Nice,MK2,Nice,06 - Alpes-Maritimes,Provence-Alpes-Côte d'Azur,11,950,False
CIN-00442,MK2 Annecy,MK2,Annecy,74 - Haute-Savoie,Auvergne-Rhône-Alpes,8,600,False
CIN-00443,MK2 Annecy,MK2,Annecy,74 - Haute-Savoie,Auvergne-Rhône-Alpes,5,1400,True
CIN-00444,MK2 Marseille,MK2,Marseille,13 - Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,5,1400,False
CIN-00445,MK2 Paris,MK2,Paris,75 - Paris,Île-de-France,5,600,False
CIN-00446,MK2 Nice,MK2,Nice,06 - Alpes-Maritimes,Provence-Alpes-Côte d'Azur,11,950,True
CIN-00447,MK2 Nice,MK2,Nice,06 - Alpes-Maritimes,Provence-Alpes-Côte d'Azur,11,1400,False
CIN-00448,MK2 Strasbourg,MK2,Strasbourg,67 - Bas-Rhin,Grand Est,5,1400,True
CIN-00449,MK2 Annecy,MK2,Annecy,74 - Haute-Savoie,Auvergne-Rhône-Alpes,5,600,False
CIN-00450,MK2 Lille,MK2,Lille,59 - Nord,Hauts-de-France,5,600,False
CIN-00451,MK2 Lille,MK2,Lille,59 - Nord,Hauts-de-France,11,600,False
CIN-00452,MK2 Montpellier,MK2,Montpellier,34 - Hérault,Occitanie,8,950,True
CIN-00453,MK2 Lyon,MK2,Lyon,69 - Rhône,Auvergne-Rhône-Alpes,11,950,False
CIN-00454,MK2 Lyon,MK2,Lyon,69 - Rhône,Auvergne-Rhône-Alpes,8,600,False
CIN-00455,MK2 Nantes,MK2,Nantes,44 - Loire-Atlantique,Pays de la Loire,11,950,False
CIN-00456,MK2 Rennes,MK2,Rennes,35 - Ille-et-Vilaine,Bretagne,8,600,True
CIN-00457,MK2 Annecy,MK2,Annecy,74 - Haute-Savoie,Auvergne-Rhône-Alpes,5,1400,True
CIN-00458,MK2 Montpellier,MK2,Montpellier,34 - Hérault,Occitanie,5,600,False
CIN-00459,MK2 Nice,MK2,Nice,06 - Alpes-Maritimes,Provence-Alpes-Côte d'Azur,11,600,True
CIN-00460,MK2 Paris,MK2,Paris,75 - Paris,Île-de-France,8,1400,False
CIN-00461,MK2 Lyon,MK2,Lyon,69 - Rhône,Auvergne-Rhône-Alpes,8,1400,False
CIN-00462,MK2 Nice,MK2,Nice,06 - Alpes-Maritimes,Provence-Alpes-Côte d'Azur,11,1400,False
CIN-00463,MK2 Paris,MK2,Paris,75 - Paris,Île-de-France,11,1400,False
CIN-00464,MK2 Paris,MK2,Paris,75 - Paris,Île-de-France,8,1400,True
CIN-00465,MK2 Paris,MK2,Paris,75 - Paris,Île-de-France,8,950,False
CIN-00466,MK2 Toulouse,MK2,Toulouse,31 - Haute-Garonne,Occitanie,5,950,False
CIN-00467,MK2 Rennes,MK2,Rennes,35 - Ille-et-Vilaine,Bretagne,11,950,False
CIN-00468,MK2 Marseille,MK2,Marseille,13 - Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,8,1400,False
CIN-00469,MK2 Montpellier,MK2,Montpellier,34 - Hérault,Occitanie,5,1400,False
CIN-00470,MK2 Lille,MK2,Lille,59 - Nord,Hauts-de-France,5,1400,True
CIN-00471,MK2 Lyon,MK2,Lyon,69 - Rhône,Auvergne-Rhône-Alpes,5,950,False
CIN-00472,MK2 Nantes,MK2,Nantes,44 - Loire-Atlantique,Pays de la Loire,8,950,False
CIN-00473,MK2 Paris,MK2,Paris,75 - Paris,Île-de-France,11,600,False
CIN-00474,MK2 Paris,MK2,Paris,75 - Paris,Île-de-France,8,950,False
CIN-00475,MK2 Lyon,MK2,Lyon,69 - Rhône,Auvergne-Rhône-Alpes,11,950,False
CIN-00476,MK2 Marseille,MK2,Marseille,13 - Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,11,1400,False
CIN-00477,MK2 Lille,MK2,Lille,59 - Nord,Hauts-de-France,11,950,False
CIN-00478,MK2 Marseille,MK2,Marseille,13 - Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,5,1400,False
CIN-00479,MK2 Bordeaux,MK2,Bordeaux,33 - Gironde,Nouvelle-Aquitaine,8,950,True
CIN-00480,MK2 Paris,MK2,Paris,75 - Paris,Île-de-France,5,950,False
CIN-00481,Kinepolis Lille,Kinepolis,Lille,59 - Nord,Hauts-de-France,16,3100,False
CIN-00482,Kinepolis Nantes,Kinepolis,Nantes,44 - Loire-Atlantique,Pays de la Loire,16,3100,False
CIN-00483,Kinepolis Montpellier,Kinepolis,Montpellier,34 - Hérault,Occitanie,14,2600,False
CIN-00484,Kinepolis Annecy,Kinepolis,Annecy,74 - Haute-Savoie,Auvergne-Rhône-Alpes,12,3100,False
CIN-00485,Kinepolis Lille,Kinepolis,Lille,59 - Nord,Hauts-de-France,14,3100,False
CIN-00486,Kinepolis Lyon,Kinepolis,Lyon,69 - Rhône,Auvergne-Rhône-Alpes,14,2200,False
CIN-00487,Kinepolis Nantes,Kinepolis,Nantes,44 - Loire-Atlantique,Pays de la Loire,14,3100,False
CIN-00488,Kinepolis Marseille,Kinepolis,Marseille,13 - Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,14,2600,False
CIN-00489,Kinepolis Strasbourg,Kinepolis,Strasbourg,67 - Bas-Rhin,Grand Est,12,2600,False
CIN-00490,Kinepolis Strasbourg,Kinepolis,Strasbourg,67 - Bas-Rhin,Grand Est,14,3100,False
CIN-00491,Kinepolis Bordeaux,Kinepolis,Bordeaux,33 - Gironde,Nouvelle-Aquitaine,12,2600,True
CIN-00492,Kinepolis Bordeaux,Kinepolis,Bordeaux,33 - Gironde,Nouvelle-Aquitaine,16,2200,False
CIN-00493,Kinepolis Nice,Kinepolis,Nice,06 - Alpes-Maritimes,Provence-Alpes-Côte d'Azur,12,3100,False
CIN-00494,Kinepolis Lille,Kinepolis,Lille,59 - Nord,Hauts-de-France,12,3100,False
CIN-00495,Kinepolis Lille,Kinepolis,Lille,59 - Nord,Hauts-de-France,12,2600,False
CIN-00496,Kinepolis Lyon,Kinepolis,Lyon,69 - Rhône,Auvergne-Rhône-Alpes,14,2200,False
CIN-00497,Kinepolis Annecy,Kinepolis,Annecy,74 - Haute-Savoie,Auvergne-Rhône-Alpes,16,2600,True
CIN-00498,Kinepolis Montpellier,Kinepolis,Montpellier,34 - Hérault,Occitanie,12,2600,False
CIN-00499,Kinepolis Nantes,Kinepolis,Nantes,44 - Loire-Atlantique,Pays de la Loire,14,2200,False
CIN-00500,Kinepolis Marseille,Kinepolis,Marseille,13 - Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,16,3100,True
CIN-00501,Kinepolis Strasbourg,Kinepolis,Strasbourg,67 - Bas-Rhin,Grand Est,14,2600,False
CIN-00502,Kinepolis Bordeaux,Kinepolis,Bordeaux,33 - Gironde,Nouvelle-Aquitaine,12,2200,True
CIN-00503,Kinepolis Lyon,Kinepolis,Lyon,69 - Rhône,Auvergne-Rhône-Alpes,14,2200,False
CIN-00504,Kinepolis Rennes,Kinepolis,Rennes,35 - Ille-et-Vilaine,Bretagne,14,2200,False
CIN-00505,Kinepolis Strasbourg,Kinepolis,Strasbourg,67 - Bas-Rhin,Grand Est,12,3100,False
CIN-00506,Kinepolis Montpellier,Kinepolis,Montpellier,34 - Hérault,Occitanie,12,2600,True
CIN-00507,Kinepolis Bordeaux,Kinepolis,Bordeaux,33 - Gironde,Nouvelle-Aquitaine,12,2200,False
CIN-00508,Kinepolis Nice,Kinepolis,Nice,06 - Alpes-Maritimes,Provence-Alpes-Côte d'Azur,16,3100,False
CIN-00509,Kinepolis Strasbourg,Kinepolis,Strasbourg,67 - Bas-Rhin,Grand Est,12,2200,False
CIN-00510,Kinepolis Lyon,Kinepolis,Lyon,69 - Rhône,Auvergne-Rhône-Alpes,16,2600,False
CIN-00511,Kinepolis Nantes,Kinepolis,Nantes,44 - Loire-Atlantique,Pays de la Loire,12,2200,False
CIN-00512,Kinepolis Bordeaux,Kinepolis,Bordeaux,33 - Gironde,Nouvelle-Aquitaine,12,2200,False
CIN-00513,Kinepolis Marseille,Kinepolis,Marseille,13 - Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,16,2600,False
CIN-00514,Kinepolis Lille,Kinepolis,Lille,59 - Nord,Hauts-de-France,16,3100,True
CIN-00515,Kinepolis Marseille,Kinepolis,Marseille,13 - Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,16,3100,False
CIN-00516,Kinepolis Nantes,Kinepolis,Nantes,44 - Loire-Atlantique,Pays de la Loire,16,2200,False
CIN-00517,Kinepolis Nice,Kinepolis,Nice,06 - Alpes-Maritimes,Provence-Alpes-Côte d'Azur,12,2600,True
CIN-00518,Kinepolis Montpellier,Kinepolis,Montpellier,34 - Hérault,Occitanie,14,2600,False
CIN-00519,Kinepolis Strasbourg,Kinepolis,Strasbourg,67 - Bas-Rhin,Grand Est,14,2600,True
CIN-00520,Kinepolis Rennes,Kinepolis,Rennes,35 - Ille-et-Vilaine,Bretagne,14,3100,False
CIN-00521,Kinepolis Strasbourg,Kinepolis,Strasbourg,67 - Bas-Rhin,Grand Est,14,2600,False
CIN-00522,Kinepolis Marseille,Kinepolis,Marseille,13 - Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,14,2200,False
CIN-00523,Kinepolis Annecy,Kinepolis,Annecy,74 - Haute-Savoie,Auvergne-Rhône-Alpes,14,3100,True
CIN-00524,Kinepolis Marseille,Kinepolis,Marseille,13 - Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,16,3100,False
CIN-00525,Kinepolis Lille,Kinepolis,Lille,59 - Nord,Hauts-de-France,12,3100,False
CIN-00526,Kinepolis Marseille,Kinepolis,Marseille,13 - Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,14,2200,False
CIN-00527,Kinepolis Rennes,Kinepolis,Rennes,35 - Ille-et-Vilaine,Bretagne,16,2200,False
CIN-00528,Kinepolis Annecy,Kinepolis,Annecy,74 - Haute-Savoie,Auvergne-Rhône-Alpes,14,2600,False
CIN-00529,Kinepolis Paris,Kinepolis,Paris,75 - Paris,Île-de-France,16,2600,False
CIN-00530,Kinepolis Lyon,Kinepolis,Lyon,69 - Rhône,Auvergne-Rhône-Alpes,14,2600,False
CIN-00531,Kinepolis Lille,Kinepolis,Lille,59 - Nord,Hauts-de-France,14,2600,False
CIN-00532,Kinepolis Marseille,Kinepolis,Marseille,13 - Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,12,2600,False
CIN-00533,Kinepolis Nantes,Kinepolis,Nantes,44 - Loire-Atlantique,Pays de la Loire,14,2600,False
CIN-00534,Kinepolis Annecy,Kinepolis,Annecy,74 - Haute-Savoie,Auvergne-Rhône-Alpes,12,2200,False
CIN-00535,Kinepolis Bordeaux,Kinepolis,Bordeaux,33 - Gironde,Nouvelle-Aquitaine,16,3100,False
CIN-00536,Kinepolis Marseille,Kinepolis,Marseille,13 - Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,14,2200,False
CIN-00537,Kinepolis Marseille,Kinepolis,Marseille,13 - Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,14,2200,False
CIN-00538,Kinepolis Nantes,Kinepolis,Nantes,44 - Loire-Atlantique,Pays de la Loire,12,2600,False
CIN-00539,Kinepolis Paris,Kinepolis,Paris,75 - Paris,Île-de-France,16,2200,False
CIN-00540,Kinepolis Nice,Kinepolis,Nice,06 - Alpes-Maritimes,Provence-Alpes-Côte d'Azur,12,3100,True
CIN-00541,Kinepolis Nice,Kinepolis,Nice,06 - Alpes-Maritimes,Provence-Alpes-Côte d'Azur,14,3100,False
CIN-00542,Kinepolis Paris,Kinepolis,Paris,75 - Paris,Île-de-France,14,3100,False
CIN-00543,Kinepolis Lyon,Kinepolis,Lyon,69 - Rhône,Auvergne-Rhône-Alpes,12,2600,True
CIN-00544,Kinepolis Rennes,Kinepolis,Rennes,35 - Ille-et-Vilaine,Bretagne,14,2200,False
CIN-00545,Kinepolis Marseille,Kinepolis,Marseille,13 - Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,16,2600,False
CIN-00546,Kinepolis Nice,Kinepolis,Nice,06 - Alpes-Maritimes,Provence-Alpes-Côte d'Azur,12,2600,False
CIN-00547,Kinepolis Toulouse,Kinepolis,Toulouse,31 - Haute-Garonne,Occitanie,12,2600,False
CIN-00548,Kinepolis Bordeaux,Kinepolis,Bordeaux,33 - Gironde,Nouvelle-Aquitaine,16,2200,False
CIN-00549,Kinepolis Strasbourg,Kinepolis,Strasbourg,67 - Bas-Rhin,Grand Est,16,2200,False
CIN-00550,Kinepolis Montpellier,Kinepolis,Montpellier,34 - Hérault,Occitanie,16,3100,False
CIN-00551,Kinepolis Strasbourg,Kinepolis,Strasbourg,67 - Bas-Rhin,Grand Est,16,2600,True
CIN-00552,Kinepolis Lyon,Kinepolis,Lyon,69 - Rhône,Auvergne-Rhône-Alpes,12,2600,False
CIN-00553,Kinepolis Lyon,Kinepolis,Lyon,69 - Rhône,Auvergne-Rhône-Alpes,16,3100,False
CIN-00554,Kinepolis Lyon,Kinepolis,Lyon,69 - Rhône,Auvergne-Rhône-Alpes,14,3100,False
CIN-00555,Kinepolis Montpellier,Kinepolis,Montpellier,34 - Hérault,Occitanie,12,2600,True
CIN-00556,Kinepolis Nantes,Kinepolis,Nantes,44 - Loire-Atlantique,Pays de la Loire,16,3100,False
CIN-00557,Kinepolis Marseille,Kinepolis,Marseille,13 - Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,14,2600,False
CIN-00558,Kinepolis Nantes,Kinepolis,Nantes,44 - Loire-Atlantique,Pays de la Loire,16,3100,False
CIN-00559,Kinepolis Strasbourg,Kinepolis,Strasbourg,67 - Bas-Rhin,Grand Est,12,2200,False
CIN-00560,Kinepolis Strasbourg,Kinepolis,Strasbourg,67 - Bas-Rhin,Grand Est,14,2600,False
CIN-00561,Kinepolis Strasbourg,Kinepolis,Strasbourg,67 - Bas-Rhin,Grand Est,12,2200,False
CIN-00562,Kinepolis Lille,Kinepolis,Lille,59 - Nord,Hauts-de-France,16,3100,False
CIN-00563,Kinepolis Strasbourg,Kinepolis,Strasbourg,67 - Bas-Rhin,Grand Est,16,2200,False
CIN-00564,Kinepolis Bordeaux,Kinepolis,Bordeaux,33 - Gironde,Nouvelle-Aquitaine,16,2200,True
CIN-00565,Kinepolis Annecy,Kinepolis,Annecy,74 - Haute-Savoie,Auvergne-Rhône-Alpes,12,2600,False
CIN-00566,Kinepolis Toulouse,Kinepolis,Toulouse,31 - Haute-Garonne,Occitanie,16,3100,True
CIN-00567,Kinepolis Rennes,Kinepolis,Rennes,35 - Ille-et-Vilaine,Bretagne,12,3100,False
CIN-00568,Kinepolis Strasbourg,Kinepolis,Strasbourg,67 - Bas-Rhin,Grand Est,12,2600,True
CIN-00569,Kinepolis Marseille,Kinepolis,Marseille,13 - Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,14,2200,False
CIN-00570,Kinepolis Montpellier,Kinepolis,Montpellier,34 - Hérault,Occitanie,14,2600,True
CIN-00571,Kinepolis Lille,Kinepolis,Lille,59 - Nord,Hauts-de-France,14,3100,False
CIN-00572,Kinepolis Montpellier,Kinepolis,Montpellier,34 - Hérault,Occitanie,14,2600,False
CIN-00573,Kinepolis Annecy,Kinepolis,Annecy,74 - Haute-Savoie,Auvergne-Rhône-Alpes,16,2200,False
CIN-00574,Kinepolis Lyon,Kinepolis,Lyon,69 - Rhône,Auvergne-Rhône-Alpes,16,3100,False
CIN-00575,Kinepolis Annecy,Kinepolis,Annecy,74 - Haute-Savoie,Auvergne-Rhône-Alpes,12,3100,True
CIN-00576,Kinepolis Bordeaux,Kinepolis,Bordeaux,33 - Gironde,Nouvelle-Aquitaine,14,2600,False
CIN-00577,Kinepolis Strasbourg,Kinepolis,Strasbourg,67 - Bas-Rhin,Grand Est,12,3100,True
CIN-00578,Kinepolis Montpellier,Kinepolis,Montpellier,34 - Hérault,Occitanie,16,2200,False
CIN-00579,Kinepolis Montpellier,Kinepolis,Montpellier,34 - Hérault,Occitanie,12,2600,False
CIN-00580,Kinepolis Bordeaux,Kinepolis,Bordeaux,33 - Gironde,Nouvelle-Aquitaine,12,2200,False
CIN-00581,Kinepolis Lyon,Kinepolis,Lyon,69 - Rhône,Auvergne-Rhône-Alpes,14,2600,True
CIN-00582,Kinepolis Bordeaux,Kinepolis,Bordeaux,33 - Gironde,Nouvelle-Aquitaine,12,2200,False
CIN-00583,Kinepolis Annecy,Kinepolis,Annecy,74 - Haute-Savoie,Auvergne-Rhône-Alpes,14,2600,False
CIN-00584,Kinepolis Lille,Kinepolis,Lille,59 - Nord,Hauts-de-France,16,3100,False
CIN-00585,Kinepolis Toulouse,Kinepolis,Toulouse,31 - Haute-Garonne,Occitanie,14,2200,False
CIN-00586,Kinepolis Nantes,Kinepolis,Nantes,44 - Loire-Atlantique,Pays de la Loire,12,2600,False
CIN-00587,Kinepolis Rennes,Kinepolis,Rennes,35 - Ille-et-Vilaine,Bretagne,14,2200,False
CIN-00588,Kinepolis Lille,Kinepolis,Lille,59 - Nord,Hauts-de-France,14,2200,False
CIN-00589,Kinepolis Rennes,Kinepolis,Rennes,35 - Ille-et-Vilaine,Bretagne,12,2600,False
CIN-00590,Kinepolis Strasbourg,Kinepolis,Strasbourg,67 - Bas-Rhin,Grand Est,12,3100,False
CIN-00591,Kinepolis Annecy,Kinepolis,Annecy,74 - Haute-Savoie,Auvergne-Rhône-Alpes,16,2600,False
CIN-00592,Kinepolis Lille,Kinepolis,Lille,59 - Nord,Hauts-de-France,14,2600,True
CIN-00593,Kinepolis Lyon,Kinepolis,Lyon,69 - Rhône,Auvergne-Rhône-Alpes,16,2600,False
CIN-00594,Kinepolis Nice,Kinepolis,Nice,06 - Alpes-Maritimes,Provence-Alpes-Côte d'Azur,16,3100,False
CIN-00595,Kinepolis Nice,Kinepolis,Nice,06 - Alpes-Maritimes,Provence-Alpes-Côte d'Azur,16,3100,False
CIN-00596,Kinepolis Nantes,Kinepolis,Nantes,44 - Loire-Atlantique,Pays de la Loire,12,2600,False
CIN-00597,Kinepolis Toulouse,Kinepolis,Toulouse,31 - Haute-Garonne,Occitanie,16,3100,False
CIN-00598,Kinepolis Lyon,Kinepolis,Lyon,69 - Rhône,Auvergne-Rhône-Alpes,14,3100,False
CIN-00599,Kinepolis Bordeaux,Kinepolis,Bordeaux,33 - Gironde,Nouvelle-Aquitaine,16,2200,False
CIN-00600,Kinepolis Marseille,Kinepolis,Marseille,13 - Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,16,2200,False
CIN-00601,Cinéma Indépendant Art & Essai Nice,Cinéma Indépendant Art & Essai,Nice,06 - Alpes-Maritimes,Provence-Alpes-Côte d'Azur,4,650,True
CIN-00602,Cinéma Indépendant Art & Essai Toulouse,Cinéma Indépendant Art & Essai,Toulouse,31 - Haute-Garonne,Occitanie,4,250,True
CIN-00603,Cinéma Indépendant Art & Essai Paris,Cinéma Indépendant Art & Essai,Paris,75 - Paris,Île-de-France,2,450,True
CIN-00604,Cinéma Indépendant Art & Essai Lille,Cinéma Indépendant Art & Essai,Lille,59 - Nord,Hauts-de-France,2,250,True
CIN-00605,Cinéma Indépendant Art & Essai Paris,Cinéma Indépendant Art & Essai,Paris,75 - Paris,Île-de-France,2,250,True
CIN-00606,Cinéma Indépendant Art & Essai Paris,Cinéma Indépendant Art & Essai,Paris,75 - Paris,Île-de-France,4,450,True
CIN-00607,Cinéma Indépendant Art & Essai Lille,Cinéma Indépendant Art & Essai,Lille,59 - Nord,Hauts-de-France,4,450,True
CIN-00608,Cinéma Indépendant Art & Essai Montpellier,Cinéma Indépendant Art & Essai,Montpellier,34 - Hérault,Occitanie,3,450,True
CIN-00609,Cinéma Indépendant Art & Essai Montpellier,Cinéma Indépendant Art & Essai,Montpellier,34 - Hérault,Occitanie,4,650,True
CIN-00610,Cinéma Indépendant Art & Essai Lille,Cinéma Indépendant Art & Essai,Lille,59 - Nord,Hauts-de-France,4,250,True
CIN-00611,Cinéma Indépendant Art & Essai Rennes,Cinéma Indépendant Art & Essai,Rennes,35 - Ille-et-Vilaine,Bretagne,2,450,True
CIN-00612,Cinéma Indépendant Art & Essai Lyon,Cinéma Indépendant Art & Essai,Lyon,69 - Rhône,Auvergne-Rhône-Alpes,3,650,True
CIN-00613,Cinéma Indépendant Art & Essai Paris,Cinéma Indépendant Art & Essai,Paris,75 - Paris,Île-de-France,4,450,True
CIN-00614,Cinéma Indépendant Art & Essai Bordeaux,Cinéma Indépendant Art & Essai,Bordeaux,33 - Gironde,Nouvelle-Aquitaine,2,650,True
CIN-00615,Cinéma Indépendant Art & Essai Lyon,Cinéma Indépendant Art & Essai,Lyon,69 - Rhône,Auvergne-Rhône-Alpes,2,250,True
CIN-00616,Cinéma Indépendant Art & Essai Marseille,Cinéma Indépendant Art & Essai,Marseille,13 - Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,2,450,True
CIN-00617,Cinéma Indépendant Art & Essai Nantes,Cinéma Indépendant Art & Essai,Nantes,44 - Loire-Atlantique,Pays de la Loire,2,450,True
CIN-00618,Cinéma Indépendant Art & Essai Toulouse,Cinéma Indépendant Art & Essai,Toulouse,31 - Haute-Garonne,Occitanie,3,650,True
CIN-00619,Cinéma Indépendant Art & Essai Bordeaux,Cinéma Indépendant Art & Essai,Bordeaux,33 - Gironde,Nouvelle-Aquitaine,2,650,True
CIN-00620,Cinéma Indépendant Art & Essai Paris,Cinéma Indépendant Art & Essai,Paris,75 - Paris,Île-de-France,2,250,True
CIN-00621,Cinéma Indépendant Art & Essai Marseille,Cinéma Indépendant Art & Essai,Marseille,13 - Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,2,650,True
CIN-00622,Cinéma Indépendant Art & Essai Toulouse,Cinéma Indépendant Art & Essai,Toulouse,31 - Haute-Garonne,Occitanie,2,250,True
CIN-00623,Cinéma Indépendant Art & Essai Montpellier,Cinéma Indépendant Art & Essai,Montpellier,34 - Hérault,Occitanie,3,450,True
CIN-00624,Cinéma Indépendant Art & Essai Toulouse,Cinéma Indépendant Art & Essai,Toulouse,31 - Haute-Garonne,Occitanie,2,450,True
CIN-00625,Cinéma Indépendant Art & Essai Nantes,Cinéma Indépendant Art & Essai,Nantes,44 - Loire-Atlantique,Pays de la Loire,4,250,True
CIN-00626,Cinéma Indépendant Art & Essai Annecy,Cinéma Indépendant Art & Essai,Annecy,74 - Haute-Savoie,Auvergne-Rhône-Alpes,4,250,True
CIN-00627,Cinéma Indépendant Art & Essai Nice,Cinéma Indépendant Art & Essai,Nice,06 - Alpes-Maritimes,Provence-Alpes-Côte d'Azur,4,450,True
CIN-00628,Cinéma Indépendant Art & Essai Montpellier,Cinéma Indépendant Art & Essai,Montpellier,34 - Hérault,Occitanie,4,250,True
CIN-00629,Cinéma Indépendant Art & Essai Lyon,Cinéma Indépendant Art & Essai,Lyon,69 - Rhône,Auvergne-Rhône-Alpes,3,450,True
CIN-00630,Cinéma Indépendant Art & Essai Paris,Cinéma Indépendant Art & Essai,Paris,75 - Paris,Île-de-France,3,450,True
CIN-00631,Cinéma Indépendant Art & Essai Paris,Cinéma Indépendant Art & Essai,Paris,75 - Paris,Île-de-France,2,650,True
CIN-00632,Cinéma Indépendant Art & Essai Toulouse,Cinéma Indépendant Art & Essai,Toulouse,31 - Haute-Garonne,Occitanie,2,450,True
CIN-00633,Cinéma Indépendant Art & Essai Nantes,Cinéma Indépendant Art & Essai,Nantes,44 - Loire-Atlantique,Pays de la Loire,4,650,True
CIN-00634,Cinéma Indépendant Art & Essai Rennes,Cinéma Indépendant Art & Essai,Rennes,35 - Ille-et-Vilaine,Bretagne,4,650,True
CIN-00635,Cinéma Indépendant Art & Essai Annecy,Cinéma Indépendant Art & Essai,Annecy,74 - Haute-Savoie,Auvergne-Rhône-Alpes,2,450,True
CIN-00636,Cinéma Indépendant Art & Essai Paris,Cinéma Indépendant Art & Essai,Paris,75 - Paris,Île-de-France,2,650,True
CIN-00637,Cinéma Indépendant Art & Essai Paris,Cinéma Indépendant Art & Essai,Paris,75 - Paris,Île-de-France,4,450,True
CIN-00638,Cinéma Indépendant Art & Essai Toulouse,Cinéma Indépendant Art & Essai,Toulouse,31 - Haute-Garonne,Occitanie,3,650,True
CIN-00639,Cinéma Indépendant Art & Essai Marseille,Cinéma Indépendant Art & Essai,Marseille,13 - Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,3,450,True
CIN-00640,Cinéma Indépendant Art & Essai Annecy,Cinéma Indépendant Art & Essai,Annecy,74 - Haute-Savoie,Auvergne-Rhône-Alpes,3,650,True
CIN-00641,Cinéma Indépendant Art & Essai Toulouse,Cinéma Indépendant Art & Essai,Toulouse,31 - Haute-Garonne,Occitanie,3,650,True
CIN-00642,Cinéma Indépendant Art & Essai Montpellier,Cinéma Indépendant Art & Essai,Montpellier,34 - Hérault,Occitanie,2,650,True
CIN-00643,Cinéma Indépendant Art & Essai Rennes,Cinéma Indépendant Art & Essai,Rennes,35 - Ille-et-Vilaine,Bretagne,3,650,True
CIN-00644,Cinéma Indépendant Art & Essai Paris,Cinéma Indépendant Art & Essai,Paris,75 - Paris,Île-de-France,3,450,True
CIN-00645,Cinéma Indépendant Art & Essai Lille,Cinéma Indépendant Art & Essai,Lille,59 - Nord,Hauts-de-France,3,450,True
CIN-00646,Cinéma Indépendant Art & Essai Nantes,Cinéma Indépendant Art & Essai,Nantes,44 - Loire-Atlantique,Pays de la Loire,3,250,True
CIN-00647,Cinéma Indépendant Art & Essai Montpellier,Cinéma Indépendant Art & Essai,Montpellier,34 - Hérault,Occitanie,2,250,True
CIN-00648,Cinéma Indépendant Art & Essai Toulouse,Cinéma Indépendant Art & Essai,Toulouse,31 - Haute-Garonne,Occitanie,4,650,True
CIN-00649,Cinéma Indépendant Art & Essai Annecy,Cinéma Indépendant Art & Essai,Annecy,74 - Haute-Savoie,Auvergne-Rhône-Alpes,2,450,True
CIN-00650,Cinéma Indépendant Art & Essai Lyon,Cinéma Indépendant Art & Essai,Lyon,69 - Rhône,Auvergne-Rhône-Alpes,4,450,True
CIN-00651,Cinéma Indépendant Art & Essai Bordeaux,Cinéma Indépendant Art & Essai,Bordeaux,33 - Gironde,Nouvelle-Aquitaine,2,250,True
CIN-00652,Cinéma Indépendant Art & Essai Lyon,Cinéma Indépendant Art & Essai,Lyon,69 - Rhône,Auvergne-Rhône-Alpes,3,650,True
CIN-00653,Cinéma Indépendant Art & Essai Lille,Cinéma Indépendant Art & Essai,Lille,59 - Nord,Hauts-de-France,3,450,True
CIN-00654,Cinéma Indépendant Art & Essai Lyon,Cinéma Indépendant Art & Essai,Lyon,69 - Rhône,Auvergne-Rhône-Alpes,4,650,True
CIN-00655,Cinéma Indépendant Art & Essai Montpellier,Cinéma Indépendant Art & Essai,Montpellier,34 - Hérault,Occitanie,4,450,True
CIN-00656,Cinéma Indépendant Art & Essai Bordeaux,Cinéma Indépendant Art & Essai,Bordeaux,33 - Gironde,Nouvelle-Aquitaine,3,450,True
CIN-00657,Cinéma Indépendant Art & Essai Annecy,Cinéma Indépendant Art & Essai,Annecy,74 - Haute-Savoie,Auvergne-Rhône-Alpes,3,450,True
CIN-00658,Cinéma Indépendant Art & Essai Bordeaux,Cinéma Indépendant Art & Essai,Bordeaux,33 - Gironde,Nouvelle-Aquitaine,4,250,True
CIN-00659,Cinéma Indépendant Art & Essai Nantes,Cinéma Indépendant Art & Essai,Nantes,44 - Loire-Atlantique,Pays de la Loire,2,250,True
