code_barre_ean,nom_produit,marque_entreprise,rayon_categorie,nutri_score,nova_score,additifs_problematiques,alternatives_saines_recommandees,chiffre_affaires_annuel_eur,empreinte_carbone_100g,produit_image_url
3175681280502,Le petit Gerblé nature,Gerblé,Épicerie Sucrée,C,3,Aucun additif à risque,Produit Certifié Bio (Nutri-Score A),1970371.65,0.45,gs://shelfoptimizer-product-images-data-agents/product_images/3175681280502.jpg
7622210476241,Petit brun extra,Brun,Épicerie Sucrée,E,4,E330 (Acide citrique),Produit Certifié Bio (Nutri-Score A),17666479.75,0.79,gs://shelfoptimizer-product-images-data-agents/product_images/311408029240.jpg
7622210713926,Belvita Brut & 5 céréales complètes,LU,Épicerie Sucrée,D,4,E150d (Caramel au sulfite d'ammoniaque),Produit Certifié Bio (Nutri-Score A),1767084.6,0.87,gs://shelfoptimizer-product-images-data-agents/product_images/311416293870.jpg
3229820791081,Gaufres Miel,Bjorg,Épicerie Sucrée,E,4,E471 (Mono- et diglycérides d'acides gras),Produit Certifié Bio (Nutri-Score A),11129367.54,0.38,gs://shelfoptimizer-product-images-data-agents/product_images/3229820791081.jpg
7622210421968,Véritable Petit Écolier Chocolat au Lait,Mondelez International,Épicerie Sucrée,E,4,E150d (Caramel au sulfite d'ammoniaque),Produit Certifié Bio (Nutri-Score A),10447490.43,0.46,gs://shelfoptimizer-product-images-data-agents/product_images/311484945054.jpg
7622210449313,Prince Multicéréales Goût Chocolat Au Blé Complet,Prince,Épicerie Sucrée,E,4,E471 (Mono- et diglycérides d'acides gras),Produit Certifié Bio (Nutri-Score A),408612.36,0.09,gs://shelfoptimizer-product-images-data-agents/product_images/311488640260.jpg
3175681134904,Sablé Nature sans sucres,Gerblé,Épicerie Sucrée,C,4,Aucun additif à risque,Produit Certifié Bio (Nutri-Score A),595153.68,0.65,gs://shelfoptimizer-product-images-data-agents/product_images/3175681134904.jpg
3175681135895,Moelleux chocolat noix,Gerblé,Épicerie Sucrée,C,4,Aucun additif à risque,Produit Certifié Bio (Nutri-Score A),8588403.22,0.77,gs://shelfoptimizer-product-images-data-agents/product_images/3175681135895.jpg
3175681116863,Sablé sésame saveur vanille,Gerblé,Épicerie Sucrée,B,4,Aucun additif à risque,Produit Conforme,1400647.95,0.2,gs://shelfoptimizer-product-images-data-agents/product_images/3175681116863.jpg
3175681302679,Amande,Gerblé,Épicerie Sucrée,B,4,Aucun additif à risque,Produit Conforme,851288.43,0.26,gs://shelfoptimizer-product-images-data-agents/product_images/3175681302679.jpg
5410041010800,Petit écolier chocolat noir pur beurre de cacao,LU,Épicerie Sucrée,E,4,E150d (Caramel au sulfite d'ammoniaque),Produit Certifié Bio (Nutri-Score A),17124034.65,0.76,gs://shelfoptimizer-product-images-data-agents/product_images/311642114310.jpg
3023470001015,Galettes St Michel au beurre 4X5 - 130g,saint michel,Épicerie Sucrée,E,4,E330 (Acide citrique),Produit Certifié Bio (Nutri-Score A),8876054.0,0.9,gs://shelfoptimizer-product-images-data-agents/product_images/3023470001015.jpg
3175681297104,Matin Chocolat,Gerblé,Épicerie Sucrée,B,4,Aucun additif à risque,Produit Conforme,2107136.01,0.28,gs://shelfoptimizer-product-images-data-agents/product_images/3175681297104.jpg
7622202028335,Mikado Chocolat au lait,Glico,Épicerie Sucrée,E,4,E150d (Caramel au sulfite d'ammoniaque),Produit Certifié Bio (Nutri-Score A),14828216.93,0.62,gs://shelfoptimizer-product-images-data-agents/product_images/311683508641.jpg
3175681261365,Biscuits Abricot Pistache,Gerblé,Épicerie Sucrée,C,4,Aucun additif à risque,Produit Certifié Bio (Nutri-Score A),10999448.02,0.87,gs://shelfoptimizer-product-images-data-agents/product_images/3175681261365.jpg
5000168198514,Sablés chocolat,McVitie's,Épicerie Sucrée,E,4,E330 (Acide citrique),Produit Certifié Bio (Nutri-Score A),13065326.89,0.42,gs://shelfoptimizer-product-images-data-agents/product_images/311693793594.jpg
3178530407396,Petit Cookies Pépites de chocolat,Bonne Maman,Épicerie Sucrée,E,4,E250 (Nitrite de sodium),Produit Certifié Bio (Nutri-Score A),6620734.52,0.84,gs://shelfoptimizer-product-images-data-agents/product_images/3178530407396.jpg
7622210988034,Véritable petit beurre,LU,Épicerie Sucrée,E,4,E330 (Acide citrique),Produit Certifié Bio (Nutri-Score A),17517733.14,0.31,gs://shelfoptimizer-product-images-data-agents/product_images/311715501490.jpg
3061990143594,"BN - Casse Croute Biscuits, 375g",BN,Épicerie Sucrée,D,4,E330 (Acide citrique),Produit Certifié Bio (Nutri-Score A),3057877.06,0.19,gs://shelfoptimizer-product-images-data-agents/product_images/3061990143594.jpg
3175681039599,Biscuit fondant choco noir sans sucres ajoutés,Gerblé,Épicerie Sucrée,C,4,Aucun additif à risque,Produit Certifié Bio (Nutri-Score A),12151656.56,0.49,gs://shelfoptimizer-product-images-data-agents/product_images/3175681039599.jpg
3229820783673,Fourrés chocolat lait noisettes,Bjorg,Épicerie Sucrée,E,4,E150d (Caramel au sulfite d'ammoniaque),Produit Certifié Bio (Nutri-Score A),14516588.82,0.55,gs://shelfoptimizer-product-images-data-agents/product_images/3229820783673.jpg
3229820789149,Biscuits nappés de chocolat noir,Bjorg,Épicerie Sucrée,D,4,E250 (Nitrite de sodium),Produit Certifié Bio (Nutri-Score A),12180712.58,0.83,gs://shelfoptimizer-product-images-data-agents/product_images/3229820789149.jpg
8076809517706,Baiocchi Classici,Mulino Bianco,Épicerie Sucrée,D,4,E150d (Caramel au sulfite d'ammoniaque),Produit Certifié Bio (Nutri-Score A),17174025.32,0.86,gs://shelfoptimizer-product-images-data-agents/product_images/311785011492.jpg
3456300014556,Fourrés Chocolat🍫,Jardin bio,Épicerie Sucrée,D,4,E250 (Nitrite de sodium),Produit Certifié Bio (Nutri-Score A),5059840.6,0.32,gs://shelfoptimizer-product-images-data-agents/product_images/3456300014556.jpg
3017760030106,Palmito L'original,LU,Épicerie Sucrée,E,4,E471 (Mono- et diglycérides d'acides gras),Produit Certifié Bio (Nutri-Score A),16280528.99,0.3,gs://shelfoptimizer-product-images-data-agents/product_images/3017760030106.jpg
5410126806069,LOTUS BISCOFF Original - 250g (2x125g),Lotus,Épicerie Sucrée,E,3,E330 (Acide citrique),Produit Certifié Bio (Nutri-Score A),13044300.91,0.12,gs://shelfoptimizer-product-images-data-agents/product_images/311802247554.jpg
7622210444141,Moelleux chocolat,Belvita,Épicerie Sucrée,C,4,Aucun additif à risque,Produit Certifié Bio (Nutri-Score A),6922308.0,0.28,gs://shelfoptimizer-product-images-data-agents/product_images/311855182380.jpg
3023470020016,Roudor,St Michel,Épicerie Sucrée,E,3,E471 (Mono- et diglycérides d'acides gras),Produit Certifié Bio (Nutri-Score A),15898054.35,0.49,gs://shelfoptimizer-product-images-data-agents/product_images/3023470020016.jpg
7622210450029,Prince -  Goût Lait -  Choco Au Blé Compet,LU,Épicerie Sucrée,E,4,E150d (Caramel au sulfite d'ammoniaque),Produit Certifié Bio (Nutri-Score A),15618305.61,0.44,gs://shelfoptimizer-product-images-data-agents/product_images/311866453973.jpg
3175681297098,Matin Miel,Gerblé,Épicerie Sucrée,B,4,Aucun additif à risque,Produit Conforme,6192463.12,0.25,gs://shelfoptimizer-product-images-data-agents/product_images/3175681297098.jpg
7622210713803,Petit Déjeuner Chocolat,Belvita,Épicerie Sucrée,D,4,E471 (Mono- et diglycérides d'acides gras),Produit Certifié Bio (Nutri-Score A),10261033.19,0.56,gs://shelfoptimizer-product-images-data-agents/product_images/311870392236.jpg
7622210444127,Melloeux Fruit Rouges,Belvita,Épicerie Sucrée,C,4,Aucun additif à risque,Produit Certifié Bio (Nutri-Score A),13819458.03,0.27,gs://shelfoptimizer-product-images-data-agents/product_images/311889111747.jpg
7622210422163,La Paille d'Or aux framboises,Lu,Épicerie Sucrée,D,4,E471 (Mono- et diglycérides d'acides gras),Produit Certifié Bio (Nutri-Score A),17646325.81,0.93,gs://shelfoptimizer-product-images-data-agents/product_images/311940486452.jpg
3228857001347,Harrys brioche tranchee pepites de chocolat sans additif 485g,Harry's,Épicerie Sucrée,D,4,E250 (Nitrite de sodium),Produit Certifié Bio (Nutri-Score A),14993496.64,0.31,gs://shelfoptimizer-product-images-data-agents/product_images/3228857001347.jpg
3229820791074,Biscuits fourrés aux framboises,Bjorg,Épicerie Sucrée,E,4,E471 (Mono- et diglycérides d'acides gras),Produit Certifié Bio (Nutri-Score A),14954884.22,0.62,gs://shelfoptimizer-product-images-data-agents/product_images/3229820791074.jpg
3175681257528,Sablés Pavot Coco,Gerblé,Épicerie Sucrée,C,4,Aucun additif à risque,Produit Certifié Bio (Nutri-Score A),8844939.97,0.51,gs://shelfoptimizer-product-images-data-agents/product_images/3175681257528.jpg
3175680012937,Biscuit chocolat noir,Gerblé,Épicerie Sucrée,E,4,E250 (Nitrite de sodium),Produit Certifié Bio (Nutri-Score A),10077966.99,0.37,gs://shelfoptimizer-product-images-data-agents/product_images/3175680012937.jpg
3178530405743,Gâteau marbré au chocolat,Bonne Maman,Épicerie Sucrée,E,4,E471 (Mono- et diglycérides d'acides gras),Produit Certifié Bio (Nutri-Score A),16028849.35,0.67,gs://shelfoptimizer-product-images-data-agents/product_images/3178530405743.jpg
4056489369134,Biscuits Germe de Blé et Pépites de Chocolat,Lidl,Épicerie Sucrée,D,4,E250 (Nitrite de sodium),Produit Certifié Bio (Nutri-Score A),1283056.54,0.29,gs://shelfoptimizer-product-images-data-agents/product_images/312084428958.jpg
3175681272934,Biscuits Petit déj Bio Céréales Miel,Gerblé,Épicerie Sucrée,C,3,Aucun additif à risque,Produit Certifié Bio (Nutri-Score A),4438986.29,0.09,gs://shelfoptimizer-product-images-data-agents/product_images/3175681272934.jpg
4056489843580,Biscuits au Germe de Blé Soja et Orange,SONDEY,Épicerie Sucrée,C,4,Aucun additif à risque,Produit Certifié Bio (Nutri-Score A),5832243.74,0.32,gs://shelfoptimizer-product-images-data-agents/product_images/312115499970.jpg
7622210713902,Belvita original  - Biscuits petit déjeuner miel & pépites de chocolat,Belvita,Épicerie Sucrée,D,4,E330 (Acide citrique),Produit Certifié Bio (Nutri-Score A),8581668.33,0.89,gs://shelfoptimizer-product-images-data-agents/product_images/312129665254.jpg
3061990141101,Mini BN Chocolat,BN MINI,Épicerie Sucrée,E,4,E471 (Mono- et diglycérides d'acides gras),Produit Certifié Bio (Nutri-Score A),7253868.3,0.15,gs://shelfoptimizer-product-images-data-agents/product_images/3061990141101.jpg
3017760819121,Chamonix,LU,Épicerie Sucrée,D,4,E250 (Nitrite de sodium),Produit Certifié Bio (Nutri-Score A),11621957.76,0.68,gs://shelfoptimizer-product-images-data-agents/product_images/3017760819121.jpg
3175681123014,Fourré Cacao sans sucres,Gerblé,Épicerie Sucrée,D,4,E150d (Caramel au sulfite d'ammoniaque),Produit Certifié Bio (Nutri-Score A),17824129.34,0.59,gs://shelfoptimizer-product-images-data-agents/product_images/3175681123014.jpg
3456300014242,Karéléa épautre noisette,Karéléa,Épicerie Sucrée,B,4,Aucun additif à risque,Produit Conforme,11555869.32,0.89,gs://shelfoptimizer-product-images-data-agents/product_images/3456300014242.jpg
5410126706970,LOTUS BISCOFF à tartiner - Creamy - 410g,Lotus,Épicerie Sucrée,E,4,E471 (Mono- et diglycérides d'acides gras),Produit Certifié Bio (Nutri-Score A),7666924.0,0.47,gs://shelfoptimizer-product-images-data-agents/product_images/312213305978.jpg
7622210422026,Véritable Petit écolier Pocket Chocolat au Lait,LU,Épicerie Sucrée,E,4,E250 (Nitrite de sodium),Produit Certifié Bio (Nutri-Score A),18484505.31,0.57,gs://shelfoptimizer-product-images-data-agents/product_images/312234363148.jpg
3056440070896,Bastogne,LU,Épicerie Sucrée,E,4,E471 (Mono- et diglycérides d'acides gras),Produit Certifié Bio (Nutri-Score A),8022492.51,0.65,gs://shelfoptimizer-product-images-data-agents/product_images/3056440070896.jpg
3270190127871,cookies bio chocolat noisette,Carrefour BIO,Épicerie Sucrée,E,4,E330 (Acide citrique),Produit Certifié Bio (Nutri-Score A),15738192.62,0.86,gs://shelfoptimizer-product-images-data-agents/product_images/3270190127871.jpg
7622210100917,Milka galette choco,Milka,Épicerie Sucrée,E,4,E150d (Caramel au sulfite d'ammoniaque),Produit Certifié Bio (Nutri-Score A),9393946.71,0.38,gs://shelfoptimizer-product-images-data-agents/product_images/312253503049.jpg
3175681060586,Sablés bio chocolat noir intense,Céréal Bio,Épicerie Sucrée,D,4,E250 (Nitrite de sodium),Produit Certifié Bio (Nutri-Score A),18358423.25,0.61,gs://shelfoptimizer-product-images-data-agents/product_images/3175681060586.jpg
3048282322646,Lulu L'Ourson Chocolat,LU,Épicerie Sucrée,D,4,E250 (Nitrite de sodium),Produit Certifié Bio (Nutri-Score A),7933306.79,0.12,gs://shelfoptimizer-product-images-data-agents/product_images/3048282322646.jpg
3046920022651,Noir Intense,Lindt,Épicerie Sucrée,E,3,E471 (Mono- et diglycérides d'acides gras),Produit Certifié Bio (Nutri-Score A),15496724.77,0.94,gs://shelfoptimizer-product-images-data-agents/product_images/3046920022651.jpg
3046920022606,Excellence 85% cacao,Lindt,Épicerie Sucrée,E,3,E250 (Nitrite de sodium),Produit Certifié Bio (Nutri-Score A),4544068.85,0.37,gs://shelfoptimizer-product-images-data-agents/product_images/3046920022606.jpg
7613035040823,Nestlé dessert Noir,Nestlé,Épicerie Sucrée,E,4,E471 (Mono- et diglycérides d'acides gras),Produit Certifié Bio (Nutri-Score A),830787.57,0.49,gs://shelfoptimizer-product-images-data-agents/product_images/312366849147.jpg
3700214611548,Noir equitable 85% Pérou,Alter Eco,Épicerie Sucrée,D,3,E330 (Acide citrique),Produit Certifié Bio (Nutri-Score A),13886727.73,0.17,gs://shelfoptimizer-product-images-data-agents/product_images/312369701064.jpg
3046920027885,Excellence Noir à la Pointe de Fleur de Sel,Lindt EXCELLENCE,Épicerie Sucrée,E,4,E250 (Nitrite de sodium),Produit Certifié Bio (Nutri-Score A),13487363.77,0.18,gs://shelfoptimizer-product-images-data-agents/product_images/3046920027885.jpg
3760091722508,Chocolat noir 85% Madagascar,ETHIQUABLE,Épicerie Sucrée,D,3,E471 (Mono- et diglycérides d'acides gras),Produit Certifié Bio (Nutri-Score A),9607626.1,0.89,gs://shelfoptimizer-product-images-data-agents/product_images/312392543192.jpg
7622210995087,chocolat noir noisettes entieres,cote d\'or,Épicerie Sucrée,E,4,E250 (Nitrite de sodium),Produit Certifié Bio (Nutri-Score A),1759328.42,0.29,gs://shelfoptimizer-product-images-data-agents/product_images/3123930650026.jpg
3045140105502,Chocolat au lait,Milka,Épicerie Sucrée,E,4,E471 (Mono- et diglycérides d'acides gras),Produit Certifié Bio (Nutri-Score A),3873635.22,0.66,gs://shelfoptimizer-product-images-data-agents/product_images/3045140105502.jpg
20713713,Chocolat noir Equateur Bio,J.D. Gross,Épicerie Sucrée,D,2,E471 (Mono- et diglycérides d'acides gras),Produit Certifié Bio (Nutri-Score A),12886298.81,0.73,gs://shelfoptimizer-product-images-data-agents/product_images/20713713.jpg
3700214614259,Chocolat noir 75% Pérou,Alter eco,Épicerie Sucrée,D,3,E250 (Nitrite de sodium),Produit Certifié Bio (Nutri-Score A),3263152.72,0.88,gs://shelfoptimizer-product-images-data-agents/product_images/312423339506.jpg
3046920021043,Noir intense dessert 70%,Lindt,Épicerie Sucrée,E,4,E471 (Mono- et diglycérides d'acides gras),Produit Certifié Bio (Nutri-Score A),15306628.76,0.14,gs://shelfoptimizer-product-images-data-agents/product_images/3046920021043.jpg
3760091726667,Chocolat noir 80% Équateur intense et floral,Ethiquable,Épicerie Sucrée,D,3,E471 (Mono- et diglycérides d'acides gras),Produit Certifié Bio (Nutri-Score A),10315360.59,0.49,gs://shelfoptimizer-product-images-data-agents/product_images/312459838179.jpg
20995553,Шоколад 85% какаова маса,J. D. Gross,Épicerie Sucrée,D,4,E150d (Caramel au sulfite d'ammoniaque),Produit Certifié Bio (Nutri-Score A),15507789.87,0.13,gs://shelfoptimizer-product-images-data-agents/product_images/20995553.jpg
3046920029681,Excellence Noir Délicat Doux 85% Cacao,LINDT EXCELLENCE,Épicerie Sucrée,E,4,E250 (Nitrite de sodium),Produit Certifié Bio (Nutri-Score A),1800656.09,0.21,gs://shelfoptimizer-product-images-data-agents/product_images/3046920029681.jpg
40896243,Buo Cioccolato Fondente 70%,Lidl Organic,Épicerie Sucrée,E,4,E150d (Caramel au sulfite d'ammoniaque),Produit Certifié Bio (Nutri-Score A),12155664.41,0.37,gs://shelfoptimizer-product-images-data-agents/product_images/312513191267.jpg
7622210995063,180G LT NOISETTE COTE D OR,Côte d'Or,Épicerie Sucrée,E,4,E250 (Nitrite de sodium),Produit Certifié Bio (Nutri-Score A),633745.54,0.2,gs://shelfoptimizer-product-images-data-agents/product_images/312544907524.jpg
3760091724632,Chocolat noir PEROU GRAND CRU AMAZONAS 70%,ETHIQUABLE,Épicerie Sucrée,E,3,E250 (Nitrite de sodium),Produit Certifié Bio (Nutri-Score A),6960987.03,0.4,gs://shelfoptimizer-product-images-data-agents/product_images/312550502221.jpg
7613035859098,NESTLÉ DESSERT 70% Absolu 170g,Nestlé,Épicerie Sucrée,E,4,E150d (Caramel au sulfite d'ammoniaque),Produit Certifié Bio (Nutri-Score A),6685941.64,0.34,gs://shelfoptimizer-product-images-data-agents/product_images/312564016094.jpg
3270190127765,Chocolate negro,Carrefour BIO,Épicerie Sucrée,E,4,E471 (Mono- et diglycérides d'acides gras),Produit Certifié Bio (Nutri-Score A),813783.31,0.59,gs://shelfoptimizer-product-images-data-agents/product_images/3270190127765.jpg
3046920022705,Excellence Noir Orange Intense,Lindt,Épicerie Sucrée,E,4,E330 (Acide citrique),Produit Certifié Bio (Nutri-Score A),14225164.61,0.27,gs://shelfoptimizer-product-images-data-agents/product_images/3046920022705.jpg
3046920028721,Dark absolute 99% cacao,Lindt,Épicerie Sucrée,D,3,E471 (Mono- et diglycérides d'acides gras),Produit Certifié Bio (Nutri-Score A),11047270.89,0.94,gs://shelfoptimizer-product-images-data-agents/product_images/3046920028721.jpg
7613035040793,NESTLÉ DESSERT Noir 2x205g,Nestlé,Épicerie Sucrée,E,4,E150d (Caramel au sulfite d'ammoniaque),Produit Certifié Bio (Nutri-Score A),7512013.8,0.93,gs://shelfoptimizer-product-images-data-agents/product_images/312658512202.jpg
3700214614266,Chocolat 90% Pérou,alter Eco,Épicerie Sucrée,D,3,E330 (Acide citrique),Produit Certifié Bio (Nutri-Score A),472942.32,0.91,gs://shelfoptimizer-product-images-data-agents/product_images/312694660428.jpg
7613035898646,NESTLÉ DESSERT Corsé 200g,Nestlé,Épicerie Sucrée,E,4,E250 (Nitrite de sodium),Produit Certifié Bio (Nutri-Score A),3184309.3,0.93,gs://shelfoptimizer-product-images-data-agents/product_images/312746047871.jpg
7622400013935,Noir 86% Extra intense,Côte d'Or,Épicerie Sucrée,D,4,E250 (Nitrite de sodium),Produit Certifié Bio (Nutri-Score A),1881764.93,0.82,gs://shelfoptimizer-product-images-data-agents/product_images/312759830876.jpg
7622210869616,Chocolat Bio noir 85%,Côte d'Or,Épicerie Sucrée,C,3,Aucun additif à risque,Produit Certifié Bio (Nutri-Score A),14318546.76,0.54,gs://shelfoptimizer-product-images-data-agents/product_images/312764234538.jpg
4056489471264,Edelbitter Mild 90%,J. D. GROSS,Épicerie Sucrée,D,4,E150d (Caramel au sulfite d'ammoniaque),Produit Certifié Bio (Nutri-Score A),11816600.08,0.44,gs://shelfoptimizer-product-images-data-agents/product_images/312859118335.jpg
3046920010283,Excellence Lait Extra Fondant,Lindt,Épicerie Sucrée,E,4,E250 (Nitrite de sodium),Produit Certifié Bio (Nutri-Score A),11947759.44,0.17,gs://shelfoptimizer-product-images-data-agents/product_images/3046920010283.jpg
3760091726650,Haïti Grand cru Cap haïtien 72% cacaoté et fruité,Éthiquable,Épicerie Sucrée,E,3,E250 (Nitrite de sodium),Produit Certifié Bio (Nutri-Score A),7411341.17,0.45,gs://shelfoptimizer-product-images-data-agents/product_images/312911673282.jpg
3664346305860,Noir Extra,Poulain,Épicerie Sucrée,E,4,E330 (Acide citrique),Produit Certifié Bio (Nutri-Score A),4078067.44,0.94,gs://shelfoptimizer-product-images-data-agents/product_images/312916270438.jpg
7622210724519,Chocolat noir Bio 70%,Côte d'Or,Épicerie Sucrée,E,3,E250 (Nitrite de sodium),Produit Certifié Bio (Nutri-Score A),10004384.12,0.81,gs://shelfoptimizer-product-images-data-agents/product_images/312931930250.jpg
7613038954226,NESTLE DESSERT Noir Bio 170g,Bio+,Épicerie Sucrée,E,4,E250 (Nitrite de sodium),Produit Certifié Bio (Nutri-Score A),7336423.46,0.64,gs://shelfoptimizer-product-images-data-agents/product_images/312944295447.jpg
3564707000864,Noir Dégustation 74% cacao,Bio Village,Épicerie Sucrée,E,3,E471 (Mono- et diglycérides d'acides gras),Produit Certifié Bio (Nutri-Score A),13692501.17,0.79,gs://shelfoptimizer-product-images-data-agents/product_images/3564707000864.jpg
3046920022507,Excellence Noir Caramel à la pointe de sel,Lindt,Épicerie Sucrée,E,4,E471 (Mono- et diglycérides d'acides gras),Produit Certifié Bio (Nutri-Score A),13329179.05,0.56,gs://shelfoptimizer-product-images-data-agents/product_images/3046920022507.jpg
5410081200551,L'original lait,Côte d’or,Épicerie Sucrée,E,4,E250 (Nitrite de sodium),Produit Certifié Bio (Nutri-Score A),17583017.53,0.21,gs://shelfoptimizer-product-images-data-agents/product_images/312951863659.jpg
7610036002737,"Chocolat Noir 72%, Collection Pure",Villars,Épicerie Sucrée,E,3,E150d (Caramel au sulfite d'ammoniaque),Produit Certifié Bio (Nutri-Score A),8835240.08,0.88,gs://shelfoptimizer-product-images-data-agents/product_images/312970095331.jpg
7622210995100,noir amandes entières,cote d\'or,Épicerie Sucrée,E,4,E330 (Acide citrique),Produit Certifié Bio (Nutri-Score A),9477009.4,0.91,gs://shelfoptimizer-product-images-data-agents/product_images/312986399480.jpg
3760091725554,chocolat côte d\'ivoire 88%,ETHIQUABLE,Épicerie Sucrée,D,3,E250 (Nitrite de sodium),Produit Certifié Bio (Nutri-Score A),17169476.53,0.77,gs://shelfoptimizer-product-images-data-agents/product_images/313001952743.jpg
3664346306621,tablette poulain fine et gourmande 70% noir moin 2%sucre,Fine gourmande,Épicerie Sucrée,D,4,E250 (Nitrite de sodium),Produit Certifié Bio (Nutri-Score A),5639443.57,0.49,gs://shelfoptimizer-product-images-data-agents/product_images/313006179585.jpg
3564707142700,Chocolat noir dégustation 85% cacao bio,Bio Village,Épicerie Sucrée,D,3,E330 (Acide citrique),Produit Certifié Bio (Nutri-Score A),14120636.03,0.14,gs://shelfoptimizer-product-images-data-agents/product_images/3564707142700.jpg
3560070669981,80% cacao noir,Carrefour,Épicerie Sucrée,D,4,E330 (Acide citrique),Produit Certifié Bio (Nutri-Score A),13331586.19,0.47,gs://shelfoptimizer-product-images-data-agents/product_images/3560070669981.jpg
3250391737284,Tablette BIO dégustation Chocolat noir - 100g,Intermarché,Épicerie Sucrée,E,3,E330 (Acide citrique),Produit Certifié Bio (Nutri-Score A),5771046.4,0.64,gs://shelfoptimizer-product-images-data-agents/product_images/3250391737284.jpg
3760091727824,Chocolat noir 74% Côte d'Ivoire,Ethiquable,Épicerie Sucrée,D,3,E471 (Mono- et diglycérides d'acides gras),Produit Certifié Bio (Nutri-Score A),2088349.77,0.64,gs://shelfoptimizer-product-images-data-agents/product_images/313101771059.jpg
3069942320901,Menier Pâtissier Tablette,Nestlé,Épicerie Sucrée,E,4,E330 (Acide citrique),Produit Certifié Bio (Nutri-Score A),16800266.71,0.43,gs://shelfoptimizer-product-images-data-agents/product_images/3069942320901.jpg
5410081201039,100G COTE D'OR NOIR ORIGINAL,CÔTE D'OR,Épicerie Sucrée,E,4,E150d (Caramel au sulfite d'ammoniaque),Produit Certifié Bio (Nutri-Score A),5573565.91,0.31,gs://shelfoptimizer-product-images-data-agents/product_images/313163366753.jpg
8445290991867,NESTLÉ DESSERT 80% Puissant 170g,Nestlé,Épicerie Sucrée,D,4,E471 (Mono- et diglycérides d'acides gras),Produit Certifié Bio (Nutri-Score A),2456918.76,0.83,gs://shelfoptimizer-product-images-data-agents/product_images/313187962337.jpg
3700214616994,République Dominicaine 80%,Alter Eco,Épicerie Sucrée,D,3,E471 (Mono- et diglycérides d'acides gras),Produit Certifié Bio (Nutri-Score A),1851972.89,0.37,gs://shelfoptimizer-product-images-data-agents/product_images/313251592659.jpg
3700214616987,70% équateur,Alter Eco,Épicerie Sucrée,E,3,E471 (Mono- et diglycérides d'acides gras),Produit Certifié Bio (Nutri-Score A),13128637.2,0.75,gs://shelfoptimizer-product-images-data-agents/product_images/313256055722.jpg
3760121219749,Chocolat noir 70 %,Biocoop,Épicerie Sucrée,E,3,E250 (Nitrite de sodium),Produit Certifié Bio (Nutri-Score A),11816130.92,0.45,gs://shelfoptimizer-product-images-data-agents/product_images/313327307829.jpg
3256220512985,Chocolat noir 70% tablette 100g,U,Épicerie Sucrée,E,3,E330 (Acide citrique),Produit Certifié Bio (Nutri-Score A),7572981.83,0.63,gs://shelfoptimizer-product-images-data-agents/product_images/3256220512985.jpg
3700214610046,noir pérou éclats d\'amandes,alter eco,Épicerie Sucrée,E,4,E330 (Acide citrique),Produit Certifié Bio (Nutri-Score A),12157624.58,0.93,gs://shelfoptimizer-product-images-data-agents/product_images/313373257653.jpg
3700214616970,95 % Ghana,alter eco,Épicerie Sucrée,D,3,E330 (Acide citrique),Produit Certifié Bio (Nutri-Score A),410632.62,0.44,gs://shelfoptimizer-product-images-data-agents/product_images/313382708489.jpg
7622200002290,Mignonnette noir de noir,CÔTE D'OR,Épicerie Sucrée,E,4,E471 (Mono- et diglycérides d'acides gras),Produit Certifié Bio (Nutri-Score A),9813210.94,0.74,gs://shelfoptimizer-product-images-data-agents/product_images/313384019369.jpg
3046920042932,Création Rocher Noir,Lindt,Épicerie Sucrée,E,4,E330 (Acide citrique),Produit Certifié Bio (Nutri-Score A),10350489.73,0.89,gs://shelfoptimizer-product-images-data-agents/product_images/3046920042932.jpg
3046920017503,sesame grille,lindt excellence,Épicerie Sucrée,E,4,E250 (Nitrite de sodium),Produit Certifié Bio (Nutri-Score A),8264378.18,0.56,gs://shelfoptimizer-product-images-data-agents/product_images/3046920017503.jpg
3250391422715,L'intense chocolat noir 85%,Intermarché,Épicerie Sucrée,D,4,E150d (Caramel au sulfite d'ammoniaque),Produit Certifié Bio (Nutri-Score A),14093531.17,0.71,gs://shelfoptimizer-product-images-data-agents/product_images/3250391422715.jpg
3560070720859,Chocolate negro,Carrefour,Épicerie Sucrée,E,4,E330 (Acide citrique),Produit Certifié Bio (Nutri-Score A),17644839.36,0.23,gs://shelfoptimizer-product-images-data-agents/product_images/3560070720859.jpg
3564700257647,Chocolat 85%,Equador,Épicerie Sucrée,D,3,E330 (Acide citrique),Produit Certifié Bio (Nutri-Score A),2313877.69,0.28,gs://shelfoptimizer-product-images-data-agents/product_images/3564700257647.jpg
3700214610077,Chocolat noir aux écorces d'orange,Alter Eco,Épicerie Sucrée,E,4,E250 (Nitrite de sodium),Produit Certifié Bio (Nutri-Score A),6871668.56,0.92,gs://shelfoptimizer-product-images-data-agents/product_images/313630132508.jpg
3760121219732,Noir 85%,Biocoop,Épicerie Sucrée,D,3,E150d (Caramel au sulfite d'ammoniaque),Produit Certifié Bio (Nutri-Score A),16318154.75,0.31,gs://shelfoptimizer-product-images-data-agents/product_images/313640276526.jpg
3046920021562,Excellence Noir Suprême Corsé 70% Cacao,Lindt,Épicerie Sucrée,E,3,E471 (Mono- et diglycérides d'acides gras),Produit Certifié Bio (Nutri-Score A),15574497.61,0.73,gs://shelfoptimizer-product-images-data-agents/product_images/3046920021562.jpg
