id_client_indus,raison_sociale,secteur_activite,commune,code_departement,nom_region,consommation_annuelle_mwh,puissance_souscrite_kva,empreinte_carbone_mwh_co2,optin_flexibilite_effacement
INDUS-00425,Industrie Achicourt #425,Agroalimentaire,Achicourt,75 - Paris,Île-de-France,4382.3,1043.4,1498.75,True
INDUS-00426,Industrie Paris #426,Automobile,Paris,75 - Paris,Île-de-France,14097.1,3356.5,4200.94,True
INDUS-00427,Industrie Paris #427,Data Centers,Paris,75 - Paris,Île-de-France,44809.8,10669.0,12591.55,True
INDUS-00428,Industrie Paris #428,Automobile,Paris,75 - Paris,Île-de-France,20587.2,4901.7,10437.71,True
INDUS-00429,Industrie Lyon #429,Data Centers,Lyon,75 - Paris,Île-de-France,31957.7,7609.0,10578.0,False
INDUS-00430,Industrie Val-de-Sos #430,Chimie & Pharmacie,Val-de-Sos,75 - Paris,Île-de-France,16645.9,3963.3,3778.62,True
INDUS-00431,Industrie Paris #431,Agroalimentaire,Paris,75 - Paris,Île-de-France,7984.3,1901.0,1173.69,False
INDUS-00432,Industrie Chasseneuil-du-Poitou #432,Automobile,Chasseneuil-du-Poitou,75 - Paris,Île-de-France,33570.6,7993.0,4263.47,False
INDUS-00433,Industrie La Richardais #433,Agroalimentaire,La Richardais,75 - Paris,Île-de-France,27248.1,6487.6,7166.25,False
INDUS-00434,Industrie Paris #434,Chimie & Pharmacie,Paris,75 - Paris,Île-de-France,17537.7,4175.6,7927.04,False
INDUS-00435,Industrie Rennes #435,Agroalimentaire,Rennes,75 - Paris,Île-de-France,23369.2,5564.1,6683.59,False
INDUS-00436,Industrie Épron #436,Chimie & Pharmacie,Épron,75 - Paris,Île-de-France,29571.5,7040.8,16441.75,True
INDUS-00437,Industrie Reynès #437,Métallurgie,Reynès,75 - Paris,Île-de-France,31020.0,7385.7,8933.76,True
INDUS-00438,Industrie Paris #438,Automobile,Paris,75 - Paris,Île-de-France,34083.9,8115.2,13463.14,True
INDUS-00439,Industrie Paris #439,Data Centers,Paris,75 - Paris,Île-de-France,5359.2,1276.0,2309.82,True
INDUS-00440,Industrie Paris #440,Chimie & Pharmacie,Paris,75 - Paris,Île-de-France,2942.2,700.5,485.46,True
INDUS-00441,Industrie Boulay-Moselle #441,Métallurgie,Boulay-Moselle,75 - Paris,Île-de-France,39013.3,9288.9,11157.8,True
INDUS-00442,Industrie Arnouville #442,Agroalimentaire,Arnouville,75 - Paris,Île-de-France,16468.4,3921.0,9485.8,True
INDUS-00443,Industrie La Calmette #443,Chimie & Pharmacie,La Calmette,75 - Paris,Île-de-France,39919.0,9504.5,11017.64,True
INDUS-00444,Industrie Paris #444,Agroalimentaire,Paris,75 - Paris,Île-de-France,22737.4,5413.7,4661.17,False
INDUS-00445,Industrie Fontaines-sur-Saône #445,Chimie & Pharmacie,Fontaines-sur-Saône,75 - Paris,Île-de-France,19500.5,4643.0,10413.27,False
INDUS-00446,Industrie Paris #446,Chimie & Pharmacie,Paris,75 - Paris,Île-de-France,18348.4,4368.7,2385.29,False
INDUS-00447,Industrie Albi #447,Agroalimentaire,Albi,75 - Paris,Île-de-France,41963.2,9991.2,8854.24,True
INDUS-00448,Industrie Paris #448,Chimie & Pharmacie,Paris,75 - Paris,Île-de-France,6526.8,1554.0,2689.04,True
INDUS-00449,Industrie Carcassonne #449,Agroalimentaire,Carcassonne,75 - Paris,Île-de-France,27573.2,6565.0,5211.33,True
INDUS-00450,Industrie Paris #450,Data Centers,Paris,75 - Paris,Île-de-France,1392.5,331.5,310.53,True
INDUS-00451,Industrie Saint-Maximin #451,Data Centers,Saint-Maximin,75 - Paris,Île-de-France,2208.2,525.8,1112.93,True
INDUS-00452,Industrie Nice #452,Data Centers,Nice,75 - Paris,Île-de-France,39972.8,9517.3,5236.44,False
INDUS-00453,Industrie Montauban #453,Data Centers,Montauban,75 - Paris,Île-de-France,35253.5,8393.7,15335.27,False
INDUS-00454,Industrie Montereau-Fault-Yonne #454,Data Centers,Montereau-Fault-Yonne,75 - Paris,Île-de-France,9448.9,2249.7,1596.86,False
INDUS-00455,Industrie Livry-Louvercy #455,Chimie & Pharmacie,Livry-Louvercy,75 - Paris,Île-de-France,44553.8,10608.0,24727.36,True
INDUS-00456,Industrie Croissy-Beaubourg #456,Agroalimentaire,Croissy-Beaubourg,75 - Paris,Île-de-France,34024.0,8101.0,14324.1,False
INDUS-00457,Industrie Paris #457,Agroalimentaire,Paris,75 - Paris,Île-de-France,4865.6,1158.5,2291.7,False
INDUS-00458,Industrie Évian-les-Bains #458,Chimie & Pharmacie,Évian-les-Bains,75 - Paris,Île-de-France,32800.2,7809.6,6363.24,False
INDUS-00459,Industrie Courbevoie #459,Data Centers,Courbevoie,75 - Paris,Île-de-France,15671.4,3731.3,3917.85,False
INDUS-00460,Industrie Paris #460,Data Centers,Paris,75 - Paris,Île-de-France,31995.6,7618.0,6015.17,True
INDUS-00461,Industrie Paris #461,Automobile,Paris,75 - Paris,Île-de-France,35350.7,8416.8,13327.21,False
INDUS-00462,Industrie Rivières #462,Data Centers,Rivières,75 - Paris,Île-de-France,5419.2,1290.3,709.92,False
INDUS-00463,Industrie Paris #463,Métallurgie,Paris,75 - Paris,Île-de-France,32382.6,7710.1,9067.13,False
INDUS-00464,Industrie Paris #464,Automobile,Paris,75 - Paris,Île-de-France,42731.8,10174.2,16964.52,False
INDUS-00465,Industrie Paris #465,Automobile,Paris,75 - Paris,Île-de-France,14085.7,3353.7,8099.28,False
INDUS-00466,Industrie Paris #466,Automobile,Paris,75 - Paris,Île-de-France,38901.8,9262.3,14510.37,False
INDUS-00467,Industrie Tonneins #467,Métallurgie,Tonneins,75 - Paris,Île-de-France,33610.1,8002.4,14385.12,False
INDUS-00468,Industrie Goussainville #468,Agroalimentaire,Goussainville,75 - Paris,Île-de-France,33690.6,8021.6,5087.28,True
INDUS-00469,Industrie Chasseneuil-du-Poitou #469,Chimie & Pharmacie,Chasseneuil-du-Poitou,75 - Paris,Île-de-France,28877.9,6875.7,16633.67,True
INDUS-00470,Industrie Ambert #470,Agroalimentaire,Ambert,75 - Paris,Île-de-France,39362.0,9371.9,10509.65,False
INDUS-00471,Industrie Paris #471,Chimie & Pharmacie,Paris,75 - Paris,Île-de-France,38780.0,9233.3,13960.8,False
INDUS-00472,Industrie Paris #472,Automobile,Paris,75 - Paris,Île-de-France,9850.4,2345.3,5378.32,False
INDUS-00473,Industrie Paris #473,Métallurgie,Paris,75 - Paris,Île-de-France,23777.7,5661.4,11888.85,False
INDUS-00474,Industrie Paris #474,Chimie & Pharmacie,Paris,75 - Paris,Île-de-France,36589.2,8711.7,14891.8,False
INDUS-00475,Industrie Paris #475,Chimie & Pharmacie,Paris,75 - Paris,Île-de-France,22760.0,5419.0,11675.88,True
INDUS-00476,Industrie Chartres #476,Agroalimentaire,Chartres,75 - Paris,Île-de-France,12905.1,3072.6,4697.46,False
INDUS-00477,Industrie Sens #477,Chimie & Pharmacie,Sens,75 - Paris,Île-de-France,39383.9,9377.1,13587.45,True
INDUS-00478,Industrie Paris #478,Métallurgie,Paris,75 - Paris,Île-de-France,16751.9,3988.5,3501.15,False
INDUS-00479,Industrie Paris #479,Métallurgie,Paris,75 - Paris,Île-de-France,29517.0,7027.9,13548.3,False
INDUS-00480,Industrie Paris #480,Automobile,Paris,75 - Paris,Île-de-France,15688.5,3735.4,6746.06,False
INDUS-00481,Industrie Cusset #481,Métallurgie,Cusset,75 - Paris,Île-de-France,35702.6,8500.6,15923.36,False
INDUS-00482,Industrie Paris #482,Chimie & Pharmacie,Paris,75 - Paris,Île-de-France,6097.6,1451.8,2804.9,True
INDUS-00483,Industrie Paris #483,Data Centers,Paris,75 - Paris,Île-de-France,12011.7,2859.9,6738.56,False
INDUS-00484,Industrie Drusenheim #484,Automobile,Drusenheim,75 - Paris,Île-de-France,25513.9,6074.7,12578.35,True
INDUS-00485,Industrie Paris #485,Automobile,Paris,75 - Paris,Île-de-France,32237.5,7675.6,7511.34,False
INDUS-00486,Industrie Paris #486,Automobile,Paris,75 - Paris,Île-de-France,1309.9,311.9,647.09,True
INDUS-00487,Industrie Le Controis-en-Sologne #487,Agroalimentaire,Le Controis-en-Sologne,75 - Paris,Île-de-France,36157.5,8608.9,4772.79,True
INDUS-00488,Industrie Puteaux #488,Chimie & Pharmacie,Puteaux,75 - Paris,Île-de-France,8128.9,1935.5,3836.84,True
INDUS-00489,Industrie Augny #489,Agroalimentaire,Augny,75 - Paris,Île-de-France,9218.9,2195.0,4609.45,True
INDUS-00490,Industrie Paris #490,Automobile,Paris,75 - Paris,Île-de-France,8198.6,1952.0,2295.61,False
INDUS-00491,Industrie Paris #491,Métallurgie,Paris,75 - Paris,Île-de-France,10120.1,2409.5,2277.02,False
INDUS-00492,Industrie Paris #492,Chimie & Pharmacie,Paris,75 - Paris,Île-de-France,33593.2,7998.4,18274.7,True
INDUS-00493,Industrie Paris #493,Métallurgie,Paris,75 - Paris,Île-de-France,22965.1,5467.9,10701.74,False
INDUS-00494,Industrie Arc-sur-Tille #494,Métallurgie,Arc-sur-Tille,75 - Paris,Île-de-France,8104.0,1929.5,2382.58,True
INDUS-00495,Industrie Paris #495,Métallurgie,Paris,75 - Paris,Île-de-France,4602.5,1095.8,1831.8,True
INDUS-00496,Industrie Ax-les-Thermes #496,Agroalimentaire,Ax-les-Thermes,75 - Paris,Île-de-France,36169.6,8611.8,15118.89,True
INDUS-00497,Industrie Paris #497,Data Centers,Paris,75 - Paris,Île-de-France,19007.2,4525.5,4542.72,True
INDUS-00498,Industrie Paris #498,Chimie & Pharmacie,Paris,75 - Paris,Île-de-France,34798.3,8285.3,14650.08,False
INDUS-00499,Industrie Cazilhac #499,Chimie & Pharmacie,Cazilhac,75 - Paris,Île-de-France,42229.5,10054.6,23944.13,True
INDUS-00500,Industrie Sartrouville #500,Data Centers,Sartrouville,75 - Paris,Île-de-France,24716.2,5884.8,3262.54,True
INDUS-00501,Industrie Paris #501,Data Centers,Paris,75 - Paris,Île-de-France,40691.4,9688.4,19287.72,True
INDUS-00502,Industrie Caluire-et-Cuire #502,Métallurgie,Caluire-et-Cuire,75 - Paris,Île-de-France,36520.9,8695.5,10298.89,False
INDUS-00503,Industrie Le Monêtier-les-Bains #503,Métallurgie,Le Monêtier-les-Bains,75 - Paris,Île-de-France,30047.0,7154.0,13130.54,True
INDUS-00504,Industrie Puteaux #504,Agroalimentaire,Puteaux,75 - Paris,Île-de-France,2383.4,567.5,769.84,False
INDUS-00505,Industrie Paris #505,Agroalimentaire,Paris,75 - Paris,Île-de-France,40773.6,9708.0,19815.97,True
INDUS-00506,Industrie Voiron #506,Automobile,Voiron,75 - Paris,Île-de-France,41227.2,9816.0,13769.88,True
INDUS-00507,Industrie Avignon #507,Métallurgie,Avignon,75 - Paris,Île-de-France,4343.2,1034.1,2015.24,False
INDUS-00508,Industrie Paris #508,Agroalimentaire,Paris,75 - Paris,Île-de-France,6984.5,1663.0,2800.78,True
INDUS-00509,Industrie Paris #509,Data Centers,Paris,75 - Paris,Île-de-France,44896.7,10689.7,25905.4,False
INDUS-00510,Industrie Tarbes #510,Chimie & Pharmacie,Tarbes,75 - Paris,Île-de-France,13577.9,3232.8,3652.46,True
INDUS-00511,Industrie Paris #511,Chimie & Pharmacie,Paris,75 - Paris,Île-de-France,10100.8,2405.0,3262.56,False
INDUS-00512,Industrie Paris #512,Métallurgie,Paris,75 - Paris,Île-de-France,15349.5,3654.6,5970.96,True
INDUS-00513,Industrie Paris #513,Chimie & Pharmacie,Paris,75 - Paris,Île-de-France,40836.9,9723.1,12455.25,False
INDUS-00514,Industrie Wissembourg #514,Agroalimentaire,Wissembourg,75 - Paris,Île-de-France,44305.6,10549.0,19583.08,True
INDUS-00515,Industrie Paris #515,Agroalimentaire,Paris,75 - Paris,Île-de-France,44564.7,10610.6,23218.21,True
INDUS-00516,Industrie Villepinte #516,Métallurgie,Villepinte,75 - Paris,Île-de-France,4962.7,1181.6,1890.79,True
INDUS-00517,Industrie Paris #517,Métallurgie,Paris,75 - Paris,Île-de-France,32927.3,7839.8,9812.34,False
INDUS-00518,Industrie Contes #518,Data Centers,Contes,75 - Paris,Île-de-France,19993.8,4760.4,6757.9,True
INDUS-00519,Industrie Paris #519,Chimie & Pharmacie,Paris,75 - Paris,Île-de-France,40814.6,9717.8,18080.87,True
INDUS-00520,Industrie Gémenos #520,Métallurgie,Gémenos,75 - Paris,Île-de-France,8784.4,2091.5,4330.71,True
INDUS-00521,Industrie Paris #521,Automobile,Paris,75 - Paris,Île-de-France,44462.0,10586.2,25476.73,True
INDUS-00522,Industrie Paris #522,Métallurgie,Paris,75 - Paris,Île-de-France,36038.7,8580.6,13658.67,True
INDUS-00523,Industrie Bitche #523,Chimie & Pharmacie,Bitche,75 - Paris,Île-de-France,4962.8,1181.6,704.72,True
INDUS-00524,Industrie Sassenage #524,Automobile,Sassenage,75 - Paris,Île-de-France,12465.9,2968.1,6931.04,False
INDUS-00525,Industrie Paris #525,Métallurgie,Paris,75 - Paris,Île-de-France,16059.4,3823.7,3677.6,False
INDUS-00526,Industrie Paris #526,Automobile,Paris,75 - Paris,Île-de-France,3177.5,756.5,972.31,False
INDUS-00527,Industrie Paris #527,Data Centers,Paris,75 - Paris,Île-de-France,13582.7,3234.0,5582.49,False
INDUS-00528,Industrie Paris #528,Métallurgie,Paris,75 - Paris,Île-de-France,5380.6,1281.1,2620.35,True
INDUS-00529,Industrie Vallon-Pont-d'Arc #529,Chimie & Pharmacie,Vallon-Pont-d'Arc,75 - Paris,Île-de-France,28841.8,6867.1,14045.96,False
INDUS-00530,Industrie Boulogne-Billancourt #530,Automobile,Boulogne-Billancourt,75 - Paris,Île-de-France,35350.3,8416.7,7706.37,True
INDUS-00531,Industrie Puteaux #531,Data Centers,Puteaux,75 - Paris,Île-de-France,4004.7,953.5,1722.02,True
INDUS-00532,Industrie Saint-Paul-lès-Dax #532,Métallurgie,Saint-Paul-lès-Dax,75 - Paris,Île-de-France,18218.2,4337.7,9600.99,True
INDUS-00533,Industrie Carignan-de-Bordeaux #533,Chimie & Pharmacie,Carignan-de-Bordeaux,75 - Paris,Île-de-France,10366.1,2468.1,2892.14,False
INDUS-00534,Industrie Freyming-Merlebach #534,Data Centers,Freyming-Merlebach,75 - Paris,Île-de-France,4312.6,1026.8,1957.92,True
INDUS-00535,Industrie Paris #535,Chimie & Pharmacie,Paris,75 - Paris,Île-de-France,37289.9,8878.5,6488.44,True
INDUS-00536,Industrie Paris #536,Chimie & Pharmacie,Paris,75 - Paris,Île-de-France,11452.9,2726.9,2508.19,False
INDUS-00537,Industrie Paris #537,Data Centers,Paris,75 - Paris,Île-de-France,26923.4,6410.3,14969.41,True
INDUS-00538,Industrie Toulouse #538,Automobile,Toulouse,75 - Paris,Île-de-France,8912.3,2122.0,1319.02,False
INDUS-00539,Industrie Le Havre #539,Data Centers,Le Havre,75 - Paris,Île-de-France,39518.4,9409.1,15767.84,False
INDUS-00540,Industrie Arnouville #540,Automobile,Arnouville,75 - Paris,Île-de-France,33941.5,8081.3,9333.91,True
INDUS-00541,Industrie Paris #541,Métallurgie,Paris,75 - Paris,Île-de-France,33678.2,8018.6,18152.55,False
INDUS-00542,Industrie Ceyreste #542,Chimie & Pharmacie,Ceyreste,75 - Paris,Île-de-France,3187.6,759.0,1450.36,False
INDUS-00543,Industrie Biscarrosse #543,Métallurgie,Biscarrosse,75 - Paris,Île-de-France,7983.7,1900.9,3009.85,False
INDUS-00544,Industrie Paris #544,Automobile,Paris,75 - Paris,Île-de-France,23659.7,5633.3,3194.06,False
INDUS-00545,Industrie Paris #545,Métallurgie,Paris,75 - Paris,Île-de-France,33512.9,7979.3,11863.57,True
INDUS-00546,Industrie Saint-Quentin #546,Automobile,Saint-Quentin,75 - Paris,Île-de-France,25196.5,5999.2,9347.9,True
INDUS-00547,Industrie Voisins-le-Bretonneux #547,Chimie & Pharmacie,Voisins-le-Bretonneux,75 - Paris,Île-de-France,14824.6,3529.7,2090.27,False
INDUS-00548,Industrie Freyming-Merlebach #548,Métallurgie,Freyming-Merlebach,75 - Paris,Île-de-France,28322.2,6743.4,3766.85,True
INDUS-00549,Industrie Paris #549,Métallurgie,Paris,75 - Paris,Île-de-France,35197.2,8380.3,18056.16,False
INDUS-00550,Industrie Dourdan #550,Automobile,Dourdan,75 - Paris,Île-de-France,21184.8,5044.0,9596.71,True
INDUS-00551,Industrie Paris #551,Métallurgie,Paris,75 - Paris,Île-de-France,24967.3,5944.6,11759.6,True
INDUS-00552,Industrie Paris #552,Chimie & Pharmacie,Paris,75 - Paris,Île-de-France,19047.2,4535.0,5999.87,True
INDUS-00553,Industrie Chevigny-Saint-Sauveur #553,Agroalimentaire,Chevigny-Saint-Sauveur,75 - Paris,Île-de-France,32360.3,7704.8,12717.6,True
INDUS-00554,Industrie Andelnans #554,Chimie & Pharmacie,Andelnans,75 - Paris,Île-de-France,32564.4,7753.4,15402.96,False
INDUS-00555,Industrie Paris #555,Automobile,Paris,75 - Paris,Île-de-France,43695.2,10403.6,8870.13,True
INDUS-00556,Industrie Ploërmel #556,Data Centers,Ploërmel,75 - Paris,Île-de-France,44921.7,10695.6,24482.33,True
INDUS-00557,Industrie Vichy #557,Agroalimentaire,Vichy,75 - Paris,Île-de-France,4448.4,1059.1,1036.48,True
INDUS-00558,Industrie Seichamps #558,Automobile,Seichamps,75 - Paris,Île-de-France,43825.0,10434.5,7012.0,True
INDUS-00559,Industrie Paris #559,Métallurgie,Paris,75 - Paris,Île-de-France,18389.1,4378.4,5719.01,True
INDUS-00560,Industrie Paris #560,Data Centers,Paris,75 - Paris,Île-de-France,37905.3,9025.1,8073.83,True
INDUS-00561,Industrie Amilly #561,Agroalimentaire,Amilly,75 - Paris,Île-de-France,41324.8,9839.2,21943.47,True
INDUS-00562,Industrie Châteaugiron #562,Chimie & Pharmacie,Châteaugiron,75 - Paris,Île-de-France,40788.0,9711.4,20067.7,True
INDUS-00563,Industrie Paris #563,Chimie & Pharmacie,Paris,75 - Paris,Île-de-France,34051.5,8107.5,4869.36,False
INDUS-00564,Industrie Paris #564,Data Centers,Paris,75 - Paris,Île-de-France,2966.2,706.2,1714.46,True
INDUS-00565,Industrie Roissy-en-France #565,Data Centers,Roissy-en-France,75 - Paris,Île-de-France,32657.9,7775.7,4931.34,False
INDUS-00566,Industrie Paris #566,Automobile,Paris,75 - Paris,Île-de-France,37815.3,9003.6,14142.92,True
INDUS-00567,Industrie Paris #567,Métallurgie,Paris,75 - Paris,Île-de-France,28972.4,6898.2,6171.12,True
INDUS-00568,Industrie Paris #568,Automobile,Paris,75 - Paris,Île-de-France,9414.7,2241.6,3474.02,True
INDUS-00569,Industrie Saint-Jeoire #569,Agroalimentaire,Saint-Jeoire,75 - Paris,Île-de-France,23910.8,5693.0,5332.11,True
INDUS-00570,Industrie Paris #570,Data Centers,Paris,75 - Paris,Île-de-France,23999.5,5714.2,8543.82,True
INDUS-00571,Industrie Paris #571,Automobile,Paris,75 - Paris,Île-de-France,3035.1,722.6,1250.46,True
INDUS-00572,Industrie Rungis #572,Chimie & Pharmacie,Rungis,75 - Paris,Île-de-France,17223.1,4100.7,2738.47,False
INDUS-00573,Industrie Longeville-lès-Metz #573,Data Centers,Longeville-lès-Metz,75 - Paris,Île-de-France,39715.8,9456.1,9492.08,False
INDUS-00574,Industrie Guérande #574,Métallurgie,Guérande,75 - Paris,Île-de-France,33251.5,7917.0,5253.74,False
INDUS-00575,Industrie Beaune #575,Métallurgie,Beaune,75 - Paris,Île-de-France,11271.1,2683.6,4339.37,True
INDUS-00576,Industrie Castelnaudary #576,Chimie & Pharmacie,Castelnaudary,75 - Paris,Île-de-France,5067.2,1206.5,1849.53,True
INDUS-00577,Industrie Paris #577,Automobile,Paris,75 - Paris,Île-de-France,15833.3,3769.8,6364.99,False
INDUS-00578,Industrie Saint-Denis #578,Agroalimentaire,Saint-Denis,75 - Paris,Île-de-France,27330.4,6507.2,9428.99,True
INDUS-00579,Industrie Antibes #579,Data Centers,Antibes,75 - Paris,Île-de-France,14640.3,3485.8,7905.76,True
INDUS-00580,Industrie Paris #580,Métallurgie,Paris,75 - Paris,Île-de-France,22382.1,5329.1,5595.52,False
INDUS-00581,Industrie Saint-Laurent-du-Pont #581,Agroalimentaire,Saint-Laurent-du-Pont,75 - Paris,Île-de-France,27346.1,6511.0,9188.29,False
INDUS-00582,Industrie Le Mans #582,Chimie & Pharmacie,Le Mans,75 - Paris,Île-de-France,34036.4,8103.9,4526.84,False
INDUS-00583,Industrie Paris #583,Chimie & Pharmacie,Paris,75 - Paris,Île-de-France,15816.6,3765.9,7054.2,True
INDUS-00584,Industrie Pont-de-l'Isère #584,Métallurgie,Pont-de-l'Isère,75 - Paris,Île-de-France,8535.8,2032.3,3610.64,True
INDUS-00585,Industrie Paris #585,Agroalimentaire,Paris,75 - Paris,Île-de-France,29787.1,7092.2,5689.34,False
INDUS-00586,Industrie Le Puy-en-Velay #586,Data Centers,Le Puy-en-Velay,75 - Paris,Île-de-France,34069.9,8111.9,18465.89,False
INDUS-00587,Industrie Paris #587,Automobile,Paris,75 - Paris,Île-de-France,6662.3,1586.3,3018.02,True
INDUS-00588,Industrie Paris #588,Automobile,Paris,75 - Paris,Île-de-France,31027.3,7387.5,5895.19,False
INDUS-00589,Industrie Croissy-Beaubourg #589,Chimie & Pharmacie,Croissy-Beaubourg,75 - Paris,Île-de-France,26116.1,6218.1,11334.39,True
INDUS-00590,Industrie Lambres-lez-Douai #590,Automobile,Lambres-lez-Douai,75 - Paris,Île-de-France,13859.7,3299.9,4823.18,True
INDUS-00591,Industrie Maubourguet #591,Automobile,Maubourguet,75 - Paris,Île-de-France,7045.8,1677.6,1648.72,False
INDUS-00592,Industrie Rots #592,Chimie & Pharmacie,Rots,75 - Paris,Île-de-France,7267.3,1730.3,4047.89,False
INDUS-00593,Industrie Courbevoie #593,Automobile,Courbevoie,75 - Paris,Île-de-France,38033.3,9055.5,21412.75,True
INDUS-00594,Industrie Paris #594,Métallurgie,Paris,75 - Paris,Île-de-France,28237.7,6723.3,5845.2,False
INDUS-00595,Industrie Paris #595,Data Centers,Paris,75 - Paris,Île-de-France,25071.5,5969.4,10003.53,True
INDUS-00596,Industrie Paris #596,Automobile,Paris,75 - Paris,Île-de-France,24948.0,5940.0,10702.69,False
INDUS-00597,Industrie Paris #597,Data Centers,Paris,75 - Paris,Île-de-France,43968.0,10468.6,19214.02,True
INDUS-00598,Industrie Paris #598,Métallurgie,Paris,75 - Paris,Île-de-France,25213.0,6003.1,9278.38,True
INDUS-00599,Industrie Paris #599,Chimie & Pharmacie,Paris,75 - Paris,Île-de-France,27956.7,6656.4,14313.83,False
INDUS-00600,Industrie Paris #600,Chimie & Pharmacie,Paris,75 - Paris,Île-de-France,14558.5,3466.3,4847.98,False
INDUS-00601,Industrie Condé-sur-l'Escaut #601,Data Centers,Condé-sur-l'Escaut,75 - Paris,Île-de-France,17690.8,4212.1,6351.0,False
INDUS-00602,Industrie Guérande #602,Agroalimentaire,Guérande,75 - Paris,Île-de-France,21277.6,5066.1,10702.63,False
INDUS-00603,Industrie Coquelles #603,Agroalimentaire,Coquelles,75 - Paris,Île-de-France,35320.8,8409.7,5686.65,True
INDUS-00604,Industrie Paris #604,Métallurgie,Paris,75 - Paris,Île-de-France,16626.9,3958.8,7831.27,False
INDUS-00605,Industrie Paris #605,Métallurgie,Paris,75 - Paris,Île-de-France,26306.7,6263.5,9917.63,False
INDUS-00606,Industrie Paris #606,Automobile,Paris,75 - Paris,Île-de-France,15716.5,3742.0,8455.48,True
INDUS-00607,Industrie Paris #607,Agroalimentaire,Paris,75 - Paris,Île-de-France,39224.1,9339.1,7609.48,False
INDUS-00608,Industrie Paris #608,Agroalimentaire,Paris,75 - Paris,Île-de-France,19677.2,4685.0,6355.74,False
INDUS-00609,Industrie Vichy #609,Data Centers,Vichy,75 - Paris,Île-de-France,14857.3,3537.5,7993.23,False
INDUS-00610,Industrie Beauvais #610,Chimie & Pharmacie,Beauvais,75 - Paris,Île-de-France,41968.5,9992.5,18298.27,False
INDUS-00611,Industrie Paris #611,Automobile,Paris,75 - Paris,Île-de-France,11115.9,2646.6,6413.87,False
INDUS-00612,Industrie Paris #612,Métallurgie,Paris,75 - Paris,Île-de-France,9675.6,2303.7,5002.29,True
INDUS-00613,Industrie Cherbourg-en-Cotentin #613,Data Centers,Cherbourg-en-Cotentin,75 - Paris,Île-de-France,17071.8,4064.7,7818.88,True
INDUS-00614,Industrie Dizy #614,Agroalimentaire,Dizy,75 - Paris,Île-de-France,27166.7,6468.3,13719.18,False
INDUS-00615,Industrie Paris #615,Automobile,Paris,75 - Paris,Île-de-France,21215.7,5051.4,5494.87,False
INDUS-00616,Industrie Paris #616,Automobile,Paris,75 - Paris,Île-de-France,11177.9,2661.4,3889.91,False
INDUS-00617,Industrie Lyon #617,Chimie & Pharmacie,Lyon,75 - Paris,Île-de-France,24413.7,5812.8,5004.81,False
INDUS-00618,Industrie Oberhoffen-sur-Moder #618,Agroalimentaire,Oberhoffen-sur-Moder,75 - Paris,Île-de-France,10503.9,2500.9,5882.18,True
INDUS-00619,Industrie Paris #619,Automobile,Paris,75 - Paris,Île-de-France,33177.6,7899.4,15925.25,False
INDUS-00620,Industrie Poitiers #620,Métallurgie,Poitiers,75 - Paris,Île-de-France,11600.2,2762.0,6519.31,True
INDUS-00621,Industrie Paris #621,Métallurgie,Paris,75 - Paris,Île-de-France,13500.7,3214.5,7452.39,True
INDUS-00622,Industrie Champigny-sur-Marne #622,Chimie & Pharmacie,Champigny-sur-Marne,75 - Paris,Île-de-France,42933.5,10222.3,20049.94,False
INDUS-00623,Industrie Rueil-Malmaison #623,Agroalimentaire,Rueil-Malmaison,75 - Paris,Île-de-France,31224.3,7434.4,13395.22,False
INDUS-00624,Industrie Saint-Nazaire #624,Métallurgie,Saint-Nazaire,75 - Paris,Île-de-France,32947.2,7844.6,7314.28,False
INDUS-00625,Industrie Paris #625,Agroalimentaire,Paris,75 - Paris,Île-de-France,1544.7,367.8,852.67,False
INDUS-00626,Industrie Le Mans #626,Métallurgie,Le Mans,75 - Paris,Île-de-France,28947.2,6892.2,7410.48,False
INDUS-00627,Industrie Paris #627,Data Centers,Paris,75 - Paris,Île-de-France,14591.7,3474.2,6143.11,False
INDUS-00628,Industrie Villard-de-Lans #628,Agroalimentaire,Villard-de-Lans,75 - Paris,Île-de-France,26665.6,6349.0,14746.08,True
INDUS-00629,Industrie Massieux #629,Automobile,Massieux,75 - Paris,Île-de-France,32505.0,7739.3,10271.58,True
INDUS-00630,Industrie Longeville-lès-Metz #630,Chimie & Pharmacie,Longeville-lès-Metz,75 - Paris,Île-de-France,28414.9,6765.5,14207.45,False
INDUS-00631,Industrie Paris #631,Agroalimentaire,Paris,75 - Paris,Île-de-France,41832.0,9960.0,20999.66,False
INDUS-00632,Industrie Paris #632,Métallurgie,Paris,75 - Paris,Île-de-France,14863.2,3538.9,4280.6,False
INDUS-00633,Industrie Paris #633,Métallurgie,Paris,75 - Paris,Île-de-France,33207.4,7906.5,19227.08,False
INDUS-00634,Industrie Chasse-sur-Rhône #634,Chimie & Pharmacie,Chasse-sur-Rhône,75 - Paris,Île-de-France,14430.3,3435.8,4473.39,True
INDUS-00635,Industrie Saint-Lô #635,Data Centers,Saint-Lô,75 - Paris,Île-de-France,44305.0,10548.8,8506.56,False
INDUS-00636,Industrie Athis-Mons #636,Automobile,Athis-Mons,75 - Paris,Île-de-France,28107.7,6692.3,9950.13,True
INDUS-00637,Industrie Paris #637,Data Centers,Paris,75 - Paris,Île-de-France,20872.3,4969.6,7388.79,True
