flow_id,imei,antenna_id,timestamp,application_name,traffic_type,volume_mb_uplink,volume_mb_downlink,user_location,latency_ms,postal_code
FLOW-00732-2,353803041622698,0752290489,2025-03-05 14:32:00,Google Cloud Drive,Cloud Storage,132.43,465.67,POINT(5.7337 45.2024),26,38000
FLOW-00733-1,351707482070423,0272290052,2025-03-18 19:34:00,Microsoft Teams,Visio Pro,34.53,662.07,POINT(2.3468 48.8577),15,75001
FLOW-00733-2,351707482070423,0062290267,2025-03-07 09:00:00,Google Meet,Visio Pro,58.96,382.48,POINT(2.3684 48.8743),37,75001
FLOW-00734-1,351954645617558,0752290029,2025-03-16 10:57:00,YouTube 4K,Streaming 4K Video,20.16,1167.1,POINT(3.8735 43.5927),46,34000
FLOW-00734-2,351954645617558,0832290322,2025-03-11 21:24:00,YouTube 4K,Streaming 4K Video,53.82,1341.9,POINT(3.8852 43.6126),20,34000
FLOW-00735-1,356882082256601,0492290211,2025-03-06 11:07:00,Fortnite Mobile,Gaming en Ligne,19.45,316.53,POINT(2.3558 48.8608),42,75001
FLOW-00735-2,356882082256601,0652290070,2025-03-28 08:36:00,Fortnite Mobile,Gaming en Ligne,58.66,184.19,POINT(2.3657 48.8393),39,75001
FLOW-00736-1,351000397551751,0702290018,2025-03-23 19:30:00,Microsoft Teams,Visio Pro,145.31,1272.18,POINT(-1.5620 47.2010),53,44000
FLOW-00736-2,351000397551751,0132290353,2025-03-08 16:10:00,Netflix,Streaming 4K Video,70.63,1753.16,POINT(-1.5578 47.2034),63,44000
FLOW-00737-1,357520030917653,0922290144,2025-03-22 18:16:00,Fortnite Mobile,Gaming en Ligne,124.01,1277.29,POINT(-1.5583 47.2069),65,44000
FLOW-00737-2,357520030917653,0772290323,2025-03-26 19:53:00,TikTok,Réseaux Sociaux,109.17,859.19,POINT(-1.5347 47.2291),60,44000
FLOW-00738-1,355817349120396,0752292393,2025-03-15 17:03:00,Google Cloud Drive,Cloud Storage,30.69,1168.8,POINT(3.8594 43.6127),65,34000
FLOW-00738-2,355817349120396,0872290017,2025-03-24 12:35:00,Fortnite Mobile,Gaming en Ligne,75.72,832.3,POINT(3.8789 43.6177),29,34000
FLOW-00739-1,355231573660099,0352290007,2025-03-07 17:06:00,Netflix,Streaming 4K Video,144.8,1694.03,POINT(3.0619 50.6147),45,59000
FLOW-00739-2,355231573660099,0212290108,2025-03-12 08:51:00,Instagram,Réseaux Sociaux,42.37,1048.42,POINT(3.0613 50.6408),51,59000
FLOW-00740-1,352920049522739,0692290097,2025-03-13 20:50:00,TikTok,Réseaux Sociaux,77.84,1462.11,POINT(1.4579 43.5850),58,31000
FLOW-00740-2,352920049522739,0752290057,2025-03-03 16:14:00,Google Meet,Visio Pro,24.61,1808.95,POINT(1.4494 43.5982),47,31000
FLOW-00741-1,359573133774248,0382290133,2025-03-08 19:29:00,Fortnite Mobile,Gaming en Ligne,103.1,1654.18,POINT(7.7545 48.5833),59,67000
FLOW-00741-2,359573133774248,0332290109,2025-03-12 21:17:00,Netflix,Streaming 4K Video,24.11,954.76,POINT(7.7505 48.5549),12,67000
FLOW-00742-1,358138685892338,0602290118,2025-03-23 11:37:00,TikTok,Réseaux Sociaux,121.06,806.71,POINT(1.4413 43.6093),48,31000
FLOW-00742-2,358138685892338,0752292557,2025-03-09 11:51:00,Fortnite Mobile,Gaming en Ligne,16.69,1591.71,POINT(1.4394 43.6041),51,31000
FLOW-00743-1,356302615207799,0472290044,2025-03-08 10:15:00,Google Cloud Drive,Cloud Storage,47.47,1109.01,POINT(1.4282 43.6110),20,31000
FLOW-00743-2,356302615207799,0762290229,2025-03-17 17:11:00,Fortnite Mobile,Gaming en Ligne,146.23,1235.93,POINT(1.4563 43.5992),41,31000
FLOW-00744-1,359099977007390,0842290090,2025-03-11 17:02:00,Google Meet,Visio Pro,53.14,736.43,POINT(5.3756 43.3000),16,13001
FLOW-00744-2,359099977007390,0672290411,2025-03-03 13:29:00,Instagram,Réseaux Sociaux,46.03,454.5,POINT(5.3781 43.2977),22,13001
FLOW-00745-1,352029520568970,0132290469,2025-03-05 08:31:00,Google Meet,Visio Pro,56.67,1616.33,POINT(2.3451 48.8724),14,75001
FLOW-00745-2,352029520568970,0932290337,2025-03-08 08:26:00,TikTok,Réseaux Sociaux,142.05,1108.19,POINT(2.3653 48.8430),60,75001
FLOW-00746-1,355152387439362,0532290031,2025-03-03 15:28:00,Instagram,Réseaux Sociaux,90.89,766.14,POINT(-1.5338 47.2279),38,44000
FLOW-00746-2,355152387439362,0442290051,2025-03-02 17:16:00,Netflix,Streaming 4K Video,53.34,592.72,POINT(-1.5346 47.2144),14,44000
FLOW-00747-1,352101159876360,0752292837,2025-03-26 19:03:00,Google Meet,Visio Pro,71.68,717.18,POINT(-0.5970 44.8243),35,33000
FLOW-00747-2,352101159876360,0132290351,2025-03-11 21:59:00,TikTok,Réseaux Sociaux,55.47,1538.19,POINT(-0.5903 44.8196),13,33000
FLOW-00748-1,351222152986909,0012290089,2025-03-26 22:07:00,TikTok,Réseaux Sociaux,66.91,885.48,POINT(5.3831 43.2808),17,13001
FLOW-00748-2,351222152986909,0302290070,2025-03-16 22:24:00,Netflix,Streaming 4K Video,15.03,1282.05,POINT(5.3715 43.2944),61,13001
FLOW-00749-1,353864154263705,0862290122,2025-03-27 16:09:00,Fortnite Mobile,Gaming en Ligne,103.69,1636.55,POINT(-1.5655 47.2061),27,44000
FLOW-00749-2,353864154263705,0422290263,2025-03-05 20:12:00,YouTube 4K,Streaming 4K Video,136.83,1767.53,POINT(-1.5492 47.2345),65,44000
FLOW-00750-1,359232835118665,0382290215,2025-03-15 10:19:00,Google Cloud Drive,Cloud Storage,95.27,337.97,POINT(5.7072 45.1872),40,38000
FLOW-00750-2,359232835118665,0062290237,2025-03-19 12:19:00,Netflix,Streaming 4K Video,55.89,588.24,POINT(5.7096 45.1987),50,38000
FLOW-00751-1,354494588639694,0062290237,2025-03-09 13:29:00,Instagram,Réseaux Sociaux,12.06,1011.88,POINT(5.3528 43.3011),38,13001
FLOW-00751-2,354494588639694,0592290431,2025-03-20 17:08:00,YouTube 4K,Streaming 4K Video,99.95,1560.0,POINT(5.3781 43.2966),42,13001
FLOW-00752-1,359810523715047,0062290166,2025-03-04 19:04:00,Google Cloud Drive,Cloud Storage,9.37,103.39,POINT(-1.6641 48.1048),58,35000
FLOW-00752-2,359810523715047,0632290105,2025-03-01 12:49:00,Netflix,Streaming 4K Video,126.49,1167.35,POINT(-1.6691 48.1282),61,35000
FLOW-00753-1,357216259893936,0752292546,2025-03-01 11:25:00,Microsoft Teams,Visio Pro,128.8,1133.84,POINT(-1.5707 47.2073),46,44000
FLOW-00753-2,357216259893936,0692290273,2025-03-01 20:15:00,Google Cloud Drive,Cloud Storage,91.11,1437.59,POINT(-1.5575 47.2117),65,44000
FLOW-00754-1,357223575478924,0352290017,2025-03-26 12:55:00,Instagram,Réseaux Sociaux,112.7,1739.54,POINT(5.7301 45.1708),24,38000
FLOW-00754-2,357223575478924,0022290071,2025-03-10 13:40:00,Netflix,Streaming 4K Video,95.23,562.23,POINT(5.7320 45.2061),17,38000
FLOW-00755-1,357046808363625,0222290067,2025-03-01 22:34:00,Instagram,Réseaux Sociaux,127.94,494.21,POINT(7.2749 43.6930),65,06000
FLOW-00755-2,357046808363625,0592290015,2025-03-02 14:30:00,Fortnite Mobile,Gaming en Ligne,34.42,1699.84,POINT(7.2571 43.7020),60,06000
FLOW-00756-1,357773349233627,0312290033,2025-03-28 10:32:00,Fortnite Mobile,Gaming en Ligne,15.15,501.57,POINT(-1.6943 48.1010),12,35000
FLOW-00756-2,357773349233627,0542290241,2025-03-25 12:25:00,YouTube 4K,Streaming 4K Video,88.44,1483.43,POINT(-1.6627 48.0978),24,35000
FLOW-00757-1,357341606837259,0752291938,2025-03-18 12:43:00,Fortnite Mobile,Gaming en Ligne,92.7,736.2,POINT(7.7719 48.5537),48,67000
FLOW-00757-2,357341606837259,0152290054,2025-03-25 22:49:00,Microsoft Teams,Visio Pro,48.47,962.78,POINT(7.7443 48.5870),65,67000
FLOW-00758-1,352652681906529,0022290046,2025-03-12 12:29:00,Netflix,Streaming 4K Video,143.07,986.19,POINT(7.2768 43.7075),36,06000
FLOW-00758-2,352652681906529,0222290059,2025-03-02 21:07:00,Microsoft Teams,Visio Pro,30.46,764.07,POINT(7.2719 43.7233),16,06000
FLOW-00759-1,357240065487492,0352290024,2025-03-14 16:42:00,Google Cloud Drive,Cloud Storage,99.66,1821.14,POINT(7.2431 43.7261),57,06000
FLOW-00759-2,357240065487492,02B2290144,2025-03-04 16:14:00,Fortnite Mobile,Gaming en Ligne,93.13,150.06,POINT(7.2771 43.7130),22,06000
FLOW-00760-1,354872337587546,0162290052,2025-03-13 14:58:00,TikTok,Réseaux Sociaux,76.79,1273.15,POINT(-1.5654 47.2349),52,44000
FLOW-00760-2,354872337587546,0852290032,2025-03-16 20:02:00,Google Meet,Visio Pro,102.48,424.76,POINT(-1.5373 47.2357),27,44000
FLOW-00761-1,352158516147671,0732290157,2025-03-28 18:16:00,Google Meet,Visio Pro,67.08,1370.23,POINT(4.8529 45.7757),65,69001
FLOW-00761-2,352158516147671,0332290244,2025-03-18 21:24:00,Google Cloud Drive,Cloud Storage,24.39,567.66,POINT(4.8517 45.7503),27,69001
FLOW-00762-1,352705413397291,0442290341,2025-03-22 11:27:00,YouTube 4K,Streaming 4K Video,67.5,1258.53,POINT(7.2654 43.7064),21,06000
FLOW-00762-2,352705413397291,0632290074,2025-03-19 15:02:00,Instagram,Réseaux Sociaux,104.9,1475.84,POINT(7.2768 43.6986),60,06000
FLOW-00763-1,351728494096537,0942290064,2025-03-24 18:57:00,Google Meet,Visio Pro,27.51,96.73,POINT(4.8419 45.7670),44,69001
FLOW-00763-2,351728494096537,0292290154,2025-03-16 08:34:00,Google Cloud Drive,Cloud Storage,41.92,46.16,POINT(4.8222 45.7817),62,69001
FLOW-00764-1,351013725858194,0382290029,2025-03-12 20:49:00,Netflix,Streaming 4K Video,149.71,971.67,POINT(4.8188 45.7624),17,69001
FLOW-00764-2,351013725858194,0652290010,2025-03-28 20:28:00,Google Meet,Visio Pro,91.99,874.71,POINT(4.8451 45.7777),35,69001
FLOW-00765-1,359716583047863,0652290049,2025-03-18 10:33:00,Google Cloud Drive,Cloud Storage,23.74,1150.87,POINT(3.8696 43.6050),26,34000
FLOW-00765-2,359716583047863,0192290060,2025-03-26 19:30:00,Instagram,Réseaux Sociaux,26.89,1416.76,POINT(3.8572 43.6198),58,34000
FLOW-00766-1,353360070491385,0332290331,2025-03-01 12:58:00,Microsoft Teams,Visio Pro,111.48,369.55,POINT(2.3365 48.8495),23,75001
FLOW-00766-2,353360070491385,0922290192,2025-03-06 12:59:00,Instagram,Réseaux Sociaux,120.23,1087.06,POINT(2.3477 48.8749),56,75001
FLOW-00767-1,359447604826418,0562290218,2025-03-23 19:29:00,Google Cloud Drive,Cloud Storage,113.62,930.41,POINT(7.7499 48.5667),42,67000
FLOW-00767-2,359447604826418,0302290161,2025-03-06 09:07:00,Microsoft Teams,Visio Pro,108.03,1798.88,POINT(7.7415 48.5804),15,67000
FLOW-00768-1,358073893373910,0162290036,2025-03-17 12:01:00,YouTube 4K,Streaming 4K Video,44.54,1731.28,POINT(3.0511 50.6361),61,59000
FLOW-00768-2,358073893373910,0482290019,2025-03-19 17:59:00,Fortnite Mobile,Gaming en Ligne,53.74,1193.97,POINT(3.0514 50.6195),59,59000
FLOW-00769-1,356303409970741,0132290364,2025-03-09 19:44:00,Instagram,Réseaux Sociaux,57.31,718.87,POINT(-0.5884 44.8295),16,33000
FLOW-00769-2,356303409970741,0062290144,2025-03-09 09:13:00,Fortnite Mobile,Gaming en Ligne,37.95,1297.95,POINT(-0.5725 44.8449),27,33000
FLOW-00770-1,357998839786994,0132290127,2025-03-28 15:04:00,Google Meet,Visio Pro,69.74,1132.6,POINT(-1.6722 48.1130),33,35000
FLOW-00770-2,357998839786994,0242290064,2025-03-21 15:03:00,Microsoft Teams,Visio Pro,82.28,540.23,POINT(-1.6837 48.1071),64,35000
FLOW-00771-1,354335525611383,0892290074,2025-03-15 21:57:00,Instagram,Réseaux Sociaux,53.7,1476.61,POINT(4.8524 45.7510),48,69001
FLOW-00771-2,354335525611383,0352290071,2025-03-04 21:57:00,Instagram,Réseaux Sociaux,22.1,356.57,POINT(4.8209 45.7570),42,69001
FLOW-00772-1,359629953201118,0762290125,2025-03-07 11:11:00,Fortnite Mobile,Gaming en Ligne,79.14,470.95,POINT(3.8708 43.5989),46,34000
FLOW-00772-2,359629953201118,0732290133,2025-03-03 22:24:00,Google Meet,Visio Pro,136.68,31.04,POINT(3.8587 43.6183),54,34000
FLOW-00773-1,352626632769584,0342290082,2025-03-14 17:32:00,Google Cloud Drive,Cloud Storage,23.99,1279.73,POINT(7.2670 43.7244),12,06000
FLOW-00773-2,352626632769584,0382290068,2025-03-20 17:55:00,TikTok,Réseaux Sociaux,125.42,931.18,POINT(7.2751 43.6960),34,06000
FLOW-00774-1,357130732851449,0832290019,2025-03-23 09:53:00,YouTube 4K,Streaming 4K Video,54.41,263.68,POINT(-1.5582 47.2153),18,44000
FLOW-00774-2,357130732851449,0712290012,2025-03-25 10:04:00,Google Meet,Visio Pro,24.03,1393.56,POINT(-1.5455 47.2157),19,44000
FLOW-00775-1,357881669179910,0352290011,2025-03-15 14:12:00,Google Cloud Drive,Cloud Storage,2.98,115.4,POINT(-1.5395 47.2344),48,44000
FLOW-00775-2,357881669179910,02A2290207,2025-03-15 11:21:00,Netflix,Streaming 4K Video,147.5,277.83,POINT(-1.5674 47.2038),58,44000
FLOW-00776-1,351946122002762,0772290260,2025-03-17 21:11:00,TikTok,Réseaux Sociaux,114.29,311.52,POINT(-1.5417 47.2244),28,44000
FLOW-00776-2,351946122002762,0882290009,2025-03-09 13:46:00,YouTube 4K,Streaming 4K Video,117.37,1188.38,POINT(-1.5344 47.2379),42,44000
FLOW-00777-1,352133962307065,0782290209,2025-03-21 16:10:00,YouTube 4K,Streaming 4K Video,32.96,1185.9,POINT(5.7214 45.2007),15,38000
FLOW-00777-2,352133962307065,0072290027,2025-03-24 19:04:00,YouTube 4K,Streaming 4K Video,81.27,868.8,POINT(5.7130 45.1736),64,38000
FLOW-00778-1,357053342162061,0242290011,2025-03-16 21:21:00,Fortnite Mobile,Gaming en Ligne,11.72,684.77,POINT(3.0487 50.6113),57,59000
FLOW-00778-2,357053342162061,0742290008,2025-03-03 16:27:00,Google Cloud Drive,Cloud Storage,16.31,865.29,POINT(3.0476 50.6352),59,59000
FLOW-00779-1,352913232739660,0212290097,2025-03-13 18:29:00,Instagram,Réseaux Sociaux,98.9,1715.45,POINT(7.7362 48.5677),30,67000
FLOW-00779-2,352913232739660,0632290045,2025-03-16 17:58:00,Fortnite Mobile,Gaming en Ligne,54.57,1004.85,POINT(7.7412 48.5821),12,67000
FLOW-00780-1,357727135545615,0032290069,2025-03-17 11:35:00,Netflix,Streaming 4K Video,106.65,407.52,POINT(1.4319 43.6173),40,31000
FLOW-00780-2,357727135545615,0242290020,2025-03-16 13:42:00,Google Cloud Drive,Cloud Storage,115.96,989.31,POINT(1.4282 43.5984),45,31000
FLOW-00781-1,355157824586758,0342290013,2025-03-16 14:34:00,Instagram,Réseaux Sociaux,33.21,958.34,POINT(4.8506 45.7821),27,69001
FLOW-00781-2,355157824586758,0752290220,2025-03-28 08:42:00,Google Cloud Drive,Cloud Storage,53.33,1400.61,POINT(4.8308 45.7590),35,69001
FLOW-00782-1,359131489629431,0832290048,2025-03-05 18:47:00,Google Cloud Drive,Cloud Storage,18.11,1547.35,POINT(7.2735 43.7005),27,06000
FLOW-00782-2,359131489629431,0872290059,2025-03-19 08:31:00,YouTube 4K,Streaming 4K Video,70.77,269.06,POINT(7.2540 43.7066),14,06000
FLOW-00783-1,354741533361048,0172290089,2025-03-15 17:19:00,Instagram,Réseaux Sociaux,92.9,480.68,POINT(7.2488 43.7268),48,06000
FLOW-00783-2,354741533361048,0512290163,2025-03-28 08:41:00,TikTok,Réseaux Sociaux,95.68,1079.41,POINT(7.2750 43.6997),41,06000
FLOW-00784-1,359428619095721,0952290024,2025-03-17 10:03:00,Microsoft Teams,Visio Pro,93.54,1832.26,POINT(5.3563 43.2907),18,13001
FLOW-00784-2,359428619095721,0052290023,2025-03-25 18:47:00,Microsoft Teams,Visio Pro,30.98,1550.82,POINT(5.3631 43.2879),13,13001
FLOW-00785-1,359714396409439,0662290227,2025-03-08 18:06:00,Fortnite Mobile,Gaming en Ligne,109.9,190.13,POINT(4.8273 45.7761),53,69001
FLOW-00785-2,359714396409439,0592290217,2025-03-08 09:29:00,Microsoft Teams,Visio Pro,115.8,996.6,POINT(4.8458 45.7780),25,69001
FLOW-00786-1,359589835531938,0602290269,2025-03-23 17:57:00,Google Cloud Drive,Cloud Storage,126.31,992.39,POINT(-1.6821 48.0990),40,35000
FLOW-00786-2,359589835531938,0692290288,2025-03-01 18:01:00,Google Meet,Visio Pro,11.0,1716.87,POINT(-1.6730 48.1268),44,35000
FLOW-00787-1,356213827449893,0302290018,2025-03-07 20:06:00,Instagram,Réseaux Sociaux,66.96,624.38,POINT(7.7414 48.5794),53,67000
FLOW-00787-2,356213827449893,0512290204,2025-03-10 13:46:00,Netflix,Streaming 4K Video,11.14,893.94,POINT(7.7500 48.5858),19,67000
FLOW-00788-1,354506251204095,0132290610,2025-03-15 10:42:00,Google Meet,Visio Pro,146.46,1491.11,POINT(2.3674 48.8630),12,75001
FLOW-00788-2,354506251204095,0852290046,2025-03-17 09:07:00,Fortnite Mobile,Gaming en Ligne,41.05,890.56,POINT(2.3720 48.8440),40,75001
FLOW-00789-1,359443429170877,0682290047,2025-03-11 10:15:00,Fortnite Mobile,Gaming en Ligne,140.85,329.06,POINT(7.7641 48.5536),51,67000
FLOW-00789-2,359443429170877,0372290191,2025-03-05 13:38:00,Netflix,Streaming 4K Video,93.9,966.66,POINT(7.7662 48.5584),16,67000
FLOW-00790-1,358185042973989,0922290162,2025-03-12 19:18:00,TikTok,Réseaux Sociaux,25.05,1289.48,POINT(5.7157 45.2083),48,38000
FLOW-00790-2,358185042973989,0642290180,2025-03-06 14:54:00,Google Meet,Visio Pro,101.68,1391.27,POINT(5.7140 45.2063),25,38000
FLOW-00791-1,357889209994742,0342290443,2025-03-08 12:28:00,Fortnite Mobile,Gaming en Ligne,143.51,1817.13,POINT(4.8401 45.7528),63,69001
FLOW-00791-2,357889209994742,0932290170,2025-03-16 14:34:00,YouTube 4K,Streaming 4K Video,44.44,1434.3,POINT(4.8274 45.7629),28,69001
FLOW-00792-1,351247954282674,0762290134,2025-03-28 10:40:00,YouTube 4K,Streaming 4K Video,71.61,468.37,POINT(7.7402 48.5716),36,67000
FLOW-00792-2,351247954282674,0292290115,2025-03-28 16:00:00,Microsoft Teams,Visio Pro,7.91,1308.83,POINT(7.7451 48.5918),26,67000
FLOW-00793-1,358300274618174,0252290057,2025-03-19 13:20:00,Instagram,Réseaux Sociaux,115.42,902.58,POINT(3.0491 50.6175),24,59000
FLOW-00793-2,358300274618174,0372290109,2025-03-20 10:26:00,TikTok,Réseaux Sociaux,65.74,578.71,POINT(3.0383 50.6348),40,59000
FLOW-00794-1,358325458240575,0422290163,2025-03-18 22:02:00,Instagram,Réseaux Sociaux,141.8,727.43,POINT(-1.5405 47.2331),53,44000
FLOW-00794-2,358325458240575,0132290218,2025-03-01 19:51:00,Google Meet,Visio Pro,95.48,1745.48,POINT(-1.5465 47.2378),13,44000
FLOW-00795-1,354133114952883,0742290253,2025-03-15 21:29:00,Microsoft Teams,Visio Pro,102.31,390.28,POINT(2.3592 48.8408),27,75001
FLOW-00795-2,354133114952883,0292290313,2025-03-01 15:32:00,Google Cloud Drive,Cloud Storage,78.62,366.04,POINT(2.3351 48.8448),65,75001
FLOW-00796-1,359418206360851,0482290057,2025-03-08 13:19:00,Microsoft Teams,Visio Pro,145.62,1643.8,POINT(-0.5701 44.8407),25,33000
FLOW-00796-2,359418206360851,0832290195,2025-03-12 08:16:00,Fortnite Mobile,Gaming en Ligne,123.65,819.25,POINT(-0.5684 44.8440),65,33000
FLOW-00797-1,354039626643214,0732290229,2025-03-28 08:07:00,YouTube 4K,Streaming 4K Video,137.75,319.8,POINT(6.1273 45.8831),32,74000
FLOW-00797-2,354039626643214,0762290105,2025-03-02 17:48:00,Fortnite Mobile,Gaming en Ligne,51.66,1480.77,POINT(6.1337 45.8877),48,74000
FLOW-00798-1,354124798728685,0562290117,2025-03-17 14:22:00,Fortnite Mobile,Gaming en Ligne,37.78,1637.64,POINT(5.7174 45.1904),15,38000
FLOW-00798-2,354124798728685,0942290172,2025-03-19 19:01:00,Netflix,Streaming 4K Video,33.7,190.4,POINT(5.7112 45.1879),18,38000
FLOW-00799-1,359389586909270,0672290064,2025-03-14 10:29:00,Instagram,Réseaux Sociaux,61.31,672.78,POINT(3.8615 43.6041),23,34000
FLOW-00799-2,359389586909270,0332290215,2025-03-17 20:24:00,Netflix,Streaming 4K Video,99.59,1474.77,POINT(3.8706 43.6235),13,34000
FLOW-00800-1,359227638449764,0352290029,2025-03-20 19:28:00,TikTok,Réseaux Sociaux,41.63,1143.51,POINT(6.1300 45.9176),47,74000
FLOW-00800-2,359227638449764,0312290057,2025-03-25 19:36:00,Instagram,Réseaux Sociaux,98.3,256.97,POINT(6.1425 45.8818),50,74000
FLOW-00801-1,351938554447474,0642290260,2025-03-17 21:48:00,Google Cloud Drive,Cloud Storage,4.94,1138.2,POINT(5.3771 43.2952),26,13001
FLOW-00801-2,351938554447474,0032290086,2025-03-22 16:59:00,Microsoft Teams,Visio Pro,107.87,1019.01,POINT(5.3769 43.3001),32,13001
FLOW-00802-1,357354914756020,02A2290111,2025-03-13 19:06:00,Instagram,Réseaux Sociaux,111.32,397.98,POINT(7.7350 48.5572),20,67000
FLOW-00802-2,357354914756020,0682290165,2025-03-20 12:39:00,Netflix,Streaming 4K Video,53.4,798.67,POINT(7.7477 48.5619),56,67000
FLOW-00803-1,357271145241059,0042290031,2025-03-17 21:58:00,Google Meet,Visio Pro,69.85,1617.51,POINT(-0.5702 44.8419),37,33000
FLOW-00803-2,357271145241059,0802290060,2025-03-16 22:36:00,Microsoft Teams,Visio Pro,47.28,262.59,POINT(-0.5705 44.8229),61,33000
FLOW-00804-1,355424522384460,0692290332,2025-03-24 22:53:00,Fortnite Mobile,Gaming en Ligne,35.26,544.26,POINT(4.8345 45.7550),17,69001
FLOW-00804-2,355424522384460,0292290080,2025-03-20 19:59:00,TikTok,Réseaux Sociaux,115.76,1757.08,POINT(4.8447 45.7662),59,69001
FLOW-00805-1,351526430724923,0022290036,2025-03-05 09:05:00,Google Cloud Drive,Cloud Storage,28.82,1648.25,POINT(6.1324 45.9153),31,74000
FLOW-00805-2,351526430724923,0592290431,2025-03-01 17:46:00,Google Cloud Drive,Cloud Storage,35.62,711.02,POINT(6.1411 45.8971),21,74000
FLOW-00806-1,355618095443477,0442290199,2025-03-24 11:29:00,Google Cloud Drive,Cloud Storage,85.75,559.77,POINT(7.2445 43.6997),53,06000
FLOW-00806-2,355618095443477,0762290027,2025-03-04 10:00:00,Netflix,Streaming 4K Video,44.11,959.3,POINT(7.2779 43.7089),15,06000
FLOW-00807-1,356487234588441,0062290191,2025-03-23 10:15:00,Netflix,Streaming 4K Video,124.64,1144.29,POINT(-1.6898 48.0997),23,35000
FLOW-00807-2,356487234588441,0762290007,2025-03-03 10:26:00,TikTok,Réseaux Sociaux,110.46,1202.33,POINT(-1.6876 48.1159),13,35000
FLOW-00808-1,357343293917855,0922290227,2025-03-07 18:51:00,Microsoft Teams,Visio Pro,136.53,1688.24,POINT(4.8422 45.7703),25,69001
FLOW-00808-2,357343293917855,0922290111,2025-03-24 20:17:00,Instagram,Réseaux Sociaux,50.55,1709.27,POINT(4.8427 45.7540),20,69001
FLOW-00809-1,353083384561351,0332290060,2025-03-04 10:47:00,Google Meet,Visio Pro,18.03,1619.86,POINT(5.7420 45.1706),14,38000
FLOW-00809-2,353083384561351,0772290227,2025-03-13 13:31:00,Netflix,Streaming 4K Video,9.23,1201.53,POINT(5.7046 45.1867),60,38000
FLOW-00810-1,359608860293133,0422290013,2025-03-14 19:36:00,YouTube 4K,Streaming 4K Video,58.43,1129.5,POINT(3.8799 43.6185),57,34000
FLOW-00810-2,359608860293133,0812290025,2025-03-15 16:24:00,TikTok,Réseaux Sociaux,106.81,997.12,POINT(3.8573 43.6142),58,34000
FLOW-00811-1,351722520257414,0822290018,2025-03-22 17:51:00,Fortnite Mobile,Gaming en Ligne,101.24,1665.42,POINT(-0.5660 44.8575),21,33000
FLOW-00811-2,351722520257414,0852290082,2025-03-04 16:42:00,Google Meet,Visio Pro,61.85,106.74,POINT(-0.5735 44.8461),28,33000
FLOW-00812-1,356290380950351,0572290152,2025-03-04 20:34:00,TikTok,Réseaux Sociaux,42.32,1560.3,POINT(-1.6834 48.1280),37,35000
FLOW-00812-2,356290380950351,02A2290113,2025-03-27 13:52:00,Fortnite Mobile,Gaming en Ligne,20.45,1644.79,POINT(-1.6890 48.1319),43,35000
FLOW-00813-1,358133962505030,0062290431,2025-03-23 09:47:00,YouTube 4K,Streaming 4K Video,85.84,240.96,POINT(6.1183 45.9181),22,74000
FLOW-00813-2,358133962505030,0142290083,2025-03-14 19:34:00,Fortnite Mobile,Gaming en Ligne,34.02,1846.31,POINT(6.1306 45.9049),36,74000
FLOW-00814-1,355761643071840,0132290181,2025-03-16 13:02:00,Google Cloud Drive,Cloud Storage,48.41,1309.25,POINT(2.3570 48.8367),40,75001
FLOW-00814-2,355761643071840,0642290118,2025-03-27 11:58:00,Netflix,Streaming 4K Video,113.19,436.4,POINT(2.3483 48.8443),64,75001
FLOW-00815-1,352542419996397,0562290210,2025-03-18 13:16:00,Fortnite Mobile,Gaming en Ligne,114.94,404.82,POINT(2.3696 48.8493),47,75001
FLOW-00815-2,352542419996397,0122290058,2025-03-20 17:51:00,Microsoft Teams,Visio Pro,144.9,1157.71,POINT(2.3325 48.8617),33,75001
FLOW-00816-1,353012357126594,0952290102,2025-03-01 20:51:00,Google Cloud Drive,Cloud Storage,30.92,111.01,POINT(-0.5716 44.8572),50,33000
FLOW-00816-2,353012357126594,0862290058,2025-03-10 22:31:00,Google Meet,Visio Pro,128.17,1382.11,POINT(-0.5660 44.8253),27,33000
FLOW-00817-1,359731742417648,0312290386,2025-03-10 20:28:00,Google Cloud Drive,Cloud Storage,14.81,837.44,POINT(-1.6754 48.1073),57,35000
FLOW-00817-2,359731742417648,0222290132,2025-03-02 20:48:00,YouTube 4K,Streaming 4K Video,56.46,1785.59,POINT(-1.6801 48.1240),33,35000
FLOW-00818-1,355787725366723,0162290042,2025-03-16 13:03:00,Fortnite Mobile,Gaming en Ligne,93.53,857.56,POINT(3.0448 50.6466),34,59000
FLOW-00818-2,355787725366723,0012290011,2025-03-06 11:32:00,Instagram,Réseaux Sociaux,145.48,1239.67,POINT(3.0480 50.6415),64,59000
FLOW-00819-1,355181263189490,0422290066,2025-03-18 20:59:00,Netflix,Streaming 4K Video,35.5,724.64,POINT(6.1480 45.8892),44,74000
FLOW-00819-2,355181263189490,0882290121,2025-03-05 15:59:00,Instagram,Réseaux Sociaux,37.9,1625.13,POINT(6.1372 45.8944),62,74000
FLOW-00820-1,353664022358125,0322290086,2025-03-24 19:35:00,Fortnite Mobile,Gaming en Ligne,34.54,518.76,POINT(7.7404 48.5815),15,67000
FLOW-00820-2,353664022358125,0772290230,2025-03-15 10:51:00,Microsoft Teams,Visio Pro,72.78,745.61,POINT(7.7557 48.5581),45,67000
