id_station_anfr,num_site,nom_operateur,commune,code_insee_commune,code_departement,nom_region,latitude,longitude,site_2g,site_3g,site_4g,site_5g,site_5g_3500mhz,site_zone_blanche_dcc
0652290059,00000132T3,Orange,Bagnères-de-Bigorre,65059,Hautes-Pyrénées,Occitanie,42.90916,0.16833,True,True,True,True,True,False
0922290501,00000132U1,Orange,Nanterre,92050,Hauts-de-Seine,Île-de-France,48.89833,2.19861,False,True,True,False,False,False
0932290007,00000132U2,Orange,Aubervilliers,93001,Seine-Saint-Denis,Île-de-France,48.91361,2.38305,True,True,True,True,True,False
0752291889,00000132U7,Orange,Paris,75056,75 - Paris,Île-de-France,48.84945,2.31833,False,True,True,False,False,False
02A2290096,00000132V1,Orange,Ajaccio,2A004,Corse-du-Sud,Corse,41.92889,8.77167,True,True,True,True,True,False
0912290145,00000132W2,Orange,Corbeil-Essonnes,91174,Essonne,Île-de-France,48.61111,2.45889,True,True,True,False,False,False
0772290148,00000132W3,Orange,Villecerf,77501,Seine-et-Marne,Île-de-France,48.3375,2.86361,True,True,True,True,False,False
0782290130,00000132W4,Orange,Hermeray,78307,Yvelines,Île-de-France,48.65722,1.67584,True,True,True,False,False,False
0802290051,00000133A1,Orange,Quevauvillers,80656,Somme,Hauts-de-France,49.82167,2.08584,True,True,True,True,False,False
0642290041,00000133B1,Orange,Serres-Sainte-Marie,64521,Pyrénées-Atlantiques,Nouvelle-Aquitaine,43.41417,-0.54333,True,True,True,False,False,False
0332290395,00000133B2,Orange,Mérignac,33281,Gironde,Nouvelle-Aquitaine,44.82917,-0.63694,True,True,True,True,True,False
0102290026,00000133C1,Orange,Thennelières,10375,Aube,Grand Est,48.28722,4.175,True,True,True,True,False,False
0432290026,00000133D1,Orange,Dunières,43087,Haute-Loire,Auvergne-Rhône-Alpes,45.21111,4.33389,True,True,True,True,True,False
0582290016,00000133E1,Orange,Saint-Andelain,58228,Nièvre,Bourgogne-Franche-Comté,47.30722,2.96111,True,True,True,False,False,False
0592290714,00000133F4,Orange,Bondues,59090,Nord,Hauts-de-France,50.71778,3.13306,True,True,True,False,False,False
0622290120,00000133F5,Orange,Saint-Martin-lez-Tatinghem,62757,Pas-de-Calais,Hauts-de-France,50.76334,2.22251,True,True,True,True,True,False
0872290052,00000133G1,Orange,Val d'Issoire,87097,Haute-Vienne,Nouvelle-Aquitaine,46.11166,0.94028,True,True,True,True,False,False
0732290145,00000133H1,Orange,Courchevel,73227,Savoie,Auvergne-Rhône-Alpes,45.44917,6.57722,True,True,True,True,True,False
0382290118,00000133H5,Orange,Sérézin-de-la-Tour,38481,Isère,Auvergne-Rhône-Alpes,45.56305,5.34694,True,True,True,True,True,False
0422290083,00000133H6,Orange,Saint-Étienne,42218,Loire,Auvergne-Rhône-Alpes,45.43833,4.2775,True,False,True,False,False,False
0132290117,00000133J1,Orange,Peypin,13073,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,43.3875,5.56333,True,True,True,True,True,False
0062290495,00000133J2,Orange,Roquebrune-Cap-Martin,06104,Alpes-Maritimes,Provence-Alpes-Côte d'Azur,43.75861,7.43695,True,True,True,False,False,False
0832290135,00000133J5,Orange,Sanary-sur-Mer,83123,Var,Provence-Alpes-Côte d'Azur,43.13111,5.79833,True,True,True,True,True,False
0302290189,00000133K2,Orange,Gallargues-le-Montueux,30123,Gard,Occitanie,43.72333,4.17444,True,True,True,True,True,False
0542290094,00000133L2,Orange,Avril,54036,Meurthe-et-Moselle,Grand Est,49.28861,5.96861,True,True,True,True,False,False
0532290029,00000133M2,Orange,Marcillé-la-Ville,53144,Mayenne,Pays de la Loire,48.35611,-0.48167,True,True,True,False,False,False
0412290207,00000133N1,Orange,Chaumont-sur-Tharonne,41046,Loir-et-Cher,Centre-Val de Loire,47.60945,1.91445,True,True,True,False,False,False
0452290078,00000133N2,Orange,Ferrières-en-Gâtinais,45145,Loiret,Centre-Val de Loire,48.07722,2.7775,True,True,True,False,False,False
0162290046,00000133P1,Orange,Ruelle-sur-Touvre,16291,Charente,Nouvelle-Aquitaine,45.67861,0.24,True,True,True,True,True,False
0222290057,00000133Q2,Orange,La Prénessaye,22255,Côtes-d'Armor,Bretagne,48.17889,-2.66472,True,True,True,True,False,False
0762290103,00000133R1,Orange,Saint-Martin-Osmonville,76621,Seine-Maritime,Normandie,49.63111,1.29805,True,True,True,False,False,False
0682290090,00000133S1,Orange,Labaroche,68173,Haut-Rhin,Grand Est,48.12111,7.19916,True,True,True,True,True,False
0462290027,00000133T2,Orange,Saint-Jean-Lespinasse,46271,Lot,Occitanie,44.84972,1.85472,True,True,True,False,False,False
0922290431,00000133U1,Orange,Saint-Cloud,92064,Hauts-de-Seine,Île-de-France,48.83944,2.21194,False,True,True,False,False,False
0932290114,00000133U2,Orange,Villetaneuse,93079,Seine-Saint-Denis,Île-de-France,48.95222,2.33917,True,True,True,True,True,False
0942290114,00000133U6,Orange,Ivry-sur-Seine,94041,Val-de-Marne,Île-de-France,48.81694,2.36833,True,True,True,False,False,False
0752290329,00000133U7,Orange,Paris,75056,75 - Paris,Île-de-France,48.85528,2.32612,True,True,True,False,False,False
0752290279,00000133U8,Orange,Paris,75056,75 - Paris,Île-de-France,48.88527,2.35667,True,True,True,True,True,False
0912290226,00000133W2,Orange,Corbeil-Essonnes,91174,Essonne,Île-de-France,48.60666,2.48417,True,True,True,True,True,False
0772290174,00000133W3,Orange,Nonville,77340,Seine-et-Marne,Île-de-France,48.3,2.79084,True,True,True,True,False,False
0782290115,00000133W4,Orange,Orphin,78470,Yvelines,Île-de-France,48.56889,1.76723,True,True,True,False,False,False
0252290067,00000133X1,Orange,Levier,25334,Doubs,Bourgogne-Franche-Comté,46.96278,6.11639,True,True,True,True,True,False
0502290040,00000133Z1,Orange,Quettreville-sur-Sienne,50419,Manche,Normandie,48.99,-1.49166,True,True,True,False,False,False
0642290170,00000134B1,Orange,Aussevielle,64080,Pyrénées-Atlantiques,Nouvelle-Aquitaine,43.3625,-0.485,True,True,True,True,True,False
0332290276,00000134B2,Orange,Bordeaux,33063,33 - Gironde,Nouvelle-Aquitaine,44.83945,-0.61083,True,True,True,True,True,False
0102290042,00000134C1,Orange,Laferté-sur-Aube,52258,Haute-Marne,Grand Est,48.11472,4.74611,True,True,True,False,False,False
0432290022,00000134D1,Orange,Le Chambon-sur-Lignon,43051,Haute-Loire,Auvergne-Rhône-Alpes,45.07083,4.31667,False,False,True,False,False,False
0582290015,00000134E1,Orange,Saint-Léger-des-Vignes,58250,Nièvre,Bourgogne-Franche-Comté,46.85083,3.46388,True,True,True,True,True,False
0592290207,00000134F4,Orange,Tourcoing,59599,Nord,Hauts-de-France,50.70639,3.15917,True,True,True,True,True,False
0622290134,00000134F5,Orange,Quelmes,62674,Pas-de-Calais,Hauts-de-France,50.74112,2.1425,True,True,True,False,False,False
0732290048,00000134H1,Orange,Sonnaz,73288,Savoie,Auvergne-Rhône-Alpes,45.63111,5.90417,True,True,True,False,False,False
0692290100,00000134H3,Orange,Neuville-sur-Saône,69143,Rhône,Auvergne-Rhône-Alpes,45.88222,4.84444,True,True,True,True,True,False
0132290224,00000134J1,Orange,Saint-Savournin,13101,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,43.40306,5.53389,True,True,True,True,True,False
0062290234,00000134J2,Orange,Roquebrune-Cap-Martin,06104,Alpes-Maritimes,Provence-Alpes-Côte d'Azur,43.77167,7.45,True,True,True,False,False,False
0442290152,00000134M1,Orange,Nantes,44109,44 - Loire-Atlantique,Pays de la Loire,47.21055,-1.59584,True,True,True,True,True,False
0532290026,00000134M2,Orange,Javron-les-Chapelles,53121,Mayenne,Pays de la Loire,48.42361,-0.33305,True,True,True,False,False,False
0412290043,00000134N1,Orange,Nouan-le-Fuzelier,41161,Loir-et-Cher,Centre-Val de Loire,47.50361,2.00777,True,True,True,False,False,False
0452290064,00000134N2,Orange,Boismorand,45036,Loiret,Centre-Val de Loire,47.765,2.73694,True,True,True,False,False,False
0162290172,00000134P1,Orange,Garat,16146,Charente,Nouvelle-Aquitaine,45.62889,0.23499,True,True,True,True,True,False
0292290107,00000134Q1,Orange,Le Trévoux,29300,Finistère,Bretagne,47.88167,-3.65584,True,True,True,False,False,False
0762290342,00000134R1,Orange,Sierville,76675,Seine-Maritime,Normandie,49.60667,1.03639,True,True,True,False,False,False
0092290030,00000134T1,Orange,Vernaux,09330,Ariège,Occitanie,42.77306,1.76055,True,True,True,True,False,False
0932290113,00000134U2,Orange,Le Bourget,93013,Seine-Saint-Denis,Île-de-France,48.93722,2.42833,True,True,True,True,True,False
0942290357,00000134U6,Orange,Saint-Maur-des-Fossés,94068,Val-de-Marne,Île-de-France,48.79556,2.51389,True,True,True,True,True,False
02A2290176,00000134V1,Orange,Ajaccio,2A004,Corse-du-Sud,Corse,41.935,8.75527,True,True,True,True,True,False
0912290114,00000134W2,Orange,Évry-Courcouronnes,91228,Essonne,Île-de-France,48.63167,2.43444,True,True,True,True,True,False
0772290160,00000134W3,Orange,Poligny,77370,Seine-et-Marne,Île-de-France,48.2475,2.74028,True,True,True,True,False,False
0782290118,00000134W4,Orange,Saint-Illiers-le-Bois,78559,Yvelines,Île-de-France,48.96,1.51084,True,True,True,True,False,False
0392290039,00000134X1,Orange,Andelot-en-Montagne,39009,Jura,Bourgogne-Franche-Comté,46.85917,5.90972,True,True,True,False,False,False
0332290383,00000135B2,Orange,Pessac,33318,Gironde,Nouvelle-Aquitaine,44.79639,-0.64778,True,True,True,True,True,False
0102290027,00000135C1,Orange,Magnant,10213,Aube,Grand Est,48.17889,4.43472,True,True,True,True,False,False
0432290024,00000135D1,Orange,Coubon,43078,Haute-Loire,Auvergne-Rhône-Alpes,44.98889,3.89944,True,True,True,True,True,False
0592290201,00000135F4,Orange,Roubaix,59512,Nord,Hauts-de-France,50.67528,3.19695,True,True,True,True,True,False
0622290124,00000135F5,Orange,Hénin-Beaumont,62427,Pas-de-Calais,Hauts-de-France,50.38583,2.96639,True,True,True,True,True,False
0872290056,00000135G1,Orange,Le Dorat,87059,Haute-Vienne,Nouvelle-Aquitaine,46.21055,1.09805,True,True,True,True,True,False
0382290120,00000135H5,Orange,Apprieu,38013,Isère,Auvergne-Rhône-Alpes,45.39945,5.46611,True,True,True,True,True,False
0422290118,00000135H6,Orange,Saint-Étienne,42218,Loire,Auvergne-Rhône-Alpes,45.44139,4.39001,False,False,True,True,True,False
0062290405,00000135J2,Orange,Menton,06083,Alpes-Maritimes,Provence-Alpes-Côte d'Azur,43.79361,7.5,True,True,True,False,False,False
0052290026,00000135J4,Orange,Puy-Saint-Vincent,05110,Hautes-Alpes,Provence-Alpes-Côte d'Azur,44.81861,6.48694,True,True,True,True,True,False
0832290170,00000135J5,Orange,La Londe-les-Maures,83071,Var,Provence-Alpes-Côte d'Azur,43.18,6.28805,True,True,True,False,False,False
0342290070,00000135K2,Orange,Prades-le-Lez,34217,Hérault,Occitanie,43.69555,3.86806,True,True,True,True,True,False
0572290426,00000135L2,Orange,Brouviller,57114,Moselle,Grand Est,48.74723,7.17306,True,True,True,False,False,False
0442290078,00000135M1,Orange,Nantes,44109,44 - Loire-Atlantique,Pays de la Loire,47.22472,-1.59861,True,True,True,True,True,False
0532290024,00000135M2,Orange,Villaines-la-Juhel,53271,Mayenne,Pays de la Loire,48.34583,-0.2925,True,True,True,True,False,False
0412290034,00000135N1,Orange,Thoré-la-Rochette,41259,Loir-et-Cher,Centre-Val de Loire,47.78861,0.97277,True,True,True,False,False,False
0452290194,00000135N2,Orange,Gien,45155,Loiret,Centre-Val de Loire,47.69444,2.71472,True,True,True,False,False,False
0162290033,00000135P1,Orange,Dirac,16120,Charente,Nouvelle-Aquitaine,45.58056,0.27722,True,True,True,False,False,False
0292290105,00000135Q1,Orange,Pont-Aven,29217,Finistère,Bretagne,47.88222,-3.75806,True,True,True,False,False,False
0222290064,00000135Q2,Orange,Glomel,22061,Côtes-d'Armor,Bretagne,48.25361,-3.4125,True,True,True,False,False,False
0762290102,00000135R1,Orange,Vieux-Manoir,76738,Seine-Maritime,Normandie,49.55639,1.27416,True,True,True,False,False,False
0672290399,00000135S1,Orange,Truchtersheim,67495,Bas-Rhin,Grand Est,48.66834,7.60749,True,True,True,True,True,False
0092290035,00000135T1,Orange,Ornolac-Ussat-les-Bains,09221,Ariège,Occitanie,42.81556,1.63055,True,True,True,True,True,False
0322290048,00000135T3,Orange,Saint-Clar,32370,Gers,Occitanie,43.89056,0.75528,True,True,True,True,True,False
0942290106,00000135U6,Orange,Sucy-en-Brie,94071,Val-de-Marne,Île-de-France,48.76862,2.49695,False,False,True,True,True,False
0752290266,00000135U7,Orange,Paris,75056,75 - Paris,Île-de-France,48.86167,2.32055,True,True,True,True,True,False
0752290469,00000135U8,Orange,Paris,75056,75 - Paris,Île-de-France,48.88472,2.37555,True,True,True,True,True,False
0912290245,00000135W2,Orange,Ris-Orangis,91521,Essonne,Île-de-France,48.63278,2.39944,False,False,True,True,True,False
0772290359,00000135W3,Orange,Thoury-Férottes,77465,Seine-et-Marne,Île-de-France,48.28889,2.94056,True,True,True,True,False,False
0392290074,00000135X1,Orange,Saint-Thiébaud,39495,Jura,Bourgogne-Franche-Comté,46.97223,5.88667,True,True,True,False,False,False
0502290043,00000135Z1,Orange,Carantilly,50098,Manche,Normandie,49.08778,-1.24889,True,True,True,False,False,False
0802290052,00000136A1,Orange,Boves,80131,Somme,Hauts-de-France,49.8675,2.36223,True,True,True,True,True,False
0102290028,00000136C1,Orange,Chauffour-lès-Bailly,10092,Aube,Grand Est,48.16949,4.32818,False,True,True,False,False,True
0032290033,00000136D1,Orange,Haut-Bocage,03158,Allier,Auvergne-Rhône-Alpes,46.45182,2.68752,True,True,True,False,False,True
0212290158,00000136E1,Orange,Selongey,21599,Côte-d'Or,Bourgogne-Franche-Comté,47.59584,5.19167,True,True,True,True,True,False
0592290189,00000136F4,Orange,Wasquehal,59646,Nord,Hauts-de-France,50.68361,3.14,True,True,True,True,True,False
0622290133,00000136F5,Orange,Courcelles-lès-Lens,62249,Pas-de-Calais,Hauts-de-France,50.41333,3.01222,True,True,True,True,True,False
0732290047,00000136H1,Orange,Bourg-Saint-Maurice,73054,Savoie,Auvergne-Rhône-Alpes,45.57195,6.83278,True,True,True,True,True,False
0692290497,00000136H3,Orange,Arnas,69013,Rhône,Auvergne-Rhône-Alpes,46.00611,4.72472,True,True,True,False,False,False
0382290122,00000136H5,Orange,Les Avenières Veyrins-Thuellin,38022,Isère,Auvergne-Rhône-Alpes,45.63417,5.56,True,True,True,True,True,False
0422290183,00000136H6,Orange,Saint-Étienne,42218,Loire,Auvergne-Rhône-Alpes,45.43722,4.38194,False,False,True,True,True,False
0132290160,00000136J1,Orange,Saint-Mitre-les-Remparts,13098,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,43.45361,5.0175,True,True,True,False,False,False
0062290115,00000136J2,Orange,Sospel,06136,Alpes-Maritimes,Provence-Alpes-Côte d'Azur,43.87695,7.40917,True,True,True,True,True,False
0042290026,00000136J4,Orange,Sainte-Tulle,04197,Alpes-de-Haute-Provence,Provence-Alpes-Côte d'Azur,43.785,5.75249,True,True,True,True,True,False
0572290130,00000136L2,Orange,Metz,57463,Moselle,Grand Est,49.12584,6.17722,True,True,True,True,True,False
0722290044,00000136M2,Orange,La Suze-sur-Sarthe,72346,Sarthe,Pays de la Loire,47.88194,0.02167,True,True,True,True,True,False
0412290050,00000136N1,Orange,Villavard,41274,Loir-et-Cher,Centre-Val de Loire,47.7475,0.89833,True,True,True,False,False,False
0562290114,00000136Q1,Orange,Campénéac,56032,Morbihan,Bretagne,47.94472,-2.2675,True,True,True,False,False,False
0352290074,00000136Q2,Orange,Le Sel-de-Bretagne,35322,Ille-et-Vilaine,Bretagne,47.90528,-1.59694,True,True,True,False,False,False
0762290105,00000136R1,Orange,Callengeville,76122,Seine-Maritime,Normandie,49.81306,1.51361,True,True,True,False,False,False
0672290293,00000136S1,Orange,Rhinau,67397,Bas-Rhin,Grand Est,48.32028,7.72056,False,False,True,False,False,False
0092290034,00000136T1,Orange,Montoulieu,09210,Ariège,Occitanie,42.89972,1.62472,True,True,True,True,False,False
0322290047,00000136T3,Orange,Bajonnette,32026,Gers,Occitanie,43.80834,0.76416,True,True,True,False,False,False
0752292541,00000136U3,Orange,Paris,75056,75 - Paris,Île-de-France,48.84389,2.32472,False,False,True,False,False,False
0942290103,00000136U6,Orange,Chennevières-sur-Marne,94019,Val-de-Marne,Île-de-France,48.79667,2.53195,True,True,True,True,True,False
0752291595,00000136U7,Orange,Paris,75056,75 - Paris,Île-de-France,48.85444,2.33666,True,True,True,True,True,False
02B2290144,00000136V1,Orange,Corte,2B096,Haute-Corse,Corse,42.30889,9.15055,True,True,True,True,True,False
0772290109,00000136W3,Orange,Lorrez-le-Bocage-Préaux,77261,Seine-et-Marne,Île-de-France,48.24305,2.91417,True,True,True,True,False,False
0782290126,00000136W4,Orange,Chambourcy,78133,Yvelines,Île-de-France,48.90973,2.02944,True,True,True,True,True,False
0252290063,00000136X1,Orange,Villeneuve-d'Amont,25621,Doubs,Bourgogne-Franche-Comté,46.94222,6.02194,True,True,True,False,False,False
0502290052,00000136Z1,Orange,Camprond,50094,Manche,Normandie,49.07611,-1.35333,True,True,True,False,False,False
0602290077,00000137A1,Orange,Bresles,60103,Oise,Hauts-de-France,49.41583,2.25917,True,True,True,False,False,False
0402290075,00000137B1,Orange,Labenne,40133,Landes,Nouvelle-Aquitaine,43.59695,-1.43194,True,True,True,True,True,False
0332290332,00000137B2,Orange,Bordeaux,33063,33 - Gironde,Nouvelle-Aquitaine,44.83583,-0.58528,False,True,True,True,True,False
0102290030,00000137C1,Orange,Fresnoy-le-Château,10162,Aube,Grand Est,48.21083,4.24277,True,True,True,True,True,False
0032290167,00000137D1,Orange,Saint-Priest-en-Murat,03256,Allier,Auvergne-Rhône-Alpes,46.34195,2.87722,True,True,True,False,False,False
0212290050,00000137E1,Orange,Dijon,21231,Côte-d'Or,Bourgogne-Franche-Comté,47.30333,5.07139,True,True,True,True,True,False
0592290194,00000137F4,Orange,Roubaix,59512,Nord,Hauts-de-France,50.69389,3.15694,True,True,True,True,True,False
0622290136,00000137F5,Orange,Fillièvres,62335,Pas-de-Calais,Hauts-de-France,50.30889,2.15333,True,True,True,False,False,False
0232290021,00000137G1,Orange,Clugnat,23064,Creuse,Nouvelle-Aquitaine,46.29111,2.14667,True,True,True,False,False,False
0742290301,00000137H1,Orange,Clarafond-Arcine,74077,Haute-Savoie,Auvergne-Rhône-Alpes,46.0825,5.87361,True,True,True,True,False,False
0012290038,00000137H3,Orange,Cerdon,01068,Ain,Auvergne-Rhône-Alpes,46.08306,5.46111,True,True,True,True,False,False
0422290113,00000137H6,Orange,Saint-Étienne,42218,Loire,Auvergne-Rhône-Alpes,45.43944,4.39528,True,True,True,True,True,False
0132290290,00000137J1,Orange,Fos-sur-Mer,13039,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,43.48972,4.87527,True,True,True,True,True,False
0842290142,00000137J4,Orange,Mérindol,84074,Vaucluse,Provence-Alpes-Côte d'Azur,43.75306,5.20611,True,True,True,False,False,False
0832290129,00000137J5,Orange,Salernes,83121,Var,Provence-Alpes-Côte d'Azur,43.55916,6.22389,True,True,True,True,True,False
0662290074,00000137K1,Orange,Font-Romeu-Odeillo-Via,66124,Pyrénées-Orientales,Occitanie,42.50417,2.03777,True,True,True,True,True,False
0342290060,00000137K2,Orange,Cournonterral,34088,Hérault,Occitanie,43.55861,3.71917,True,True,True,True,True,False
0572290116,00000137L2,Orange,Metz,57463,Moselle,Grand Est,49.11028,6.18639,False,False,True,True,True,False
0442290159,00000137M1,Orange,Nantes,44109,44 - Loire-Atlantique,Pays de la Loire,47.2475,-1.57417,True,True,True,False,False,False
0492290065,00000137M2,Orange,Jarzé Villages,49163,Maine-et-Loire,Pays de la Loire,47.56889,-0.22778,True,True,True,False,False,False
0412290054,00000137N1,Orange,Vouzon,41296,Loir-et-Cher,Centre-Val de Loire,47.65195,1.98194,True,True,True,False,False,False
0452290067,00000137N2,Orange,Cléry-Saint-André,45098,Loiret,Centre-Val de Loire,47.82222,1.76028,True,True,True,True,True,False
0862290054,00000137P1,Orange,Poitiers,86194,Vienne,Nouvelle-Aquitaine,46.57056,0.34972,True,True,True,True,True,False
0292290082,00000137Q1,Orange,Pleyben,29162,Finistère,Bretagne,48.22833,-3.95278,True,True,True,False,False,False
0352290105,00000137Q2,Orange,Piré-Chancé,35220,Ille-et-Vilaine,Bretagne,48.02083,-1.39999,True,True,True,False,False,False
0762290098,00000137R1,Orange,Arelaune-en-Seine,76401,Seine-Maritime,Normandie,49.46611,0.78083,True,True,True,True,True,False
0682290051,00000137S1,Orange,Sainte-Marie-aux-Mines,68298,Haut-Rhin,Grand Est,48.24972,7.18555,False,True,True,False,False,False
0092290021,00000137T1,Orange,Crampagna,09103,Ariège,Occitanie,43.015,1.60445,True,True,True,True,True,False
0942290283,00000137U1,Orange,Fresnes,94034,Val-de-Marne,Île-de-France,48.75805,2.32639,False,True,True,False,False,False
0942290122,00000137U6,Orange,Le Perreux-sur-Marne,94058,Val-de-Marne,Île-de-France,48.83888,2.49917,True,True,True,True,True,False
0752292837,00000137U7,Orange,Paris,75056,75 - Paris,Île-de-France,48.855,2.34639,True,True,True,True,True,False
02A2290141,00000137V1,Orange,Ajaccio,2A004,Corse-du-Sud,Corse,41.93694,8.71472,False,True,True,True,True,False
0952290240,00000137W1,Orange,Taverny,95607,Val-d'Oise,Île-de-France,49.02223,2.21056,False,True,True,False,False,False
0772290126,00000137W3,Orange,Nanteau-sur-Lunain,77329,Seine-et-Marne,Île-de-France,48.24083,2.82333,True,True,True,True,False,False
0782290112,00000137W4,Orange,Carrières-sous-Poissy,78123,Yvelines,Île-de-France,48.94222,2.03222,True,True,True,True,True,False
0602290067,00000138A1,Orange,Saint-Germer-de-Fly,60577,Oise,Hauts-de-France,49.45194,1.78694,True,True,True,False,False,False
0242290088,00000138B3,Orange,Grun-Bordas,24208,Dordogne,Nouvelle-Aquitaine,45.05028,0.66916,True,True,True,False,False,False
0082290027,00000138C1,Orange,Saulces-Monclin,08402,Ardennes,Grand Est,49.58139,4.52277,True,True,True,False,False,False
0032290034,00000138D1,Orange,Target,03277,Allier,Auvergne-Rhône-Alpes,46.29611,3.03,True,True,True,False,False,False
0892290026,00000138E1,Orange,Voutenay-sur-Cure,89485,Yonne,Bourgogne-Franche-Comté,47.55584,3.79028,True,True,True,False,False,False
0622290137,00000138F5,Orange,Beaudricourt,62091,Pas-de-Calais,Hauts-de-France,50.24584,2.41639,True,True,True,False,False,False
0232290022,00000138G1,Orange,Saint-Silvain-Bas-le-Roc,23240,Creuse,Nouvelle-Aquitaine,46.33,2.20611,True,True,True,True,True,False
0742290076,00000138H1,Orange,Chevrier,74074,Haute-Savoie,Auvergne-Rhône-Alpes,46.10278,5.91527,True,True,True,True,True,False
0692290518,00000138H3,Orange,Lyon,69123,69 - Rhône,Auvergne-Rhône-Alpes,45.75222,4.82027,False,True,True,False,False,False
0382290159,00000138H5,Orange,Laval-en-Belledonne,38206,Isère,Auvergne-Rhône-Alpes,45.25528,5.93278,False,True,True,False,False,False
0422290195,00000138H6,Orange,Roanne,42187,Loire,Auvergne-Rhône-Alpes,46.03416,4.0725,False,True,True,True,True,False
0132290174,00000138J1,Orange,Fontvieille,13038,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,43.72416,4.71055,True,True,True,True,True,False
0062290120,00000138J2,Orange,Saint-Vallier-de-Thiey,06130,Alpes-Maritimes,Provence-Alpes-Côte d'Azur,43.71027,6.83472,True,True,True,False,False,False
0832290327,00000138J5,Orange,Hyères,83069,Var,Provence-Alpes-Côte d'Azur,43.00027,6.20445,True,True,True,False,False,False
0662290052,00000138K1,Orange,Targasonne,66202,Pyrénées-Orientales,Occitanie,42.50473,1.99528,True,True,True,True,True,False
0342290087,00000138K2,Orange,Marseillan,34150,Hérault,Occitanie,43.32055,3.54723,True,True,True,True,True,False
0442290355,00000138M1,Orange,Saint-Herblain,44162,Loire-Atlantique,Pays de la Loire,47.24444,-1.60834,True,True,True,False,False,False
0492290266,00000138M2,Orange,Noyant-Villages,49228,Maine-et-Loire,Pays de la Loire,47.51778,0.13139,True,True,True,False,False,False
0372290167,00000138N1,Orange,Descartes,37115,Indre-et-Loire,Centre-Val de Loire,46.98083,0.70361,True,True,True,True,False,False
0862290033,00000138P1,Orange,Buxerolles,86041,Vienne,Nouvelle-Aquitaine,46.59917,0.35611,True,True,True,True,True,False
0292290077,00000138Q1,Orange,Brasparts,29016,Finistère,Bretagne,48.29556,-3.96305,True,True,True,False,False,False
0352290202,00000138Q2,Orange,Corps-Nuds,35088,Ille-et-Vilaine,Bretagne,47.98445,-1.56916,True,True,True,True,True,False
0762290094,00000138R1,Orange,Rouen,76540,Seine-Maritime,Normandie,49.43973,1.08944,True,True,True,False,False,False
0312290734,00000138T1,Orange,Vallesvilles,31567,Haute-Garonne,Occitanie,43.60055,1.63362,True,True,True,True,True,False
0752292548,00000138U3,Orange,Paris,75056,75 - Paris,Île-de-France,48.84556,2.32556,False,False,True,False,False,False
0942290128,00000138U6,Orange,Alfortville,94002,Val-de-Marne,Île-de-France,48.8125,2.41833,True,True,True,True,True,False
02B2290089,00000138V1,Orange,Biguglia,2B037,Haute-Corse,Corse,42.62083,9.43639,True,True,True,True,True,False
0912290094,00000138W2,Orange,Savigny-sur-Orge,91589,Essonne,Île-de-France,48.67972,2.36527,False,True,True,True,True,False
0252290188,00000138X1,Orange,Mouthier-Haute-Pierre,25415,Doubs,Bourgogne-Franche-Comté,47.02972,6.26889,True,True,True,False,False,True
0022290008,00000139A1,Orange,Soissons,02722,Aisne,Hauts-de-France,49.37917,3.33278,True,True,True,True,True,False
0642290078,00000139B1,Orange,Biriatou,64130,Pyrénées-Atlantiques,Nouvelle-Aquitaine,43.33778,-1.74555,True,True,True,True,True,False
0032290036,00000139D1,Orange,Monestier,03175,Allier,Auvergne-Rhône-Alpes,46.25556,3.07777,True,True,True,False,False,False
0892290028,00000139E1,Orange,Givry,89190,Yonne,Bourgogne-Franche-Comté,47.52583,3.79194,True,True,True,True,False,False
0592290209,00000139F4,Orange,Aubers,59025,Nord,Hauts-de-France,50.59528,2.82499,True,True,True,True,True,False
0192290038,00000139G1,Orange,Treignac,19269,Corrèze,Nouvelle-Aquitaine,45.525,1.78917,True,True,True,True,False,False
0012290056,00000139H1,Orange,Léaz,01209,Ain,Auvergne-Rhône-Alpes,46.09944,5.88001,False,True,True,True,True,False
0692290498,00000139H3,Orange,Lyon,69123,69 - Rhône,Auvergne-Rhône-Alpes,45.76333,4.80306,False,False,True,False,False,False
0382290112,00000139H5,Orange,Jardin,38199,Isère,Auvergne-Rhône-Alpes,45.49417,4.91027,True,True,True,True,True,False
0132290144,00000139J1,Orange,Arles,13004,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,43.64333,4.72611,True,True,True,True,True,False
0062290137,00000139J2,Orange,Escragnolles,06058,Alpes-Maritimes,Provence-Alpes-Côte d'Azur,43.72583,6.79473,True,True,True,False,False,False
0842290168,00000139J4,Orange,Le Barroux,84008,Vaucluse,Provence-Alpes-Côte d'Azur,44.1375,5.09973,True,True,True,False,False,False
0832290388,00000139J5,Orange,Montauroux,83081,Var,Provence-Alpes-Côte d'Azur,43.61777,6.77139,True,True,True,False,False,False
0662290072,00000139K1,Orange,Saillagouse,66167,Pyrénées-Orientales,Occitanie,42.4525,2.02917,True,True,True,True,True,False
0342290078,00000139K2,Orange,Agde,34003,Hérault,Occitanie,43.28361,3.51389,True,True,True,True,True,False
