id_session,id_client,imsi_sim_tag_code,timestamp_session,duree_session_minutes,volume_download_mb,volume_upload_mb,categorie_contenu_visite,protocole_reseau,id_station_anfr_connectee,qualite_experience_qoe_score
SESS-00248-1,CLI-00248,208108282236241,2025-03-05 13:15:00,48,892.9,13.5,Réseaux Sociaux (TikTok/Instagram),QUIC,02A2290074,4.9
SESS-00248-2,CLI-00248,208108282236241,2025-03-21 21:15:00,86,2247.7,148.1,Réseaux Sociaux (TikTok/Instagram),QUIC,0342290322,4.6
SESS-00248-3,CLI-00248,208108282236241,2025-03-17 22:15:00,105,509.9,255.9,Gaming en Ligne UDP,SIP_VOIP,0432290020,3.8
SESS-00249-1,CLI-00249,208105612666404,2025-03-20 11:15:00,75,3034.6,289.5,Gaming en Ligne UDP,SIP_VOIP,0452290195,4.3
SESS-00249-2,CLI-00249,208105612666404,2025-03-18 14:15:00,84,1227.6,390.8,Navigation Web General HTTPS,HTTPS,0452290116,4.4
SESS-00249-3,CLI-00249,208105612666404,2025-03-07 22:15:00,36,2160.5,66.5,Navigation Web General HTTPS,SIP_VOIP,0192290011,4.0
SESS-00250-1,CLI-00250,208103437895093,2025-03-24 21:15:00,28,2827.6,386.4,Streaming Video 4K (Netflix/YouTube),QUIC,0752291214,4.8
SESS-00250-2,CLI-00250,208103437895093,2025-03-27 11:15:00,11,3140.8,304.4,Visio Pro Teams/Zoom,UDP_GAMING,0322290046,4.7
SESS-00250-3,CLI-00250,208103437895093,2025-03-12 18:15:00,97,99.7,299.6,Visio Pro Teams/Zoom,UDP_GAMING,0162290113,4.9
SESS-00251-1,CLI-00251,208109683219769,2025-03-17 20:15:00,106,1881.3,435.9,Réseaux Sociaux (TikTok/Instagram),QUIC,0212290010,4.9
SESS-00251-2,CLI-00251,208109683219769,2025-03-05 14:15:00,75,47.7,427.3,Réseaux Sociaux (TikTok/Instagram),HTTPS,0652290014,4.8
SESS-00251-3,CLI-00251,208109683219769,2025-03-28 13:15:00,113,2800.6,237.3,Gaming en Ligne UDP,QUIC,0782290234,4.7
SESS-00252-1,CLI-00252,208106478938310,2025-03-08 21:15:00,28,1970.4,381.6,Visio Pro Teams/Zoom,HTTPS,0432290014,4.6
SESS-00252-2,CLI-00252,208106478938310,2025-03-28 21:15:00,11,1320.3,143.8,Navigation Web General HTTPS,UDP_GAMING,0892290070,4.2
SESS-00252-3,CLI-00252,208106478938310,2025-03-25 19:15:00,74,2596.1,420.9,Navigation Web General HTTPS,HTTPS,0432290106,4.6
SESS-00253-1,CLI-00253,208103698614874,2025-03-12 15:15:00,83,1895.2,208.2,Gaming en Ligne UDP,UDP_GAMING,0592290188,3.9
SESS-00253-2,CLI-00253,208103698614874,2025-03-02 16:15:00,21,761.0,403.9,Réseaux Sociaux (TikTok/Instagram),HTTPS,0772290107,4.7
SESS-00253-3,CLI-00253,208103698614874,2025-03-11 20:15:00,70,2739.0,48.0,Streaming Video 4K (Netflix/YouTube),QUIC,0932290023,4.7
SESS-00254-1,CLI-00254,208107748341305,2025-03-02 08:15:00,41,2061.8,164.7,Navigation Web General HTTPS,HTTPS,0892290081,4.6
SESS-00254-2,CLI-00254,208107748341305,2025-03-04 15:15:00,9,2634.0,445.7,Streaming Video 4K (Netflix/YouTube),UDP_GAMING,0402290152,4.7
SESS-00254-3,CLI-00254,208107748341305,2025-03-13 22:15:00,11,881.6,233.3,Cloud Storage (AWS/GCP/Drive),HTTPS,0832290076,4.0
SESS-00255-1,CLI-00255,208109626526420,2025-03-20 09:15:00,103,570.1,132.4,Gaming en Ligne UDP,HTTPS,0132290141,4.5
SESS-00255-2,CLI-00255,208109626526420,2025-03-15 19:15:00,55,1606.4,310.4,Gaming en Ligne UDP,QUIC,0912290485,4.7
SESS-00255-3,CLI-00255,208109626526420,2025-03-27 14:15:00,40,381.2,11.7,Streaming Video 4K (Netflix/YouTube),SIP_VOIP,0772290100,4.2
SESS-00256-1,CLI-00256,208105991540361,2025-03-14 19:15:00,69,355.3,375.6,Réseaux Sociaux (TikTok/Instagram),SIP_VOIP,0592290317,4.3
SESS-00256-2,CLI-00256,208105991540361,2025-03-04 18:15:00,84,1594.6,12.5,Cloud Storage (AWS/GCP/Drive),SIP_VOIP,0782290160,4.8
SESS-00256-3,CLI-00256,208105991540361,2025-03-27 11:15:00,73,200.9,266.7,Navigation Web General HTTPS,UDP_GAMING,0242290052,4.6
SESS-00257-1,CLI-00257,208105809069523,2025-03-13 17:15:00,5,2825.4,379.1,Navigation Web General HTTPS,QUIC,0252290069,4.0
SESS-00257-2,CLI-00257,208105809069523,2025-03-27 21:15:00,67,2239.8,339.9,Gaming en Ligne UDP,HTTPS,0332290451,4.4
SESS-00257-3,CLI-00257,208105809069523,2025-03-10 22:15:00,103,3168.0,311.2,Navigation Web General HTTPS,QUIC,0812290049,4.6
SESS-00258-1,CLI-00258,208106120416463,2025-03-26 16:15:00,20,622.0,292.5,Streaming Video 4K (Netflix/YouTube),SIP_VOIP,0542290138,4.0
SESS-00258-2,CLI-00258,208106120416463,2025-03-25 17:15:00,49,2732.2,321.7,Cloud Storage (AWS/GCP/Drive),SIP_VOIP,0062290268,4.7
SESS-00258-3,CLI-00258,208106120416463,2025-03-25 15:15:00,89,1613.6,236.1,Navigation Web General HTTPS,QUIC,0922290282,4.7
SESS-00259-1,CLI-00259,208103295291238,2025-03-23 10:15:00,92,3007.2,192.0,Cloud Storage (AWS/GCP/Drive),UDP_GAMING,0912290145,4.0
SESS-00259-2,CLI-00259,208103295291238,2025-03-03 20:15:00,111,2059.7,364.1,Réseaux Sociaux (TikTok/Instagram),UDP_GAMING,0132290329,4.2
SESS-00259-3,CLI-00259,208103295291238,2025-03-16 16:15:00,55,2075.6,442.8,Visio Pro Teams/Zoom,SIP_VOIP,0872290052,4.2
SESS-00260-1,CLI-00260,208101213202467,2025-03-16 14:15:00,49,2119.6,54.2,Streaming Video 4K (Netflix/YouTube),QUIC,0592290190,4.9
SESS-00260-2,CLI-00260,208101213202467,2025-03-20 11:15:00,105,2220.3,106.7,Cloud Storage (AWS/GCP/Drive),HTTPS,0752290042,4.0
SESS-00260-3,CLI-00260,208101213202467,2025-03-23 14:15:00,31,812.1,355.0,Streaming Video 4K (Netflix/YouTube),UDP_GAMING,0642290031,4.6
SESS-00261-1,CLI-00261,208102186759892,2025-03-21 18:15:00,11,2712.9,88.6,Navigation Web General HTTPS,UDP_GAMING,0792290017,4.1
SESS-00261-2,CLI-00261,208102186759892,2025-03-05 16:15:00,78,811.5,333.4,Cloud Storage (AWS/GCP/Drive),QUIC,0312290406,4.2
SESS-00261-3,CLI-00261,208102186759892,2025-03-22 10:15:00,26,68.7,50.6,Gaming en Ligne UDP,QUIC,0672290030,4.9
SESS-00262-1,CLI-00262,208107516568233,2025-03-16 08:15:00,33,3144.9,187.2,Streaming Video 4K (Netflix/YouTube),QUIC,0952290213,3.8
SESS-00262-2,CLI-00262,208107516568233,2025-03-08 20:15:00,100,2599.7,102.0,Visio Pro Teams/Zoom,HTTPS,0102290033,4.4
SESS-00262-3,CLI-00262,208107516568233,2025-03-06 12:15:00,35,2529.2,320.6,Réseaux Sociaux (TikTok/Instagram),SIP_VOIP,0932290128,4.1
SESS-00263-1,CLI-00263,208109962531446,2025-03-16 14:15:00,93,1866.1,171.4,Gaming en Ligne UDP,UDP_GAMING,0422290085,4.2
SESS-00263-2,CLI-00263,208109962531446,2025-03-04 14:15:00,82,580.5,356.9,Gaming en Ligne UDP,HTTPS,0342290243,4.5
SESS-00263-3,CLI-00263,208109962531446,2025-03-28 08:15:00,74,1349.7,342.6,Navigation Web General HTTPS,UDP_GAMING,0182290054,3.9
SESS-00264-1,CLI-00264,208103342048683,2025-03-21 21:15:00,116,1546.8,414.2,Streaming Video 4K (Netflix/YouTube),SIP_VOIP,0632290045,4.6
SESS-00264-2,CLI-00264,208103342048683,2025-03-10 13:15:00,17,2641.0,370.0,Gaming en Ligne UDP,SIP_VOIP,0842290243,4.0
SESS-00264-3,CLI-00264,208103342048683,2025-03-09 10:15:00,50,2228.1,364.6,Visio Pro Teams/Zoom,SIP_VOIP,0762290067,4.9
SESS-00265-1,CLI-00265,208102915108088,2025-03-02 18:15:00,57,3170.3,25.7,Visio Pro Teams/Zoom,SIP_VOIP,0692290274,4.7
SESS-00265-2,CLI-00265,208102915108088,2025-03-12 09:15:00,12,2678.2,322.0,Visio Pro Teams/Zoom,QUIC,0582290005,4.3
SESS-00265-3,CLI-00265,208102915108088,2025-03-24 18:15:00,27,188.0,42.4,Réseaux Sociaux (TikTok/Instagram),HTTPS,0082290020,3.9
SESS-00266-1,CLI-00266,208106471922806,2025-03-13 20:15:00,55,1006.7,164.5,Réseaux Sociaux (TikTok/Instagram),UDP_GAMING,0442290029,3.9
SESS-00266-2,CLI-00266,208106471922806,2025-03-05 17:15:00,98,512.8,385.8,Réseaux Sociaux (TikTok/Instagram),QUIC,0062290042,3.9
SESS-00266-3,CLI-00266,208106471922806,2025-03-05 08:15:00,98,3192.6,76.8,Visio Pro Teams/Zoom,QUIC,0752291033,4.1
SESS-00267-1,CLI-00267,208105123010410,2025-03-16 09:15:00,58,3186.6,397.6,Streaming Video 4K (Netflix/YouTube),UDP_GAMING,0712290031,4.3
SESS-00267-2,CLI-00267,208105123010410,2025-03-06 16:15:00,39,1126.8,115.5,Cloud Storage (AWS/GCP/Drive),QUIC,0462290025,4.2
SESS-00267-3,CLI-00267,208105123010410,2025-03-25 12:15:00,42,170.4,232.5,Cloud Storage (AWS/GCP/Drive),QUIC,0372290082,4.4
SESS-00268-1,CLI-00268,208109552314005,2025-03-15 20:15:00,12,2033.6,410.6,Gaming en Ligne UDP,UDP_GAMING,0312290262,4.3
SESS-00268-2,CLI-00268,208109552314005,2025-03-08 15:15:00,99,734.6,389.7,Cloud Storage (AWS/GCP/Drive),UDP_GAMING,0342290133,4.7
SESS-00268-3,CLI-00268,208109552314005,2025-03-04 09:15:00,53,1714.6,341.1,Réseaux Sociaux (TikTok/Instagram),HTTPS,0792290125,4.4
SESS-00269-1,CLI-00269,208109001640439,2025-03-03 19:15:00,90,947.9,160.0,Gaming en Ligne UDP,HTTPS,0222290061,4.1
SESS-00269-2,CLI-00269,208109001640439,2025-03-18 18:15:00,119,576.6,90.7,Réseaux Sociaux (TikTok/Instagram),UDP_GAMING,0682290082,4.7
SESS-00269-3,CLI-00269,208109001640439,2025-03-06 09:15:00,109,2264.9,32.0,Visio Pro Teams/Zoom,UDP_GAMING,0062290099,4.1
SESS-00270-1,CLI-00270,208104970443346,2025-03-04 12:15:00,9,1608.5,94.4,Streaming Video 4K (Netflix/YouTube),SIP_VOIP,0332290320,4.8
SESS-00270-2,CLI-00270,208104970443346,2025-03-03 22:15:00,97,1074.7,331.1,Visio Pro Teams/Zoom,UDP_GAMING,0162290033,4.3
SESS-00270-3,CLI-00270,208104970443346,2025-03-13 08:15:00,38,2486.7,127.3,Réseaux Sociaux (TikTok/Instagram),HTTPS,0672290169,4.6
SESS-00271-1,CLI-00271,208101031112479,2025-03-18 16:15:00,59,2902.1,353.2,Streaming Video 4K (Netflix/YouTube),QUIC,0762290163,4.8
SESS-00271-2,CLI-00271,208101031112479,2025-03-27 10:15:00,62,1052.5,295.4,Visio Pro Teams/Zoom,QUIC,0372290062,4.4
SESS-00271-3,CLI-00271,208101031112479,2025-03-16 19:15:00,35,2809.6,433.3,Streaming Video 4K (Netflix/YouTube),SIP_VOIP,0332290203,4.8
SESS-00272-1,CLI-00272,208102870457915,2025-03-13 11:15:00,40,3114.8,235.2,Réseaux Sociaux (TikTok/Instagram),HTTPS,0212290116,4.3
SESS-00272-2,CLI-00272,208102870457915,2025-03-22 14:15:00,60,1073.1,114.0,Cloud Storage (AWS/GCP/Drive),UDP_GAMING,0122290048,4.7
SESS-00272-3,CLI-00272,208102870457915,2025-03-24 09:15:00,15,1077.7,43.1,Gaming en Ligne UDP,HTTPS,0932290018,4.2
SESS-00273-1,CLI-00273,208102359669751,2025-03-03 13:15:00,27,1133.3,426.4,Streaming Video 4K (Netflix/YouTube),UDP_GAMING,0542290121,4.4
SESS-00273-2,CLI-00273,208102359669751,2025-03-27 13:15:00,68,2264.7,102.2,Gaming en Ligne UDP,UDP_GAMING,0352290127,3.9
SESS-00273-3,CLI-00273,208102359669751,2025-03-16 09:15:00,57,801.4,94.5,Streaming Video 4K (Netflix/YouTube),UDP_GAMING,0802290032,4.0
SESS-00274-1,CLI-00274,208105591329321,2025-03-09 17:15:00,63,2563.0,50.5,Navigation Web General HTTPS,SIP_VOIP,0932290372,4.2
SESS-00274-2,CLI-00274,208105591329321,2025-03-11 22:15:00,43,808.3,126.3,Cloud Storage (AWS/GCP/Drive),QUIC,0912290065,4.6
SESS-00274-3,CLI-00274,208105591329321,2025-03-13 16:15:00,90,2609.9,81.8,Visio Pro Teams/Zoom,HTTPS,0672290038,4.2
SESS-00275-1,CLI-00275,208101689846982,2025-03-26 13:15:00,85,2692.5,342.3,Réseaux Sociaux (TikTok/Instagram),SIP_VOIP,0442290199,4.3
SESS-00275-2,CLI-00275,208101689846982,2025-03-18 09:15:00,107,2706.7,380.8,Réseaux Sociaux (TikTok/Instagram),UDP_GAMING,0752291062,4.5
SESS-00275-3,CLI-00275,208101689846982,2025-03-20 16:15:00,78,2540.5,173.5,Gaming en Ligne UDP,HTTPS,0832290185,4.8
SESS-00276-1,CLI-00276,208109162573958,2025-03-16 08:15:00,100,2859.0,418.9,Gaming en Ligne UDP,QUIC,0102290070,3.9
SESS-00276-2,CLI-00276,208109162573958,2025-03-02 22:15:00,47,1248.4,399.9,Visio Pro Teams/Zoom,QUIC,02B2290169,4.3
SESS-00276-3,CLI-00276,208109162573958,2025-03-24 11:15:00,23,1824.9,389.1,Visio Pro Teams/Zoom,SIP_VOIP,0102290056,4.4
SESS-00277-1,CLI-00277,208109180626312,2025-03-09 21:15:00,87,1995.9,208.2,Navigation Web General HTTPS,HTTPS,0772290453,4.5
SESS-00277-2,CLI-00277,208109180626312,2025-03-08 22:15:00,12,1367.7,221.5,Gaming en Ligne UDP,SIP_VOIP,0772290150,4.3
SESS-00277-3,CLI-00277,208109180626312,2025-03-25 16:15:00,58,146.3,45.7,Visio Pro Teams/Zoom,UDP_GAMING,0642290043,4.7
SESS-00278-1,CLI-00278,208105747210783,2025-03-28 21:15:00,105,1987.3,316.8,Gaming en Ligne UDP,SIP_VOIP,0302290111,4.0
SESS-00278-2,CLI-00278,208105747210783,2025-03-20 11:15:00,8,2403.1,64.0,Réseaux Sociaux (TikTok/Instagram),HTTPS,0812290044,4.1
SESS-00278-3,CLI-00278,208105747210783,2025-03-28 20:15:00,114,2818.1,185.2,Gaming en Ligne UDP,HTTPS,0722290046,4.8
SESS-00279-1,CLI-00279,208105617894206,2025-03-02 16:15:00,117,1533.3,163.5,Navigation Web General HTTPS,UDP_GAMING,0062290225,4.5
SESS-00279-2,CLI-00279,208105617894206,2025-03-09 17:15:00,26,1879.7,293.9,Gaming en Ligne UDP,HTTPS,0232290036,4.1
SESS-00279-3,CLI-00279,208105617894206,2025-03-24 17:15:00,48,1982.4,260.6,Réseaux Sociaux (TikTok/Instagram),UDP_GAMING,0742290103,3.9
SESS-00280-1,CLI-00280,208104590631819,2025-03-02 21:15:00,60,2608.9,220.1,Gaming en Ligne UDP,UDP_GAMING,0022290204,4.5
SESS-00280-2,CLI-00280,208104590631819,2025-03-18 10:15:00,56,2016.7,67.2,Streaming Video 4K (Netflix/YouTube),SIP_VOIP,0332290164,3.9
SESS-00280-3,CLI-00280,208104590631819,2025-03-26 21:15:00,110,3176.3,329.5,Visio Pro Teams/Zoom,SIP_VOIP,0132290062,4.3
SESS-00281-1,CLI-00281,208106433765590,2025-03-23 11:15:00,63,276.7,323.2,Cloud Storage (AWS/GCP/Drive),UDP_GAMING,0772290296,4.2
SESS-00281-2,CLI-00281,208106433765590,2025-03-09 15:15:00,30,849.7,367.1,Visio Pro Teams/Zoom,QUIC,0662290369,4.3
SESS-00281-3,CLI-00281,208106433765590,2025-03-02 11:15:00,91,243.3,150.7,Réseaux Sociaux (TikTok/Instagram),HTTPS,02A2290179,4.3
SESS-00282-1,CLI-00282,208108255587095,2025-03-04 13:15:00,80,487.6,253.7,Cloud Storage (AWS/GCP/Drive),UDP_GAMING,0422290140,4.7
SESS-00282-2,CLI-00282,208108255587095,2025-03-27 16:15:00,69,3024.1,373.8,Navigation Web General HTTPS,HTTPS,0182290132,4.5
SESS-00282-3,CLI-00282,208108255587095,2025-03-02 08:15:00,11,2583.9,316.7,Réseaux Sociaux (TikTok/Instagram),SIP_VOIP,0942290029,4.7
SESS-00283-1,CLI-00283,208101832256441,2025-03-17 16:15:00,58,3159.6,442.4,Navigation Web General HTTPS,HTTPS,0782290193,4.8
SESS-00283-2,CLI-00283,208101832256441,2025-03-19 18:15:00,71,667.4,266.1,Navigation Web General HTTPS,SIP_VOIP,0222290024,4.2
SESS-00283-3,CLI-00283,208101832256441,2025-03-11 19:15:00,108,2119.4,83.1,Visio Pro Teams/Zoom,QUIC,0212290058,3.8
SESS-00284-1,CLI-00284,208104422726402,2025-03-05 18:15:00,9,3148.3,427.6,Cloud Storage (AWS/GCP/Drive),SIP_VOIP,0832290171,4.3
SESS-00284-2,CLI-00284,208104422726402,2025-03-25 22:15:00,113,2062.5,442.5,Navigation Web General HTTPS,QUIC,0552290041,4.8
SESS-00284-3,CLI-00284,208104422726402,2025-03-24 14:15:00,112,2362.2,210.4,Visio Pro Teams/Zoom,SIP_VOIP,0862290102,4.3
SESS-00285-1,CLI-00285,208109058558428,2025-03-18 22:15:00,24,2376.3,105.9,Visio Pro Teams/Zoom,HTTPS,0032290167,4.9
SESS-00285-2,CLI-00285,208109058558428,2025-03-25 21:15:00,26,759.0,22.9,Navigation Web General HTTPS,QUIC,0542290240,4.5
SESS-00285-3,CLI-00285,208109058558428,2025-03-24 16:15:00,13,1950.0,88.4,Réseaux Sociaux (TikTok/Instagram),HTTPS,0782290373,4.2
SESS-00286-1,CLI-00286,208106491144810,2025-03-11 21:15:00,65,2204.0,135.8,Cloud Storage (AWS/GCP/Drive),SIP_VOIP,0752292459,3.9
SESS-00286-2,CLI-00286,208106491144810,2025-03-04 11:15:00,65,1455.4,32.9,Navigation Web General HTTPS,QUIC,0332290109,3.8
SESS-00286-3,CLI-00286,208106491144810,2025-03-02 18:15:00,94,702.7,331.9,Visio Pro Teams/Zoom,SIP_VOIP,0012290070,4.7
SESS-00287-1,CLI-00287,208106148637471,2025-03-17 13:15:00,42,3057.9,84.8,Streaming Video 4K (Netflix/YouTube),QUIC,0332290254,4.2
SESS-00287-2,CLI-00287,208106148637471,2025-03-12 18:15:00,100,645.1,372.1,Gaming en Ligne UDP,QUIC,0442290084,4.6
SESS-00287-3,CLI-00287,208106148637471,2025-03-24 11:15:00,15,3119.6,372.3,Streaming Video 4K (Netflix/YouTube),QUIC,0832290238,4.6
SESS-00288-1,CLI-00288,208101715364404,2025-03-18 10:15:00,11,2857.3,416.0,Streaming Video 4K (Netflix/YouTube),UDP_GAMING,0052290051,4.2
SESS-00288-2,CLI-00288,208101715364404,2025-03-14 13:15:00,11,1331.8,371.1,Visio Pro Teams/Zoom,UDP_GAMING,0292290038,4.6
SESS-00288-3,CLI-00288,208101715364404,2025-03-04 10:15:00,48,2821.6,228.2,Navigation Web General HTTPS,SIP_VOIP,0062290290,4.6
SESS-00289-1,CLI-00289,208102588682078,2025-03-16 14:15:00,38,844.6,391.1,Navigation Web General HTTPS,HTTPS,0502290118,4.7
SESS-00289-2,CLI-00289,208102588682078,2025-03-23 18:15:00,22,1792.1,340.8,Gaming en Ligne UDP,HTTPS,0342290163,4.1
SESS-00289-3,CLI-00289,208102588682078,2025-03-03 19:15:00,11,884.2,188.4,Navigation Web General HTTPS,SIP_VOIP,0662290243,3.9
SESS-00290-1,CLI-00290,208103262097034,2025-03-24 09:15:00,21,2082.5,30.3,Réseaux Sociaux (TikTok/Instagram),QUIC,0312290095,4.2
SESS-00290-2,CLI-00290,208103262097034,2025-03-18 13:15:00,78,803.6,268.7,Navigation Web General HTTPS,UDP_GAMING,0362290017,4.5
SESS-00290-3,CLI-00290,208103262097034,2025-03-19 08:15:00,27,2126.3,318.8,Navigation Web General HTTPS,UDP_GAMING,0952290034,4.7
SESS-00291-1,CLI-00291,208107946476572,2025-03-06 11:15:00,60,2202.7,295.3,Visio Pro Teams/Zoom,UDP_GAMING,0342290158,4.0
SESS-00291-2,CLI-00291,208107946476572,2025-03-08 15:15:00,11,237.8,395.3,Streaming Video 4K (Netflix/YouTube),HTTPS,0372290121,3.8
SESS-00291-3,CLI-00291,208107946476572,2025-03-11 10:15:00,101,270.4,327.3,Gaming en Ligne UDP,SIP_VOIP,0592290076,4.2
SESS-00292-1,CLI-00292,208105671323990,2025-03-05 11:15:00,101,1031.7,179.0,Gaming en Ligne UDP,QUIC,0792290030,4.9
SESS-00292-2,CLI-00292,208105671323990,2025-03-01 19:15:00,31,1162.5,423.6,Navigation Web General HTTPS,QUIC,0782290429,4.1
SESS-00292-3,CLI-00292,208105671323990,2025-03-10 13:15:00,52,1235.6,20.8,Réseaux Sociaux (TikTok/Instagram),SIP_VOIP,0752292395,4.7
SESS-00293-1,CLI-00293,208103217115239,2025-03-15 18:15:00,49,2205.2,306.8,Visio Pro Teams/Zoom,HTTPS,0912290084,4.8
SESS-00293-2,CLI-00293,208103217115239,2025-03-24 13:15:00,17,618.5,310.8,Gaming en Ligne UDP,QUIC,0322290017,3.8
SESS-00293-3,CLI-00293,208103217115239,2025-03-19 11:15:00,120,2344.6,95.4,Cloud Storage (AWS/GCP/Drive),QUIC,0752290370,4.0
SESS-00294-1,CLI-00294,208106906968908,2025-03-03 11:15:00,90,1907.4,295.5,Gaming en Ligne UDP,HTTPS,0592290228,4.7
SESS-00294-2,CLI-00294,208106906968908,2025-03-20 16:15:00,73,2601.6,245.0,Gaming en Ligne UDP,SIP_VOIP,0542290063,4.7
SESS-00294-3,CLI-00294,208106906968908,2025-03-23 08:15:00,120,1715.7,228.7,Cloud Storage (AWS/GCP/Drive),UDP_GAMING,0392290053,3.8
SESS-00295-1,CLI-00295,208106315402603,2025-03-14 20:15:00,116,590.4,14.0,Visio Pro Teams/Zoom,HTTPS,0852290093,3.8
SESS-00295-2,CLI-00295,208106315402603,2025-03-13 20:15:00,84,1865.9,379.5,Streaming Video 4K (Netflix/YouTube),UDP_GAMING,0382290005,4.4
SESS-00295-3,CLI-00295,208106315402603,2025-03-24 19:15:00,84,2161.2,61.0,Streaming Video 4K (Netflix/YouTube),HTTPS,0882290059,4.4
SESS-00296-1,CLI-00296,208105128593126,2025-03-28 12:15:00,16,244.4,234.0,Cloud Storage (AWS/GCP/Drive),QUIC,0102290058,4.5
SESS-00296-2,CLI-00296,208105128593126,2025-03-16 22:15:00,64,2821.2,144.5,Streaming Video 4K (Netflix/YouTube),SIP_VOIP,0602290233,4.4
SESS-00296-3,CLI-00296,208105128593126,2025-03-05 09:15:00,26,1095.1,335.6,Cloud Storage (AWS/GCP/Drive),HTTPS,0632290113,4.7
SESS-00297-1,CLI-00297,208109987037739,2025-03-03 21:15:00,37,1622.3,375.0,Streaming Video 4K (Netflix/YouTube),SIP_VOIP,0642290185,4.6
SESS-00297-2,CLI-00297,208109987037739,2025-03-22 09:15:00,28,2374.0,86.3,Réseaux Sociaux (TikTok/Instagram),QUIC,0402290116,4.1
SESS-00297-3,CLI-00297,208109987037739,2025-03-14 18:15:00,70,1294.8,351.2,Cloud Storage (AWS/GCP/Drive),SIP_VOIP,0852290252,4.8
SESS-00298-1,CLI-00298,208106838055989,2025-03-02 08:15:00,44,1202.7,237.7,Visio Pro Teams/Zoom,QUIC,0402290016,4.6
SESS-00298-2,CLI-00298,208106838055989,2025-03-07 21:15:00,49,1804.4,300.0,Visio Pro Teams/Zoom,UDP_GAMING,0272290096,4.3
SESS-00298-3,CLI-00298,208106838055989,2025-03-01 20:15:00,64,1955.8,120.3,Navigation Web General HTTPS,HTTPS,0752292517,4.5
SESS-00299-1,CLI-00299,208103153445452,2025-03-11 22:15:00,25,2014.2,376.5,Gaming en Ligne UDP,HTTPS,0182290084,4.6
SESS-00299-2,CLI-00299,208103153445452,2025-03-12 19:15:00,40,3078.7,79.5,Gaming en Ligne UDP,UDP_GAMING,0452290116,4.2
SESS-00299-3,CLI-00299,208103153445452,2025-03-28 10:15:00,118,560.9,102.4,Navigation Web General HTTPS,UDP_GAMING,0132290536,4.0
SESS-00300-1,CLI-00300,208109362994830,2025-03-05 15:15:00,95,859.7,417.7,Navigation Web General HTTPS,SIP_VOIP,0782290199,4.2
SESS-00300-2,CLI-00300,208109362994830,2025-03-04 19:15:00,54,1102.6,86.6,Réseaux Sociaux (TikTok/Instagram),QUIC,0932290268,4.2
SESS-00300-3,CLI-00300,208109362994830,2025-03-27 21:15:00,112,2712.6,73.5,Visio Pro Teams/Zoom,UDP_GAMING,0382290294,3.9
SESS-00301-1,CLI-00301,208105671518163,2025-03-08 15:15:00,62,2137.9,228.6,Gaming en Ligne UDP,HTTPS,0922290147,4.0
SESS-00301-2,CLI-00301,208105671518163,2025-03-07 17:15:00,104,1892.9,5.1,Streaming Video 4K (Netflix/YouTube),HTTPS,0012290073,4.3
SESS-00301-3,CLI-00301,208105671518163,2025-03-23 10:15:00,75,2400.2,40.9,Cloud Storage (AWS/GCP/Drive),QUIC,0772290014,4.7
SESS-00302-1,CLI-00302,208105849586164,2025-03-04 21:15:00,6,1762.6,442.2,Streaming Video 4K (Netflix/YouTube),HTTPS,0292290237,4.7
SESS-00302-2,CLI-00302,208105849586164,2025-03-26 21:15:00,78,646.5,404.5,Navigation Web General HTTPS,UDP_GAMING,0322290049,3.9
SESS-00302-3,CLI-00302,208105849586164,2025-03-22 10:15:00,24,2582.2,209.3,Streaming Video 4K (Netflix/YouTube),QUIC,0942290029,4.2
SESS-00303-1,CLI-00303,208105991783180,2025-03-09 10:15:00,72,1377.8,187.3,Réseaux Sociaux (TikTok/Instagram),UDP_GAMING,0512290025,4.9
SESS-00303-2,CLI-00303,208105991783180,2025-03-23 09:15:00,80,1508.5,287.9,Streaming Video 4K (Netflix/YouTube),QUIC,0172290016,4.4
SESS-00303-3,CLI-00303,208105991783180,2025-03-07 13:15:00,99,835.2,176.0,Visio Pro Teams/Zoom,QUIC,0152290005,4.8
SESS-00304-1,CLI-00304,208105222732869,2025-03-08 20:15:00,15,112.1,249.7,Navigation Web General HTTPS,UDP_GAMING,0112290090,4.4
SESS-00304-2,CLI-00304,208105222732869,2025-03-11 14:15:00,119,1985.2,292.3,Visio Pro Teams/Zoom,UDP_GAMING,0612290122,4.7
SESS-00304-3,CLI-00304,208105222732869,2025-03-08 11:15:00,69,2497.1,128.3,Visio Pro Teams/Zoom,HTTPS,0182290045,4.6
SESS-00305-1,CLI-00305,208106567059103,2025-03-19 17:15:00,95,1912.8,43.5,Navigation Web General HTTPS,HTTPS,0212290334,4.3
SESS-00305-2,CLI-00305,208106567059103,2025-03-01 08:15:00,48,77.3,376.6,Visio Pro Teams/Zoom,UDP_GAMING,0132290145,4.2
SESS-00305-3,CLI-00305,208106567059103,2025-03-25 22:15:00,61,2779.2,217.1,Réseaux Sociaux (TikTok/Instagram),QUIC,0062290245,4.7
SESS-00306-1,CLI-00306,208102346349877,2025-03-18 17:15:00,10,2758.1,200.0,Cloud Storage (AWS/GCP/Drive),UDP_GAMING,0822290018,4.6
SESS-00306-2,CLI-00306,208102346349877,2025-03-09 12:15:00,70,230.6,34.6,Cloud Storage (AWS/GCP/Drive),HTTPS,0182290135,4.1
