id_finess_etablissement,nom_etablissement,categorie_etablissement,commune,code_postal,code_departement,nom_region,capacite_totale_lits,capacite_lits_reanimation,capacite_lits_urgences,latitude,longitude
40780801,DAME LES OLIVIERS,Institut Médico-Educatif (I.M.E.),CHATEAU ARNOUX ST AUBAN,4160,41 - Département 41,Île-de-France,138,11,16,44.081522,5.998657
40780827,DAME LA DURANCE,Institut Médico-Educatif (I.M.E.),CHATEAU ARNOUX ST AUBAN,4160,41 - Département 41,Île-de-France,76,8,12,44.081522,5.998657
40780868,ESAT PAUL MARTIN,Etablissement et Service d'Aide par le Travail (E.S.A.T.),DIGNE LES BAINS CEDEX,4005,40 - Département 40,Île-de-France,80,8,12,44.108308561,6.232416149
40780876,ESAT ATELIERS DU FOURNAS,Etablissement et Service d'Aide par le Travail (E.S.A.T.),CHATEAU ARNOUX ST AUBAN,4160,41 - Département 41,Île-de-France,70,8,12,44.065440317,5.98414372
40780884,EHPAD LA VALLEE DES CARLINES,Etablissement d'hébergement pour personnes âgées dépendantes,ST ANDRE LES ALPES,4170,41 - Département 41,Île-de-France,45,8,12,43.966766,6.509442
40780892,EHPAD DU LUBERON LE RAMEAU D'OR,Etablissement d'hébergement pour personnes âgées dépendantes,STE TULLE,4220,42 - Département 42,Île-de-France,75,8,12,43.788457,5.764498
40780900,EHPAD NOTRE DAME DU BOURG-ST MARTIN,Etablissement d'hébergement pour personnes âgées dépendantes,DIGNE LES BAINS,4000,40 - Département 40,Île-de-France,68,8,12,44.096919,6.234615
40780918,EHPAD SAINT DOMNIN,Etablissement d'hébergement pour personnes âgées dépendantes,DIGNE LES BAINS,4000,40 - Département 40,Île-de-France,72,8,12,44.083824241,6.227953199
40781015,FOYER HEBERG. LA SIMONETTE,Etab.Accueil Non Médicalisé pour personnes handicapées,FORCALQUIER,4300,43 - Département 43,Île-de-France,40,8,12,43.959556,5.775085
40781023,EHPAD L' EPI BLEU,Etablissement d'hébergement pour personnes âgées dépendantes,PUIMOISSON,4410,44 - Département 44,Île-de-France,60,8,12,43.86340796,6.130828807
40782021,CTRE SOINS DE SUITE READAPT LE COUSSON,Etablissement de santé privé autorisé en SSR,DIGNE LES BAINS CEDEX 9,4995,49 - Département 49,Île-de-France,250,20,30,44.05602219,6.207006416
40784167,CENTRE MEDICO-SCOLAIRE DE MANOSQUE,Centre Médico-Scolaire,MANOSQUE,4100,41 - Département 41,Île-de-France,250,20,30,43.835913577,5.784021264
40784175,CENTRE MEDICO SCOLAIRE DIGNE,Centre Médico-Scolaire,DIGNE LES BAINS,4000,40 - Département 40,Île-de-France,250,20,30,44.093456951,6.235289242
40784183,CENTRE MEDIC SCOLAIRE SISTERON,Centre Médico-Scolaire,SISTERON,4200,42 - Département 42,Île-de-France,250,20,30,44.180971047,5.946089701
40784191,CENTRE MED SCOL BARCELONNETTE,Centre Médico-Scolaire,BARCELONNETTE,4400,44 - Département 44,Île-de-France,250,20,30,44.386329116,6.650348773
40784811,SERVICE AEMO ADSEA 04,Services AEMO et AED,DIGNE LES BAINS,4000,40 - Département 40,Île-de-France,40,8,12,44.094478,6.230483948
40784829,SERVICE DE PREVENTION SPECIALISE,Club Equipe de Prévention,DIGNE LES BAINS,4000,40 - Département 40,Île-de-France,40,8,12,44.094478,6.230483948
40784837,ESAT DOMAINE DE LA HAUTE LEBRE,Etablissement et Service d'Aide par le Travail (E.S.A.T.),REVEST DU BION,4150,41 - Département 41,Île-de-France,61,8,12,44.115059945,5.53704336
40784860,CTRE NEPHRO B.BRAUN AVITUM MANOSQUE,Centre de dialyse,MANOSQUE,4100,41 - Département 41,Île-de-France,250,20,30,43.827105,5.807279
40784928,CENTRE PARENTAL PÔLE ENFANCE 04,Centre parental,DIGNE LES BAINS,4000,40 - Département 40,Île-de-France,40,8,12,44.098545,6.234419
40785016,FOYER HÉBERG.ADULTES HAND.LES TOURELLE,Etab.Accueil Non Médicalisé pour personnes handicapées,MANOSQUE,4100,41 - Département 41,Île-de-France,40,8,12,43.835014,5.779889
40785024,SSIAD DU SISTERONNAIS,Service de Soins Infirmiers A Domicile (S.S.I.A.D),SISTERON,4200,42 - Département 42,Île-de-France,67,8,12,44.238041,5.908798
40785065,RESIDENCE PAUL CEZANNE,Etablissement d'hébergement pour personnes âgées dépendantes,MALIJAI,4350,43 - Département 43,Île-de-France,62,8,12,44.049582,6.030961
40785123,FOYER HEBERG ADULTES HAND LE REGAIN,Etab.Accueil Non Médicalisé pour personnes handicapées,REVEST DU BION,4150,41 - Département 41,Île-de-France,52,8,12,44.074317,5.563512
40785164,CAMSP MANOSQUE,Centre Action Médico-Sociale Précoce (C.A.M.S.P.),MANOSQUE,4100,41 - Département 41,Île-de-France,40,8,12,43.829763,5.804082
40785172,FOYER HEBERG.ADULT.HAND.PAUL MARTIN,Etab.Accueil Non Médicalisé pour personnes handicapées,DIGNE LES BAINS,4000,40 - Département 40,Île-de-France,40,8,12,44.098545,6.234419
40785222,SSIAD DE LA RESIDENCE LES TILLEULS,Service de Soins Infirmiers A Domicile (S.S.I.A.D),ORAISON,4700,47 - Département 47,Île-de-France,67,8,12,43.908224886,5.910525294
40785263,SSIAD MUTUELLES DU SOLEIL,Service de Soins Infirmiers A Domicile (S.S.I.A.D),DIGNE LES BAINS,4000,40 - Département 40,Île-de-France,88,8,12,44.095107,6.235585
40785339,MECS DOMAINE D'AUROUE,Maison d'Enfants à Caractère Social,FORCALQUIER,4300,43 - Département 43,Île-de-France,40,8,12,43.938756828,5.794670723
40785388,RESIDENCE REINE BEATRIX,Résidences autonomie,DIGNE LES BAINS,4000,40 - Département 40,Île-de-France,97,8,12,44.096807,6.241249
40785412,EHPAD PAUL HONNORAT,Etablissement d'hébergement pour personnes âgées dépendantes,TURRIERS,4250,42 - Département 42,Île-de-France,40,8,12,44.40119848,6.168334975
40785529,EHPAD LE CROU DE BANE,Etablissement d'hébergement pour personnes âgées dépendantes,BANON,4150,41 - Département 41,Île-de-France,61,8,12,44.044349,5.6413
40785628,EHPAD DE L'EPS DUCELIA,Etablissement d'hébergement pour personnes âgées dépendantes,CASTELLANE,4120,41 - Département 41,Île-de-France,78,8,12,43.847992502,6.505157031
40785677,EHPAD RESIDENCE LE PARC,Etablissement d'hébergement pour personnes âgées dépendantes,ENTREVAUX,4320,43 - Département 43,Île-de-France,71,8,12,43.947072286,6.841681291
40785727,EHPAD SAINT MICHEL FORCALQUIER,Etablissement d'hébergement pour personnes âgées dépendantes,FORCALQUIER,4300,43 - Département 43,Île-de-France,92,8,12,43.960133439,5.780591181
40785776,EHPAD SAINTE-ANNE,Etablissement d'hébergement pour personnes âgées dépendantes,JAUSIERS,4850,48 - Département 48,Île-de-France,72,8,12,44.417431,6.727053
40785826,EHPAD LOU CIGALOU,Etablissement d'hébergement pour personnes âgées dépendantes,LES MEES,4190,41 - Département 41,Île-de-France,72,8,12,44.02371,5.960753
40785875,EHPAD RESIDENCE LES TILLEULS,Etablissement d'hébergement pour personnes âgées dépendantes,ORAISON,4700,47 - Département 47,Île-de-France,101,8,12,43.908224886,5.910525294
40785925,EHPAD L'OUSTAOU,Etablissement d'hébergement pour personnes âgées dépendantes,RIEZ,4500,45 - Département 45,Île-de-France,63,8,12,43.818951,6.089579
40785974,EHPAD EPS VALLEE DE LA BLANCHE,Etablissement d'hébergement pour personnes âgées dépendantes,SEYNE LES ALPES,4140,41 - Département 41,Île-de-France,69,8,12,44.349905,6.380336
40786022,EHPAD LE VALENSOLEILLE,Etablissement d'hébergement pour personnes âgées dépendantes,VALENSOLE,4210,42 - Département 42,Île-de-France,84,8,12,43.836197704,5.979202711
40786378,CONSULTATIONS DE NOURRISSONS,Etablissement Consultation Protection Infantile,DIGNE LES BAINS,4000,40 - Département 40,Île-de-France,250,20,30,44.094841,6.234088
40786428,CONSULTATIONS DE NOURRISSONS,Etablissement Consultation Protection Infantile,CHATEAU ARNOUX ST AUBAN,4160,41 - Département 41,Île-de-France,250,20,30,44.093331283,6.009139221
40786626,INSTITUT AVENIR PROVENCE,Maison d'Enfants à Caractère Social,MANOSQUE CEDEX,4107,41 - Département 41,Île-de-France,62,8,12,43.83241628,5.7969116
40786972,EHPAD ST ANDRE CHI MANOSQUE,Etablissement d'hébergement pour personnes âgées dépendantes,MANOSQUE,4100,41 - Département 41,Île-de-France,50,8,12,43.828887,5.785966
40787020,EHPAD LES CIGALINES,Etablissement d'hébergement pour personnes âgées dépendantes,SISTERON,4200,42 - Département 42,Île-de-France,53,8,12,44.193036,5.943788
40787129,EHPAD EPS P.GROUES BARCELONNETTE,Etablissement d'hébergement pour personnes âgées dépendantes,BARCELONNETTE,4400,44 - Département 44,Île-de-France,49,8,12,44.387497,6.649545
40787228,MAS DE FORCALQUIER,Maison d'Accueil Spécialisée (M.A.S.),FORCALQUIER,4300,43 - Département 43,Île-de-France,50,8,12,43.954676,5.763432
40787368,ASSOC BAS ALPINE ACTION EDUCATIVE,Service d'Enquêtes Sociales (S.E.S.),DIGNE LES BAINS,4000,40 - Département 40,Île-de-France,40,8,12,44.091832,6.239536
40787541,CTRE NEPHRO B.BRAUN AVITUM DIGNE,Structure d'Alternative à la dialyse en centre,DIGNE LES BAINS,4000,40 - Département 40,Île-de-France,250,20,30,44.093456951,6.235289242
40787608,LOG FOYER LES VISITANDINES,Résidences autonomie,SISTERON,4200,42 - Département 42,Île-de-France,70,8,12,44.195557,5.944206
40787715,SSIAD CHI MANOSQUE,Service de Soins Infirmiers A Domicile (S.S.I.A.D),MANOSQUE,4100,41 - Département 41,Île-de-France,40,8,12,43.827200036,5.809675196
40787772,CENTRE HOSPIT SPE PSY DIGNE LES BAINS,Centre Hospitalier (C.H.),DIGNE LES BAINS CEDEX 9,4995,49 - Département 49,Île-de-France,250,20,30,44.07718681,6.187212113
40787798,SECTION LOCALE DU C.L.E.R.,Etablissement Information Consultation Conseil Familial,DIGNE LES BAINS,4000,40 - Département 40,Île-de-France,250,20,30,44.093456951,6.235289242
40787806,SECTION LOCALE DU C.L.E.R.,Etablissement Information Consultation Conseil Familial,SISTERON,4200,42 - Département 42,Île-de-France,250,20,30,44.194610888,5.942987753
40787814,CENTRE D'ACTION EDUCATIVE,Centre d'Action Educative (C.A.E.),DIGNE LES BAINS,4000,40 - Département 40,Île-de-France,40,8,12,44.09366,6.237301
40788218,HJ YVES ARNOUX MANOSQUE,Centre Hospitalier (C.H.),MANOSQUE,4100,41 - Département 41,Île-de-France,250,20,30,43.827343808,5.784922696
40788234,EHPAD LES LAVANDINES,Etablissement d'hébergement pour personnes âgées dépendantes,CHAMPTERCIER,4660,46 - Département 46,Île-de-France,84,8,12,44.090904654,6.15572795
40788267,CSAPA ADDICTION FRANCE 04,Centre soins accompagnement prévention addictologie (CSAPA),DIGNE LES BAINS,4000,40 - Département 40,Île-de-France,40,8,12,44.094479,6.235749
40788440,CHI MANOSQUE USLD SITE SAINT ANDRE,Etablissement de Soins Longue Durée,MANOSQUE,4100,41 - Département 41,Île-de-France,250,20,30,43.828887,5.785966
40788580,HJ PSY IJ CHATEAU ARNOUX,Centre Hospitalier (C.H.),CHATEAU ARNOUX ST AUBAN,4160,41 - Département 41,Île-de-France,250,20,30,44.098830487,6.011121234
40788606,ATELIER PROTEGE BLEONE DURANCE,Entreprise adaptée,CHATEAU ARNOUX ST AUBAN,4160,41 - Département 41,Île-de-France,40,8,12,44.065423,5.984987
40788689,EHPAD LES CEDRES,Etablissement d'hébergement pour personnes âgées dépendantes,MANOSQUE,4100,41 - Département 41,Île-de-France,84,8,12,43.829538,5.786415
40788770,SSIAD SAINTE-ANNE,Service de Soins Infirmiers A Domicile (S.S.I.A.D),JAUSIERS,4850,48 - Département 48,Île-de-France,49,8,12,44.417431,6.727053
40788788,SSIAD DU CH DE RIEZ,Service de Soins Infirmiers A Domicile (S.S.I.A.D),RIEZ,4500,45 - Département 45,Île-de-France,40,8,12,43.818951,6.089579
40788838,SSIAD DE L'EHPAD LOU CIGALOU,Service de Soins Infirmiers A Domicile (S.S.I.A.D),LES MEES,4190,41 - Département 41,Île-de-France,40,8,12,44.02371,5.960753
40788861,EHPAD RESIDENCE DU LAC,Etablissement d'hébergement pour personnes âgées dépendantes,UBAYE SERRE PONCON,4340,43 - Département 43,Île-de-France,52,8,12,44.443689341,6.320034439
40788887,HJ PSY GEN SISTERON,Centre Hospitalier (C.H.),SISTERON,4200,42 - Département 42,Île-de-France,250,20,30,44.19477178,5.944778852
40788895,CHRS COALLIA,Centre Hébergement & Réinsertion Sociale (C.H.R.S.),DIGNE LES BAINS,4000,40 - Département 40,Île-de-France,43,8,12,44.098545,6.234419
40788903,EHPAD RESIDENCE BELLES FONTAINES,Etablissement d'hébergement pour personnes âgées dépendantes,ORAISON,4700,47 - Département 47,Île-de-France,90,8,12,43.917590684,5.917961178
40788937,CDS DENTAIRE,Centre de Santé,MANOSQUE,4100,41 - Département 41,Île-de-France,250,20,30,43.830818,5.785486
40788994,GRETA ANTENNE DE SISTERON,Ecoles Formant aux Professions Sanitaires,SISTERON,4200,42 - Département 42,Île-de-France,250,20,30,44.182724,5.946922
40789026,SESSAD LES OLIVIERS,Service d'Éducation Spéciale et de Soins à Domicile,CHATEAU ARNOUX ST AUBAN,4600,46 - Département 46,Île-de-France,40,8,12,44.072996,5.990107
40789075,EHPAD LOU SEREN,Etablissement d'hébergement pour personnes âgées dépendantes,FORCALQUIER,4300,43 - Département 43,Île-de-France,44,8,12,43.962429,5.775938
40789232,HJ VILLA VERTE FORCALQUIER,Centre Hospitalier (C.H.),FORCALQUIER,4300,43 - Département 43,Île-de-France,250,20,30,43.960479986,5.778048621
40789240,EHPAD N.D. DU BOURG -SITE DU BOURG,Etablissement d'hébergement pour personnes âgées dépendantes,DIGNE LES BAINS,4000,40 - Département 40,Île-de-France,40,8,12,44.096913,6.241121
40789323,SESSAD LA DURANCE,Service d'Éducation Spéciale et de Soins à Domicile,L ESCALE,4160,41 - Département 41,Île-de-France,42,8,12,44.081693,6.021426
50000041,CENTRE MEDICAL RHONE AZUR BRIANCON,Etablissement de santé privé autorisé en SSR,BRIANCON CEDEX,5105,51 - Département 51,Île-de-France,250,20,30,44.90631381,6.633120318
50000058,CENTRE MEDICAL SSR RIO VERT,Etablissement de santé privé autorisé en SSR,LA SAULCE,5110,51 - Département 51,Île-de-France,250,20,30,44.425154,6.004646
50000066,CENTRE MEDICAL LA SOURCE,Etablissement de santé privé autorisé en SSR,ST LEGER LES MELEZES,5260,52 - Département 52,Île-de-France,250,20,30,44.648285655,6.200145416
50000090,POLYCLINIQUE DES ALPES DU SUD GAP,Etablissement de Soins Pluridisciplinaire,GAP,5000,50 - Département 50,Île-de-France,250,20,30,44.56869775,6.070468676
50000132,CH BUECH DURANCE LARAGNE,Centre Hospitalier (C.H.),LARAGNE MONTEGLIN,5300,53 - Département 53,Île-de-France,250,20,30,44.319998045,5.816636968
50000207,CMPP PEP ADS,Centre Médico-Psycho-Pédagogique (C.M.P.P.),GAP,5000,50 - Département 50,Île-de-France,40,8,12,44.543906466,6.06307073
50000223,CENTRE HOSPITALIER AIGUILLES QUEYRAS,"Centre hospitalier, ex Hôpital local",AIGUILLES,5470,54 - Département 54,Île-de-France,250,20,30,44.78127,6.867975
50000231,CH LES ESCARTONS A BRIANCON,Centre Hospitalier (C.H.),BRIANCON CEDEX,5105,51 - Département 51,Île-de-France,250,20,30,44.907264257,6.632995449
50000256,CENTRE HOSPITALIER D'EMBRUN,Centre Hospitalier (C.H.),EMBRUN,5200,52 - Département 52,Île-de-France,250,20,30,44.561335,6.492721
50000298,SSR LA GUISANE,Etablissement de santé privé autorisé en SSR,VILLAR ST PANCRACE,5100,51 - Département 51,Île-de-France,250,20,30,44.878987437,6.639044751
50000314,IME LE JOUCLARET,Institut Médico-Educatif (I.M.E.),BRIANCON,5100,51 - Département 51,Île-de-France,40,8,12,44.911754,6.626368
50000330,PSY GEN LE CHABRE LARAGNE,Centre Hospitalier (C.H.),LARAGNE MONTEGLIN,5300,53 - Département 53,Île-de-France,250,20,30,44.315478,5.823315
50000348,CHI DES ALPES DU SUD SITE DE GAP,Centre Hospitalier (C.H.),GAP CEDEX,5007,50 - Département 50,Île-de-France,250,20,30,44.556394347,6.073268087
50000363,DAME JEAN CLUZEL,Institut Médico-Educatif (I.M.E.),SAVINES LE LAC,5160,51 - Département 51,Île-de-France,75,8,12,44.52593183,6.404946373
50000454,LE FUTUR ANTERIEUR,Maison de Santé pour Maladies Mentales,EMBRUN,5200,52 - Département 52,Île-de-France,250,20,30,44.575302,6.499997
50000488,CLINIQUE DU SOUFFLE LES ACACIAS,Etablissement de santé privé autorisé en SSR,BRIANCON CEDEX,5107,51 - Département 51,Île-de-France,250,20,30,44.908364865,6.631696993
50000520,MAS LES ROSEAUX,Maison d'Accueil Spécialisée (M.A.S.),BRIANCON,5100,51 - Département 51,Île-de-France,40,8,12,44.910019,6.631925
50000637,CLINIQUE MONTJOY,Etablissement de santé privé autorisé en SSR,BRIANCON,5100,51 - Département 51,Île-de-France,250,20,30,44.910019,6.631925
50000835,SAFEP SSEFIS URAPEDA,Service d'Éducation Spéciale et de Soins à Domicile,GAP,5000,50 - Département 50,Île-de-France,40,8,12,44.566544,6.078441
50000991,CENTRE MEDICAL CHANT'OURS,Etablissement de santé privé autorisé en SSR,BRIANCON CEDEX,5107,51 - Département 51,Île-de-France,90,8,12,44.918614,6.621068
50001064,CENTRE MEDICAL LA DURANCE,Etablissement de santé privé autorisé en SSR,TALLARD,5130,51 - Département 51,Île-de-France,250,20,30,44.461822,6.061516
50001288,SERVICE AEMO ADSEA 05,Services AEMO et AED,GAP,5000,50 - Département 50,Île-de-France,250,20,30,44.55018432,6.057633625
50001403,SSIAD VIVRE DANS SON PAYS,Service de Soins Infirmiers A Domicile (S.S.I.A.D),LARAGNE MONTEGLIN,5300,53 - Département 53,Île-de-France,73,8,12,44.321031,5.81563
50001452,SSIAD VIVRE SA VIE CHEZ SOI - VVCS,Service de Soins Infirmiers A Domicile (S.S.I.A.D),ST CREPIN,5600,56 - Département 56,Île-de-France,65,8,12,44.708111,6.606597
50001486,EFS PACA CORSE SITE DE GAP,Etablissement de Transfusion Sanguine,GAP CEDEX,5007,50 - Département 50,Île-de-France,250,20,30,44.556394347,6.073268087
50001494,EHPAD LE CHALET DU SOLEIL,Etablissement d'hébergement pour personnes âgées dépendantes,BRIANCON,5100,51 - Département 51,Île-de-France,82,8,12,44.90712185,6.628171826
50001502,SSIAD ESSOR,Service de Soins Infirmiers A Domicile (S.S.I.A.D),GAP,5000,50 - Département 50,Île-de-France,66,8,12,44.539052,6.055151
50001510,SSIAD SIAM BEN A L'OUSTAU,Service de Soins Infirmiers A Domicile (S.S.I.A.D),VEYNES,5400,54 - Département 54,Île-de-France,40,8,12,44.533283,5.819374
50001528,SSIAD BIEN CHEZ SOI,Service de Soins Infirmiers A Domicile (S.S.I.A.D),LA FARE EN CHAMPSAUR,5500,55 - Département 55,Île-de-France,56,8,12,44.675756358,6.071516763
50001536,SSIAD ADESSA,Service de Soins Infirmiers A Domicile (S.S.I.A.D),GAP,5000,50 - Département 50,Île-de-France,79,8,12,44.56749,6.108956
50001585,LOGEMENT FOYER SOLEIL,Résidences autonomie,LARAGNE MONTEGLIN,5300,53 - Département 53,Île-de-France,54,8,12,44.31252,5.823825
50001601,EHPAD LES ROCHES D'OR,Etablissement d'hébergement pour personnes âgées dépendantes,ORPIERRE,5700,57 - Département 57,Île-de-France,40,8,12,44.31396369,5.693449248
50001619,MECS CEFP ADSEA05,Maison d'Enfants à Caractère Social,ASPRES SUR BUECH,5140,51 - Département 51,Île-de-France,40,8,12,44.539629,5.777925
50001643,SAAD C.C.A.S. BRIANCON,Service autonomie aide (SAA),BRIANCON,5100,51 - Département 51,Île-de-France,40,8,12,44.899916,6.64284
50001650,SAAD C.C.A.S. LARAGNE-MONTEGLIN,Service autonomie aide (SAA),LARAGNE MONTEGLIN,5300,53 - Département 53,Île-de-France,40,8,12,44.31428094,5.82199711
50001726,SSIAD BIEN VIVRE ENTRE AYGUES/BUECH,Service de Soins Infirmiers A Domicile (S.S.I.A.D),SERRES,5700,57 - Département 57,Île-de-France,44,8,12,44.426856938,5.71336502
50001833,EHPAD LES CHANTERELLES,Etablissement d'hébergement pour personnes âgées dépendantes,EMBRUN,5200,52 - Département 52,Île-de-France,83,8,12,44.563740701,6.49578201
50001841,LES SABOTS DE VENUS - CH D'AIGUILLES,Etablissement d'hébergement pour personnes âgées dépendantes,AIGUILLES,5470,54 - Département 54,Île-de-France,40,8,12,44.78127,6.867975
50001858,EHPAD CHABRE,Etablissement d'hébergement pour personnes âgées dépendantes,LARAGNE MONTEGLIN,5300,53 - Département 53,Île-de-France,50,8,12,44.315478,5.823315
50001932,EFS ALPES MEDITERRANEE CH DE BRIANCON,Etablissement de Transfusion Sanguine,BRIANCON CEDEX,5105,51 - Département 51,Île-de-France,250,20,30,44.907336187,6.63045108
50001965,SAAD ADMR DES HAUTES-ALPES,Service autonomie aide (SAA),GAP,5000,50 - Département 50,Île-de-France,40,8,12,44.562606,6.083508
50002013,MECS LA SAPINETTE,Maison d'Enfants à Caractère Social,ST BONNET EN CHAMPSAUR,5500,55 - Département 55,Île-de-France,40,8,12,44.683154,6.111436
50002021,MECS PERCE NEIGE,Maison d'Enfants à Caractère Social,GAP,5000,50 - Département 50,Île-de-France,54,8,12,44.561575,6.064265
50002047,EHPAD AUGUSTIN GUILLAUME,Etablissement d'hébergement pour personnes âgées dépendantes,GUILLESTRE,5600,56 - Département 56,Île-de-France,80,8,12,44.662073082,6.653288144
50002054,EHPAD FRANCOIS PAVIE,Etablissement d'hébergement pour personnes âgées dépendantes,SAVINES LE LAC,5160,51 - Département 51,Île-de-France,60,8,12,44.526504,6.404432
50002062,EHPAD RESIDENCE LE DRAC,Etablissement d'hébergement pour personnes âgées dépendantes,LA FARE EN CHAMPSAUR,5500,55 - Département 55,Île-de-France,82,8,12,44.676356759,6.066881634
50002096,ESAT PLEIN SOLEIL,Etablissement et Service d'Aide par le Travail (E.S.A.T.),TALLARD,5130,51 - Département 51,Île-de-France,74,8,12,44.455745,6.064864
50002104,ESAT DE ROSANS,Etablissement et Service d'Aide par le Travail (E.S.A.T.),ROSANS,5150,51 - Département 51,Île-de-France,63,8,12,44.381944042,5.476035041
50002112,FOYER DE JEUNES TRAVAILLEURS,Foyer de Jeunes Travailleurs (résidence sociale ou non),GAP,5000,50 - Département 50,Île-de-France,136,10,16,44.557277,6.081422
50002138,EHPAD LES TROIS FONTAINES,Etablissement d'hébergement pour personnes âgées dépendantes,GAP,5000,50 - Département 50,Île-de-France,100,8,12,44.557641757,6.064521845
50002328,ESAT CEUZE,Etablissement et Service d'Aide par le Travail (E.S.A.T.),GAP,5000,50 - Département 50,Île-de-France,105,8,12,44.581077567,6.107563568
50002336,EANM LES GUERINS,Etab.Accueil Non Médicalisé pour personnes handicapées,SIGOYER,5130,51 - Département 51,Île-de-France,43,8,12,44.477101518,5.976377481
50002351,CENTRE RHONE AZUR GAP,Etablissement de santé privé autorisé en SSR,GAP,5000,50 - Département 50,Île-de-France,250,20,30,44.567741372,6.069093344
50002369,CMP HELENE CHAIGNEAU GAP,Centre Médico-Psychologique (C.M.P.),GAP,5000,50 - Département 50,Île-de-France,250,20,30,44.56542688,6.083578574
50002385,MECS LA RECAMPA,Maison d'Enfants à Caractère Social,LA ROCHE DES ARNAUDS,5400,54 - Département 54,Île-de-France,40,8,12,44.557325,5.958548
50002450,CRP CHANTOISEAU,Établissement et Service de Réadaptation Professionnelle,BRIANCON,5100,51 - Département 51,Île-de-France,90,8,12,44.918614,6.621068
50002559,"CENTRE PSYCHOPEDAGOGIQUE ""ELAN""",Centre d'Action Educative (C.A.E.),VAL DES PRES,5100,51 - Département 51,Île-de-France,40,8,12,44.945909136,6.679766197
50002609,ACCUEIL JOUR PERSONNE AGEE CHANTOISEAU,Centre de Jour pour Personnes Agées,BRIANCON CEDEX,5107,51 - Département 51,Île-de-France,40,8,12,44.918407808,6.620581866
50002658,UEROS RHONE AZUR,Unités Evaluation Réentraînement et d'Orient. Soc. et Pro.,BRIANCON,5100,51 - Département 51,Île-de-France,40,8,12,44.912028,6.625515
50002708,EANM DE LA FONDATION EDITH SELTZER,Etab.Accueil Non Médicalisé pour personnes handicapées,BRIANCON,5100,51 - Département 51,Île-de-France,48,8,12,44.918614,6.621068
50002740,PHARMACIE DU PROREL,Pharmacie d'Officine,BRIANCON,5100,51 - Département 51,Île-de-France,250,20,30,44.896404,6.634346
50002765,SELARL PHARMACIE DU MELEZIN,Pharmacie d'Officine,BRIANCON,5100,51 - Département 51,Île-de-France,250,20,30,44.89106,6.633928
50002781,SELARL PHARMACIE DU QUINZE NEUF,Pharmacie d'Officine,BRIANCON,5100,51 - Département 51,Île-de-France,250,20,30,44.898228989,6.643547812
50002799,CENTRE DE FORMATION DU C.H.I.C.A.S,Ecoles Formant aux Professions Sanitaires,GAP,5000,50 - Département 50,Île-de-France,250,20,30,44.562127652,6.079835787
50002815,SELARL PHARMACIE DU CHAMP DE MARS,Pharmacie d'Officine,BRIANCON,5100,51 - Département 51,Île-de-France,250,20,30,44.901987408,6.645744992
50002831,PHARMACIE STEINMETZ-PEGOUD,Pharmacie d'Officine,BRIANCON,5100,51 - Département 51,Île-de-France,250,20,30,44.895607,6.636489
50002849,IFSI DU CH BRIANÇON,Ecoles Formant aux Professions Sanitaires,BRIANCON,5100,51 - Département 51,Île-de-France,250,20,30,44.907712,6.629106
50002864,SELARL PHARMACIE GRAND BOUCLE BORNAND,Pharmacie d'Officine,BRIANCON,5100,51 - Département 51,Île-de-France,250,20,30,44.898228989,6.643547812
50002898,CENTRE DE FORMATION CRP CHANTOISEAU,Ecoles Formant aux Professions Sanitaires et Sociales,BRIANCON CEDEX,5107,51 - Département 51,Île-de-France,250,20,30,44.918407808,6.620581866
50002914,SELARL PHARMACIE DU HAUT BUECH,Pharmacie d'Officine,ASPRES SUR BUECH,5140,51 - Département 51,Île-de-France,250,20,30,44.521143,5.75075
50002930,SELARL C LA PHARMACIE D'ANCELLE,Pharmacie d'Officine,ANCELLE,5260,52 - Département 52,Île-de-France,250,20,30,44.624844667,6.206164573
50002963,PHARMACIE DU MONT GUILLAUME,Pharmacie d'Officine,EMBRUN,5200,52 - Département 52,Île-de-France,250,20,30,44.564659,6.495974
50002997,PHARMACIE DE TOKORO,Pharmacie d'Officine,GAP,5000,50 - Département 50,Île-de-France,250,20,30,44.568543,6.1003
50003011,IME LE BOIS DE ST-JEAN,Institut Médico-Educatif (I.M.E.),GAP CEDEX,5006,50 - Département 50,Île-de-France,76,8,12,44.541737505,6.052129732
50003029,EHPAD JEAN MARTIN,Etablissement d'hébergement pour personnes âgées dépendantes,GAP,5000,50 - Département 50,Île-de-France,63,8,12,44.558188499,6.072620886
50003037,SELAS PHIE DE L'ARGENTIERE LA BESSEE,Pharmacie d'Officine,L ARGENTIERE LA BESSEE,5120,51 - Département 51,Île-de-France,250,20,30,44.797264122,6.558095004
50003060,PHARMACIE BONNET,Pharmacie d'Officine,TALLARD,5130,51 - Département 51,Île-de-France,250,20,30,44.461651,6.055057
50003078,LOGIS DES JEUNES,Foyer de Jeunes Travailleurs (résidence sociale ou non),L ARGENTIERE LA BESSEE,5120,51 - Département 51,Île-de-France,40,8,12,44.790031476,6.557120671
50003110,SELURL PHARMACIE CENTRALE VEYNES,Pharmacie d'Officine,VEYNES,5400,54 - Département 54,Île-de-France,250,20,30,44.535087267,5.828127227
50003144,SELARL GAP ALPES PHARMACIE,Pharmacie d'Officine,GAP,5000,50 - Département 50,Île-de-France,250,20,30,44.558713314,6.079765354
