id_releve_urgences,id_finess_etablissement,nom_etablissement,commune,code_departement,nom_region,horodate_pas_1heure,nombre_admissions_heure,temps_attente_moyen_minutes,taux_occupation_lits_urgences_pct,statut_tension_urgences
URG-01560,60001625,CENTRE JEAN CHANTON ROQUEBILLIERE,ROQUEBILLIERE,64 - Département 64,Île-de-France,2026-08-17 19:00:00 UTC,55,137,48.4,NORMAL
URG-01561,20000030,EHPAD CH HIRSON,HIRSON,25 - Département 25,Île-de-France,2026-08-17 19:00:00 UTC,49,125,115.0,TENSION_EXTREME_PLAN_BLANC
URG-01562,30785430,POLYCLINIQUE SAINT-ODILON,MOULINS,30 - Département 30,Île-de-France,2026-08-17 19:00:00 UTC,29,86,49.1,NORMAL
URG-01563,30009229,CMP ADULTES COSNE D'ALLIER,COSNE D ALLIER,34 - Département 34,Île-de-France,2026-08-17 19:00:00 UTC,43,114,61.4,NORMAL
URG-01564,60781929,CLINIQUE DE LA COSTIERE,NICE,60 - Département 60,Île-de-France,2026-08-17 19:00:00 UTC,84,140,139.2,TENSION_EXTREME_PLAN_BLANC
URG-01565,60780277,CLINIQUE SAINTE BRIGITTE,GRASSE,61 - Département 61,Île-de-France,2026-08-17 19:00:00 UTC,38,317,51.5,NORMAL
URG-01566,60019288,GCS HOP PEDIA NICE CHU LENVAL ET SIEGE,NICE,62 - Département 62,Île-de-France,2026-08-17 19:00:00 UTC,63,309,104.7,SOUS_TENSION
URG-01567,50005628,SSIAD CH D'EMBRUN,EMBRUN,52 - Département 52,Île-de-France,2026-08-17 19:00:00 UTC,43,129,85.6,SOUS_TENSION
URG-01568,20001061,CH CHÂTEAU-THIERRY,CHATEAU THIERRY,24 - Département 24,Île-de-France,2026-08-17 19:00:00 UTC,25,212,87.1,SOUS_TENSION
URG-01569,20004586,EHPAD CH SAINT-QUENTIN HUGO,ST QUENTIN CEDEX,23 - Département 23,Île-de-France,2026-08-17 19:00:00 UTC,72,166,84.1,NORMAL
URG-01570,20004701,EHPAD CH LA FÈRE,LA FERE,28 - Département 28,Île-de-France,2026-08-17 19:00:00 UTC,29,146,91.4,SOUS_TENSION
URG-01571,20004750,EHPAD CH VERVINS,VERVINS,21 - Département 21,Île-de-France,2026-08-17 19:00:00 UTC,39,149,107.4,SOUS_TENSION
URG-01572,30785885,HOPITAL DE JOUR PSY INFANTJUV,VICHY,32 - Département 32,Île-de-France,2026-08-17 19:00:00 UTC,42,185,67.0,NORMAL
URG-01573,20002051,FOYER THÉRAPEUTIQUE EPSM AISNE,SOISSONS,22 - Département 22,Île-de-France,2026-08-17 19:00:00 UTC,54,244,80.0,NORMAL
URG-01574,50002849,IFSI DU CH BRIANÇON,BRIANCON,51 - Département 51,Île-de-France,2026-08-17 19:00:00 UTC,63,255,80.4,NORMAL
URG-01575,60033172,CHU CCAS NICE EL NOUZAH,NICE,60 - Département 60,Île-de-France,2026-08-17 19:00:00 UTC,35,52,114.2,TENSION_EXTREME_PLAN_BLANC
URG-01576,20012506,CSAPA DU CH SAINT-QUENTIN,ST QUENTIN CEDEX,23 - Département 23,Île-de-France,2026-08-17 19:00:00 UTC,45,136,80.9,NORMAL
URG-01577,10007920,HDJ ADULTES AMBERIEU,AMBERIEU EN BUGEY,15 - Département 15,Île-de-France,2026-08-17 19:00:00 UTC,74,235,121.9,TENSION_EXTREME_PLAN_BLANC
URG-01578,20018248,CHU COALLIA ESSOMES SUR MARNE,ESSOMES SUR MARNE,24 - Département 24,Île-de-France,2026-08-17 19:00:00 UTC,36,103,59.1,NORMAL
URG-01579,20018453,SANTELYS DIALYSE À DOMICILE CH SOISSON,COURMELLES,22 - Département 22,Île-de-France,2026-08-17 19:00:00 UTC,12,118,74.2,NORMAL
URG-01580,30009005,CATTP DU CH DAINAY LE CHATEAU,AINAY LE CHATEAU,33 - Département 33,Île-de-France,2026-08-17 19:00:00 UTC,51,167,59.3,NORMAL
URG-01581,60014529,EAM L'EOLIENNE DU CH DE BREIL,BREIL SUR ROYA,65 - Département 65,Île-de-France,2026-08-17 19:00:00 UTC,15,186,62.7,NORMAL
URG-01582,10000180,CH PUBLIC HAUTEVILLE - UNITE ESPERANCE,PLATEAU D HAUTEVILLE,11 - Département 11,Île-de-France,2026-08-17 19:00:00 UTC,78,245,119.5,TENSION_EXTREME_PLAN_BLANC
URG-01583,60000478,CENTRE HOSPITALIER DE GRASSE,GRASSE CEDEX,61 - Département 61,Île-de-France,2026-08-17 19:00:00 UTC,34,56,131.0,TENSION_EXTREME_PLAN_BLANC
URG-01584,20004669,EHPAD CH SOISSONS,SOISSONS,22 - Département 22,Île-de-France,2026-08-17 19:00:00 UTC,68,266,85.7,SOUS_TENSION
URG-01585,30785869,ESPACE CANGUILHEM,VICHY,32 - Département 32,Île-de-France,2026-08-17 19:00:00 UTC,65,333,46.3,NORMAL
URG-01586,60003779,SSIAD CH DU PAYS DE LA ROUDOULE,PUGET THENIERS,62 - Département 62,Île-de-France,2026-08-17 19:00:00 UTC,34,85,46.2,NORMAL
URG-01587,40000911,CENTRE HOSPITALIER DE DIGNE LES BAINS,DIGNE LES BAINS CEDEX 9,49 - Département 49,Île-de-France,2026-08-17 19:00:00 UTC,58,63,97.1,SOUS_TENSION
URG-01588,70005228,IFSI-IFAS CH ARDECHE MERIDIONALE,AUBENAS CEDEX,72 - Département 72,Île-de-France,2026-08-17 19:00:00 UTC,58,147,67.4,NORMAL
URG-01589,60787579,IFSI - IFAS CH CANNES,CANNES CEDEX,64 - Département 64,Île-de-France,2026-08-17 19:00:00 UTC,36,148,52.0,NORMAL
URG-01590,60788577,HJ RAIMBALDI CHS SAINTE MARIE,NICE,60 - Département 60,Île-de-France,2026-08-17 19:00:00 UTC,13,225,114.3,TENSION_EXTREME_PLAN_BLANC
URG-01591,10000495,CENTRE PSYCHOTHERAPIQUE DE L'AIN,BOURG EN BRESSE CEDEX,10 - Département 10,Île-de-France,2026-08-17 19:00:00 UTC,31,107,127.9,TENSION_EXTREME_PLAN_BLANC
URG-01592,60790094,CAMSP CH ANTIBES,ANTIBES CEDEX,66 - Département 66,Île-de-France,2026-08-17 19:00:00 UTC,56,103,62.6,NORMAL
URG-01593,20018248,CHU COALLIA ESSOMES SUR MARNE,ESSOMES SUR MARNE,24 - Département 24,Île-de-France,2026-08-17 19:00:00 UTC,72,153,77.9,NORMAL
URG-01594,10786879,CPEF DE BELLEY,BELLEY,13 - Département 13,Île-de-France,2026-08-17 19:00:00 UTC,27,112,47.7,NORMAL
URG-01595,20004750,EHPAD CH VERVINS,VERVINS,21 - Département 21,Île-de-France,2026-08-17 19:00:00 UTC,27,294,92.5,SOUS_TENSION
URG-01596,20004990,CENTRE POUR ADOLESCENTS EPSMD AISNE,CHAUNY,23 - Département 23,Île-de-France,2026-08-17 19:00:00 UTC,31,72,75.2,NORMAL
URG-01597,60790680,CH DE GRASSE CENTRE DE LONG SEJOUR,GRASSE,61 - Département 61,Île-de-France,2026-08-17 19:00:00 UTC,84,85,102.7,SOUS_TENSION
URG-01598,20009874,USLD CH SAINT-QUENTIN,ST QUENTIN CEDEX,23 - Département 23,Île-de-France,2026-08-17 19:00:00 UTC,23,41,100.2,SOUS_TENSION
URG-01599,20019329,HDJ INFANTO-JUVENILE CLINIQUE ROSERAIE,SOISSONS,22 - Département 22,Île-de-France,2026-08-17 19:00:00 UTC,68,259,76.8,NORMAL
URG-01600,60014529,EAM L'EOLIENNE DU CH DE BREIL,BREIL SUR ROYA,65 - Département 65,Île-de-France,2026-08-17 19:00:00 UTC,58,268,61.6,NORMAL
URG-01601,30783583,ULSD CH JACQUES LACARIN VICHY,VICHY CEDEX,32 - Département 32,Île-de-France,2026-08-17 19:00:00 UTC,34,163,97.9,SOUS_TENSION
URG-01602,20015053,CSAPA - CH DE CHAUNY,CHAUNY CEDEX,23 - Département 23,Île-de-France,2026-08-17 19:00:00 UTC,69,303,104.6,SOUS_TENSION
URG-01603,10002129,CLINIQUE LES ARBELLES,BOURG EN BRESSE,10 - Département 10,Île-de-France,2026-08-17 19:00:00 UTC,81,206,137.4,TENSION_EXTREME_PLAN_BLANC
URG-01604,10010171,CLINIQUE DE CHATILLON,VALSERHONE,12 - Département 12,Île-de-France,2026-08-17 19:00:00 UTC,64,184,71.6,NORMAL
URG-01605,10010171,CLINIQUE DE CHATILLON,VALSERHONE,12 - Département 12,Île-de-France,2026-08-17 19:00:00 UTC,52,210,70.5,NORMAL
URG-01606,70001243,EML SCM SVRV SCAN CLINIQUE PASTEUR,GUILHERAND GRANGES,75 - Département 75,Île-de-France,2026-08-17 19:00:00 UTC,64,244,68.8,NORMAL
URG-01607,60007788,CENTRE DE FORMATION DU CH DE MENTON,MENTON CEDEX,65 - Département 65,Île-de-France,2026-08-17 19:00:00 UTC,74,299,47.2,NORMAL
URG-01608,60788957,CHU DE NICE HOPITAL DE CIMIEZ,NICE CEDEX 1,60 - Département 60,Île-de-France,2026-08-17 19:00:00 UTC,82,83,75.6,NORMAL
URG-01609,20014643,CMP CH SAINT-QUENTIN,ST QUENTIN,21 - Département 21,Île-de-France,2026-08-17 19:00:00 UTC,83,283,82.7,NORMAL
URG-01610,60010899,INSTITUT UNIVERSITAIRE FACE ET COU,NICE,61 - Département 61,Île-de-France,2026-08-17 19:00:00 UTC,82,138,100.1,SOUS_TENSION
URG-01611,60788262,HJ CHU NICE,NICE,62 - Département 62,Île-de-France,2026-08-17 19:00:00 UTC,12,79,90.4,SOUS_TENSION
URG-01612,10000081,CH DU PAYS DE GEX,GEX CEDEX,11 - Département 11,Île-de-France,2026-08-17 19:00:00 UTC,53,217,124.7,TENSION_EXTREME_PLAN_BLANC
URG-01613,20018339,CHU ARILE SOISSONS,SOISSONS,22 - Département 22,Île-de-France,2026-08-17 19:00:00 UTC,16,256,63.1,NORMAL
URG-01614,60788577,HJ RAIMBALDI CHS SAINTE MARIE,NICE,60 - Département 60,Île-de-France,2026-08-17 19:00:00 UTC,68,77,84.2,NORMAL
URG-01615,40000127,EPS VALLEE DE LA BLANCHE SEYNE ALPES,SEYNE LES ALPES,41 - Département 41,Île-de-France,2026-08-17 19:00:00 UTC,43,184,112.6,TENSION_EXTREME_PLAN_BLANC
URG-01616,60019288,GCS HOP PEDIA NICE CHU LENVAL ET SIEGE,NICE,62 - Département 62,Île-de-France,2026-08-17 19:00:00 UTC,61,101,134.4,TENSION_EXTREME_PLAN_BLANC
URG-01617,40005258,IRM GIE IRM 04 SITE CH MANOSQUE,MANOSQUE CEDEX,41 - Département 41,Île-de-France,2026-08-17 19:00:00 UTC,74,43,87.1,SOUS_TENSION
URG-01618,60780558,CLINIQUE FSEF VENCE,VENCE CEDEX,61 - Département 61,Île-de-France,2026-08-17 19:00:00 UTC,80,110,79.2,NORMAL
URG-01619,10008852,CRF L'ORCET SITE DU CH DE FLEYRIAT,BOURG EN BRESSE CEDEX,10 - Département 10,Île-de-France,2026-08-17 19:00:00 UTC,55,262,122.4,TENSION_EXTREME_PLAN_BLANC
URG-01620,30000095,CH DE BOURBON L'ARCHAMBAULT,BOURBON L ARCHAMBAULT,31 - Département 31,Île-de-France,2026-08-17 19:00:00 UTC,39,294,108.7,SOUS_TENSION
URG-01621,70000146,CH DE LARGENTIERE,LARGENTIERE,71 - Département 71,Île-de-France,2026-08-17 19:00:00 UTC,71,112,86.3,SOUS_TENSION
URG-01622,50005958,CH DE BRIANCON SLD,BRIANCON CEDEX,51 - Département 51,Île-de-France,2026-08-17 19:00:00 UTC,27,212,72.3,NORMAL
URG-01623,60790573,INSTITUT MED BUCCO DENTAIRE RIQUIER,NICE,63 - Département 63,Île-de-France,2026-08-17 19:00:00 UTC,25,53,69.5,NORMAL
URG-01624,30009005,CATTP DU CH DAINAY LE CHATEAU,AINAY LE CHATEAU,33 - Département 33,Île-de-France,2026-08-17 19:00:00 UTC,16,197,88.5,SOUS_TENSION
URG-01625,10008852,CRF L'ORCET SITE DU CH DE FLEYRIAT,BOURG EN BRESSE CEDEX,10 - Département 10,Île-de-France,2026-08-17 19:00:00 UTC,50,37,135.7,TENSION_EXTREME_PLAN_BLANC
URG-01626,20004446,CENTRE DE FORMATION CH LAON,LAON CEDEX,20 - Département 20,Île-de-France,2026-08-17 19:00:00 UTC,84,108,110.8,TENSION_EXTREME_PLAN_BLANC
URG-01627,60792728,EHPAD DU CH SAINT MAUR,ST ETIENNE DE TINEE,66 - Département 66,Île-de-France,2026-08-17 19:00:00 UTC,81,278,68.6,NORMAL
URG-01628,10007458,CHU ALFA 3A,AMBERIEU EN BUGEY,15 - Département 15,Île-de-France,2026-08-17 19:00:00 UTC,47,56,133.5,TENSION_EXTREME_PLAN_BLANC
URG-01629,60780525,CLINIQUE LE VAL D'ESTREILLES,PEGOMAS,65 - Département 65,Île-de-France,2026-08-17 19:00:00 UTC,51,269,46.6,NORMAL
URG-01630,20004990,CENTRE POUR ADOLESCENTS EPSMD AISNE,CHAUNY,23 - Département 23,Île-de-France,2026-08-17 19:00:00 UTC,62,261,51.1,NORMAL
URG-01631,60000163,CH SAINT MAUR SAINT ETIENNE TINEE,ST ETIENNE DE TINEE,66 - Département 66,Île-de-France,2026-08-17 19:00:00 UTC,18,199,139.7,TENSION_EXTREME_PLAN_BLANC
URG-01632,20014676,CMP CH SAINT-QUENTIN BOHAIN-EN-VER,BOHAIN EN VERMANDOIS,21 - Département 21,Île-de-France,2026-08-17 19:00:00 UTC,39,196,116.6,TENSION_EXTREME_PLAN_BLANC
URG-01633,20006151,HJ EPSMD LA FÈRE,LA FERE,28 - Département 28,Île-de-France,2026-08-17 19:00:00 UTC,73,63,113.0,TENSION_EXTREME_PLAN_BLANC
URG-01634,10000180,CH PUBLIC HAUTEVILLE - UNITE ESPERANCE,PLATEAU D HAUTEVILLE,11 - Département 11,Île-de-France,2026-08-17 19:00:00 UTC,28,67,133.0,TENSION_EXTREME_PLAN_BLANC
URG-01635,60788577,HJ RAIMBALDI CHS SAINTE MARIE,NICE,60 - Département 60,Île-de-France,2026-08-17 19:00:00 UTC,45,131,139.8,TENSION_EXTREME_PLAN_BLANC
URG-01636,20007183,CENTRE BORROMEE EPSM AISNE,LAON,20 - Département 20,Île-de-France,2026-08-17 19:00:00 UTC,83,41,57.1,NORMAL
URG-01637,10008993,HDJ ENFANTS LA PASSERELLE BOURG,BOURG EN BRESSE,10 - Département 10,Île-de-France,2026-08-17 19:00:00 UTC,70,170,98.2,SOUS_TENSION
URG-01638,20015194,CATTP CH SAINT-QUENTIN BOHAIN-EN-VER,BOHAIN EN VERMANDOIS,21 - Département 21,Île-de-France,2026-08-17 19:00:00 UTC,24,189,73.4,NORMAL
URG-01639,20002051,FOYER THÉRAPEUTIQUE EPSM AISNE,SOISSONS,22 - Département 22,Île-de-France,2026-08-17 19:00:00 UTC,77,51,53.5,NORMAL
URG-01640,20004693,EHPAD CH CHÂTEAU-THIERRY,CHATEAU THIERRY CEDEX,24 - Département 24,Île-de-France,2026-08-17 19:00:00 UTC,47,270,116.4,TENSION_EXTREME_PLAN_BLANC
URG-01641,40780389,CLINIQUE JEAN GIONO,MANOSQUE,41 - Département 41,Île-de-France,2026-08-17 19:00:00 UTC,22,185,133.4,TENSION_EXTREME_PLAN_BLANC
URG-01642,20019329,HDJ INFANTO-JUVENILE CLINIQUE ROSERAIE,SOISSONS,22 - Département 22,Île-de-France,2026-08-17 19:00:00 UTC,15,292,69.3,NORMAL
URG-01643,20007183,CENTRE BORROMEE EPSM AISNE,LAON,20 - Département 20,Île-de-France,2026-08-17 19:00:00 UTC,66,75,111.9,TENSION_EXTREME_PLAN_BLANC
URG-01644,20000386,CLINIQUE DE LA ROSERAIE,SOISSONS,22 - Département 22,Île-de-France,2026-08-17 19:00:00 UTC,73,153,124.7,TENSION_EXTREME_PLAN_BLANC
URG-01645,30783583,ULSD CH JACQUES LACARIN VICHY,VICHY CEDEX,32 - Département 32,Île-de-France,2026-08-17 19:00:00 UTC,80,155,118.7,TENSION_EXTREME_PLAN_BLANC
URG-01646,10000107,CH DE PONT DE VAUX,PONT DE VAUX,11 - Département 11,Île-de-France,2026-08-17 19:00:00 UTC,28,72,136.4,TENSION_EXTREME_PLAN_BLANC
URG-01647,10000180,CH PUBLIC HAUTEVILLE - UNITE ESPERANCE,PLATEAU D HAUTEVILLE,11 - Département 11,Île-de-France,2026-08-17 19:00:00 UTC,63,86,63.7,NORMAL
URG-01648,50008630,HJ L'ESCALE BRIANCON,BRIANCON,51 - Département 51,Île-de-France,2026-08-17 19:00:00 UTC,76,339,104.4,SOUS_TENSION
URG-01649,60024916,HJ LE BELLAGIO CHS SAINTE MARIE,NICE,61 - Département 61,Île-de-France,2026-08-17 19:00:00 UTC,73,152,62.2,NORMAL
URG-01650,10008993,HDJ ENFANTS LA PASSERELLE BOURG,BOURG EN BRESSE,10 - Département 10,Île-de-France,2026-08-17 19:00:00 UTC,77,139,75.7,NORMAL
URG-01651,20004529,HJ EPSMD HIRSON,HIRSON,25 - Département 25,Île-de-France,2026-08-17 19:00:00 UTC,54,114,66.8,NORMAL
URG-01652,10011641,CLINIQUE DU SOUFFLE LE PONTET,PLATEAU D HAUTEVILLE,11 - Département 11,Île-de-France,2026-08-17 19:00:00 UTC,65,56,133.9,TENSION_EXTREME_PLAN_BLANC
URG-01653,10000131,CHI AIN VAL DE SAONE - THOISSEY,THOISSEY,11 - Département 11,Île-de-France,2026-08-17 19:00:00 UTC,39,51,126.5,TENSION_EXTREME_PLAN_BLANC
URG-01654,50003748,PSY IJ LE CORTO MALTESE GAP,GAP,50 - Département 50,Île-de-France,2026-08-17 19:00:00 UTC,24,71,61.4,NORMAL
URG-01655,10780013,EHPAD DE DIVONNE DU CH DU PAYS DE GEX,DIVONNE LES BAINS,12 - Département 12,Île-de-France,2026-08-17 19:00:00 UTC,56,227,92.2,SOUS_TENSION
URG-01656,60000304,CENTRE HOSPITALIER DE BREIL SUR ROYA,BREIL SUR ROYA,65 - Département 65,Île-de-France,2026-08-17 19:00:00 UTC,71,213,68.1,NORMAL
URG-01657,60780590,CLINIQUE DU PALAIS,GRASSE,61 - Département 61,Île-de-France,2026-08-17 19:00:00 UTC,53,214,77.2,NORMAL
URG-01658,20012605,UNITE DE PROXIMITÉ CHARLES LASEGUE,LAON,20 - Département 20,Île-de-France,2026-08-17 19:00:00 UTC,50,67,117.6,TENSION_EXTREME_PLAN_BLANC
URG-01659,60023751,CSAPA CHU DE NICE,NICE CEDEX 1,60 - Département 60,Île-de-France,2026-08-17 19:00:00 UTC,47,85,86.1,SOUS_TENSION
URG-01660,20004735,EHPAD CH LAON,LAON CEDEX,20 - Département 20,Île-de-France,2026-08-17 19:00:00 UTC,27,225,73.6,NORMAL
URG-01661,10000065,CH DE TREVOUX - MONTPENSIER,TREVOUX CEDEX,16 - Département 16,Île-de-France,2026-08-17 19:00:00 UTC,82,332,81.2,NORMAL
URG-01662,20004677,USLD CH SOISSONS,BELLEU,22 - Département 22,Île-de-France,2026-08-17 19:00:00 UTC,14,288,106.5,SOUS_TENSION
URG-01663,10009314,SSR HOTEL DIEU DE FLEYRIAT,BOURG EN BRESSE,10 - Département 10,Île-de-France,2026-08-17 19:00:00 UTC,55,324,90.5,SOUS_TENSION
URG-01664,10007599,CHU ADSEA 01,PERONNAS,19 - Département 19,Île-de-France,2026-08-17 19:00:00 UTC,41,332,54.2,NORMAL
URG-01665,60007879,GCS UNITE EVEIL CHU NICE UGECAM SIEGE,NICE CEDEX 3,62 - Département 62,Île-de-France,2026-08-17 19:00:00 UTC,28,182,118.2,TENSION_EXTREME_PLAN_BLANC
URG-01666,40000093,CHI DE MANOSQUE LOUIS RAFFALLI,MANOSQUE CEDEX,41 - Département 41,Île-de-France,2026-08-17 19:00:00 UTC,42,222,63.5,NORMAL
URG-01667,40789232,HJ VILLA VERTE FORCALQUIER,FORCALQUIER,43 - Département 43,Île-de-France,2026-08-17 19:00:00 UTC,34,256,111.1,TENSION_EXTREME_PLAN_BLANC
URG-01668,70000070,CH DU CHEYLARD,LE CHEYLARD,71 - Département 71,Île-de-France,2026-08-17 19:00:00 UTC,14,329,132.4,TENSION_EXTREME_PLAN_BLANC
URG-01669,50008929,SAAD ADMR DE BUECH ET CHAURANNE,ASPRES SUR BUECH,51 - Département 51,Île-de-France,2026-08-17 19:00:00 UTC,46,56,45.7,NORMAL
URG-01670,20000162,CH SAINT-QUENTIN,ST QUENTIN CEDEX,23 - Département 23,Île-de-France,2026-08-17 19:00:00 UTC,43,301,106.7,SOUS_TENSION
URG-01671,60026150,IRM GIE GRAMO SITE CH ANTIBES,ANTIBES,66 - Département 66,Île-de-France,2026-08-17 19:00:00 UTC,32,335,74.4,NORMAL
URG-01672,10007458,CHU ALFA 3A,AMBERIEU EN BUGEY,15 - Département 15,Île-de-France,2026-08-17 19:00:00 UTC,38,268,106.8,SOUS_TENSION
URG-01673,10013134,CEGIDD - CH BOURG-EN-BRESSE FLEYRIAT,BOURG EN BRESSE CEDEX,10 - Département 10,Île-de-France,2026-08-17 19:00:00 UTC,41,296,83.6,NORMAL
URG-01674,60030889,CATTP IJ COEUR DE GRASSE CH CANNES,GRASSE,61 - Département 61,Île-de-France,2026-08-17 19:00:00 UTC,49,127,86.9,SOUS_TENSION
URG-01675,60787777,CMP CATTP IJ LES VIOLETTES CH CANNES,CANNES CEDEX,64 - Département 64,Île-de-France,2026-08-17 19:00:00 UTC,35,224,45.4,NORMAL
URG-01676,50005271,HJ PSY IJ LES ISLES LARAGNE,LARAGNE MONTEGLIN,53 - Département 53,Île-de-France,2026-08-17 19:00:00 UTC,82,269,97.6,SOUS_TENSION
URG-01677,20004388,CPEF CH SAINT-QUENTIN,ST QUENTIN CEDEX,23 - Département 23,Île-de-France,2026-08-17 19:00:00 UTC,84,81,105.8,SOUS_TENSION
URG-01678,50000330,PSY GEN LE CHABRE LARAGNE,LARAGNE MONTEGLIN,53 - Département 53,Île-de-France,2026-08-17 19:00:00 UTC,49,146,97.7,SOUS_TENSION
URG-01679,10788008,USLD CH PONT DE VEYLE,PONT DE VEYLE,12 - Département 12,Île-de-France,2026-08-17 19:00:00 UTC,47,134,129.8,TENSION_EXTREME_PLAN_BLANC
URG-01680,30784136,EHPAD DU CH DE BOURBON L'ARCHAMBAULT,BOURBON L ARCHAMBAULT,31 - Département 31,Île-de-France,2026-08-17 19:00:00 UTC,82,160,49.8,NORMAL
URG-01681,20005088,HJ EPSMD LAON,LAON,20 - Département 20,Île-de-France,2026-08-17 19:00:00 UTC,29,121,52.7,NORMAL
URG-01682,20012423,SSIAD CH GUISE,GUISE,21 - Département 21,Île-de-France,2026-08-17 19:00:00 UTC,82,295,92.9,SOUS_TENSION
URG-01683,60788338,CMP IJ LES 4 COINS CH CANNES,CANNES,61 - Département 61,Île-de-France,2026-08-17 19:00:00 UTC,20,135,105.9,SOUS_TENSION
URG-01684,50005628,SSIAD CH D'EMBRUN,EMBRUN,52 - Département 52,Île-de-France,2026-08-17 19:00:00 UTC,53,40,80.1,NORMAL
URG-01685,20014296,EHPAD CH SAINT-QUENTIN,ST QUENTIN,21 - Département 21,Île-de-France,2026-08-17 19:00:00 UTC,19,327,50.6,NORMAL
URG-01686,20004586,EHPAD CH SAINT-QUENTIN HUGO,ST QUENTIN CEDEX,23 - Département 23,Île-de-France,2026-08-17 19:00:00 UTC,31,180,72.4,NORMAL
URG-01687,50005628,SSIAD CH D'EMBRUN,EMBRUN,52 - Département 52,Île-de-France,2026-08-17 19:00:00 UTC,37,276,53.2,NORMAL
URG-01688,60780517,POLYCLINIQUE SAINT JEAN,CAGNES SUR MER,68 - Département 68,Île-de-France,2026-08-17 19:00:00 UTC,36,235,105.3,SOUS_TENSION
URG-01689,30783583,ULSD CH JACQUES LACARIN VICHY,VICHY CEDEX,32 - Département 32,Île-de-France,2026-08-17 19:00:00 UTC,23,204,124.0,TENSION_EXTREME_PLAN_BLANC
URG-01690,60024908,HJ ADULTE SECT3 EXTIME CH CANNES,LE CANNET,61 - Département 61,Île-de-France,2026-08-17 19:00:00 UTC,40,231,75.2,NORMAL
URG-01691,20003919,HJ EPSMD ÉTAMPES-SUR-MARNE,ETAMPES SUR MARNE,24 - Département 24,Île-de-France,2026-08-17 19:00:00 UTC,60,260,114.3,TENSION_EXTREME_PLAN_BLANC
URG-01692,20009213,SSIAD CH LA FÈRE,LA FERE,28 - Département 28,Île-de-France,2026-08-17 19:00:00 UTC,61,338,75.4,NORMAL
URG-01693,20015053,CSAPA - CH DE CHAUNY,CHAUNY CEDEX,23 - Département 23,Île-de-France,2026-08-17 19:00:00 UTC,17,277,117.3,TENSION_EXTREME_PLAN_BLANC
URG-01694,60780517,POLYCLINIQUE SAINT JEAN,CAGNES SUR MER,68 - Département 68,Île-de-France,2026-08-17 19:00:00 UTC,26,150,67.4,NORMAL
URG-01695,10003549,ECOLE SANITAIRE DU CH FLEYRIAT,BOURG EN BRESSE CEDEX,10 - Département 10,Île-de-France,2026-08-17 19:00:00 UTC,30,324,52.2,NORMAL
URG-01696,10786150,EHPAD SITE DU CH DE MEXIMIEUX,MEXIMIEUX,18 - Département 18,Île-de-France,2026-08-17 19:00:00 UTC,54,92,74.7,NORMAL
URG-01697,40005043,HJ CH DIGNE,DIGNE LES BAINS,40 - Département 40,Île-de-France,2026-08-17 19:00:00 UTC,21,275,87.9,SOUS_TENSION
URG-01698,30785430,POLYCLINIQUE SAINT-ODILON,MOULINS,30 - Département 30,Île-de-France,2026-08-17 19:00:00 UTC,64,96,63.3,NORMAL
URG-01699,60789195,CHU DE NICE HOPITAL DE L'ARCHET,NICE CEDEX 3,62 - Département 62,Île-de-France,2026-08-17 19:00:00 UTC,59,133,92.2,SOUS_TENSION
URG-01700,60022894,EHPAD ISOLA BELLA CH CANNES,CANNES,64 - Département 64,Île-de-France,2026-08-17 19:00:00 UTC,12,221,124.3,TENSION_EXTREME_PLAN_BLANC
URG-01701,40005043,HJ CH DIGNE,DIGNE LES BAINS,40 - Département 40,Île-de-France,2026-08-17 19:00:00 UTC,36,145,74.2,NORMAL
URG-01702,20004719,EHPAD CH GUISE,GUISE,21 - Département 21,Île-de-France,2026-08-17 19:00:00 UTC,73,227,121.3,TENSION_EXTREME_PLAN_BLANC
URG-01703,50005271,HJ PSY IJ LES ISLES LARAGNE,LARAGNE MONTEGLIN,53 - Département 53,Île-de-France,2026-08-17 19:00:00 UTC,73,281,119.2,TENSION_EXTREME_PLAN_BLANC
URG-01704,60780665,CLINIQUE LE MERIDIEN,CANNES,61 - Département 61,Île-de-France,2026-08-17 19:00:00 UTC,26,133,71.8,NORMAL
URG-01705,40780520,CLINIQUE LE VERDON,GREOUX LES BAINS,48 - Département 48,Île-de-France,2026-08-17 19:00:00 UTC,44,258,96.8,SOUS_TENSION
URG-01706,60780350,CLINIQUE LES HELLENIDES,CONTES,63 - Département 63,Île-de-France,2026-08-17 19:00:00 UTC,49,59,77.0,NORMAL
URG-01707,20014098,CENTRE PSYCHOTHÉRAPIQUE EPSMDA HIRSON,HIRSON,25 - Département 25,Île-de-France,2026-08-17 19:00:00 UTC,30,279,53.1,NORMAL
URG-01708,60033131,CHU PACHAMAMA - ALTHO,NICE,60 - Département 60,Île-de-France,2026-08-17 19:00:00 UTC,43,297,49.0,NORMAL
URG-01709,70000070,CH DU CHEYLARD,LE CHEYLARD,71 - Département 71,Île-de-France,2026-08-17 19:00:00 UTC,35,100,66.7,NORMAL
URG-01710,20019329,HDJ INFANTO-JUVENILE CLINIQUE ROSERAIE,SOISSONS,22 - Département 22,Île-de-France,2026-08-17 19:00:00 UTC,68,44,107.6,SOUS_TENSION
URG-01711,20004776,EHPAD CH CHAUNY,CHAUNY CEDEX,23 - Département 23,Île-de-France,2026-08-17 19:00:00 UTC,84,284,99.0,SOUS_TENSION
